,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-04-18,0.04000077,0.051565325520641636,0,0.0,0,0.0,0,0.0,0,0.0,0.051076718,0.06584342031601409,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
2020-04-19,0.024841933,0.0320239422535451,0,0.0,0,0.0,0,0.0,0,0.0,0.04453946,0.057416190202275175,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
2020-04-20,0.030928971,0.03987079537637328,0,0.0,0,0.0,0,0.0,0,0.0,0.03956424,0.051002592726945295,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
2020-04-21,0.04403628,0.056767532896628836,0,0.0,0,0.0,0,0.0,0,0.0,0.035780076,0.0461243928384647,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
2020-04-22,0.05137636,0.06622969408454082,0,0.0,0,0.0,0,0.0,0,0.0,0.032930207,0.04245060267749068,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
2020-04-23,0.04634209,0.05973997190267255,0,0.0,0,0.0,0,0.0,0,0.0,0.030837262,0.03975257243382657,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
2020-04-24,0.036571357,0.047144442305580014,0,0.0,0,0.0,0,0.0,0,0.0,0.029381359,0.03787575337810267,0,0.0,0,0.0,0,0.0,0,0.0,0.2641092349345056,0.34046541313924383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2891083237724468,0.0,0.0,False,False,False
2020-04-25,0.022451404,0.02894229282901506,0,0.0,0,0.0,0,0.0,0,0.0,0.028486095,0.03672166144497169,0,0.0,0,0.0,0,0.0,0,0.0,0.24151862088566395,0.31134366452975126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2891083237724468,0.0,0.0,False,False,False
2020-04-26,0.016575763,0.02136795416163295,0,0.0,0,0.0,0,0.0,0,0.0,0.028110731,0.036237778999748116,0,0.0,0,0.0,0,0.0,0,0.0,0.2250899068147669,0.29016527247208035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2891083237724468,0.0,0.0,False,False,False
2020-04-27,0.023145773,0.029837408987987146,0,0.0,0,0.0,0,0.0,0,0.0,0.028246695,0.03641304999746353,0,0.0,0,0.0,0,0.0,0,0.0,0.21377236074685332,0.2755757296312548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2891083237724468,0.0,0.0,False,False,False
