countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,-65.2,553922.0
7131,LK,Ahrweiler,-77.0,127770.0
9771,LK,Aichach-Friedberg,59.5,130916.0
8425,LK,Alb-Donau-Kreis,-55.6,192104.0
16077,LK,Altenburger,-63.800000000000004,92344.0
7132,LK,Altenkirchen,-68.3,129171.0
15081,LK,Altmarkkreis,63.2,86164.0
9171,LK,Altötting,61.0,108485.0
7331,LK,Alzey-Worms,-89.0,127274.0
9361,SK,Amberg,52.1,41861.0
9371,LK,Amberg-Sulzbach,50.8,103568.0
3451,LK,Ammerland,67.60000000000001,121435.0
15082,LK,Anhalt-Bitterfeld,-72.7,164817.0
9561,SK,Ansbach,83.8,41159.0
9571,LK,Ansbach,61.6,181314.0
9661,SK,Aschaffenburg,-75.0,68986.0
9671,LK,Aschaffenburg,-73.3,173695.0
9761,SK,Augsburg,70.6,286374.0
9772,LK,Augsburg,-58.900000000000006,245600.0
3452,LK,Aurich,-73.3,189199.0
7133,LK,Bad,-74.0,156821.0
7332,LK,Bad,-56.4,132203.0
9173,LK,Bad,51.800000000000004,124930.0
9672,LK,Bad,-75.2,103106.0
8211,SK,Baden-Baden,-68.3,54160.0
9461,SK,Bamberg,-50.3,73331.0
9471,LK,Bamberg,56.00000000000001,145570.0
12060,LK,Barnim,58.3,177411.0
14625,LK,Bautzen,-63.5,306273.0
9462,SK,Bayreuth,58.9,72148.0
9472,LK,Bayreuth,55.800000000000004,104306.0
9172,LK,Berchtesgadener,79.0,103907.0
6431,LK,Bergstraße,-72.3,266928.0
11001,SK,Berlin,82.69999999999999,357637.0
11002,SK,Berlin,79.3,272385.0
11003,SK,Berlin,-58.2,384810.0
11004,SK,Berlin,54.300000000000004,308373.0
11005,SK,Berlin,54.900000000000006,229577.0
11006,SK,Berlin,66.10000000000001,284240.0
11007,SK,Berlin,68.89999999999999,332821.0
11008,SK,Berlin,58.4,320017.0
11009,SK,Berlin,64.4,249754.0
11010,SK,Berlin,63.4,256166.0
11011,SK,Berlin,82.5,273455.0
11012,SK,Berlin,-59.300000000000004,250796.0
7231,LK,Bernkastel-Wittlich,-78.0,111828.0
8426,LK,Biberach,50.8,194019.0
5711,SK,Bielefeld,55.800000000000004,333090.0
7134,LK,Birkenfeld,-90.9,80615.0
7232,LK,Bitburg-Prüm,-71.4,97180.0
5911,SK,Bochum,50.8,364742.0
8435,LK,Bodenseekreis,-59.699999999999996,212201.0
5314,SK,Bonn,-59.4,318809.0
5554,LK,Borken,53.800000000000004,369666.0
5512,SK,Bottrop,-59.1,117143.0
12051,SK,Brandenburg,-67.9,71574.0
3101,SK,Braunschweig,63.5,251364.0
8315,LK,Breisgau-Hochschwarzwald,53.800000000000004,257343.0
4011,SK,Bremen,-63.1,557464.0
4012,SK,Bremerhaven,50.9,114025.0
15084,LK,Burgenlandkreis,-83.0,184081.0
8115,LK,Böblingen,-63.800000000000004,381281.0
15083,LK,Börde,-54.699999999999996,173473.0
8235,LK,Calw,-50.7,155359.0
3351,LK,Celle,-63.1,177971.0
9372,LK,Cham,88.8,126359.0
14511,SK,Chemnitz,-54.9,248645.0
3453,LK,Cloppenburg,85.3,164734.0
9463,SK,Coburg,-64.30000000000001,41257.0
9473,LK,Coburg,-70.1,86599.0
7135,LK,Cochem-Zell,-58.7,62391.0
5558,LK,Coesfeld,-79.8,218401.0
12052,SK,Cottbus,-54.4,99687.0
3352,LK,Cuxhaven,53.400000000000006,198103.0
9174,LK,Dachau,-77.0,149370.0
12061,LK,Dahme-Spreewald,69.6,164528.0
6411,SK,Darmstadt,-83.8,155353.0
6432,LK,Darmstadt-Dieburg,-85.6,292773.0
9271,LK,Deggendorf,-63.9,116596.0
3401,SK,Delmenhorst,-64.4,76323.0
15001,SK,Dessau-Roßlau,-61.0,82919.0
3251,LK,Diepholz,54.2,213976.0
9773,LK,Dillingen,-77.4,94575.0
9279,LK,Dingolfing-Landau,58.4,94104.0
1051,LK,Dithmarschen,52.1,132917.0
9779,LK,Donau-Ries,-73.9,131345.0
7333,LK,Donnersbergkreis,-77.8,75230.0
5913,SK,Dortmund,-55.5,586181.0
14612,SK,Dresden,52.1,543825.0
5112,SK,Duisburg,-74.1,491231.0
5358,LK,Düren,-76.0,262828.0
5111,SK,Düsseldorf,-61.3,612178.0
9175,LK,Ebersberg,-74.2,137421.0
16061,LK,Eichsfeld,-70.5,101325.0
9176,LK,Eichstätt,-81.5,128805.0
16056,SK,Eisenach,-81.1,42417.0
