,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2022-05-28,22.510082,19.9936781427823,2,1.7764198035279697,26,23.093457445863606,0,0.0,82,72.83321194464676,69.41362,61.65386294014752,8,7.105679214111879,82,72.83321194464676,0,0.0,277,246.03414278862383,,,,,,,,,,,30.0,,False,False,False
2022-05-29,38.041298,33.788656583055854,5,4.441049508819924,48,42.634075284671276,0,0.0,136,120.79654663990193,70.114494,62.27638805285096,10,8.882099017639849,77,68.39216243582683,0,0.0,246,218.49963583394026,,,,,,,,,,,19.0,,False,False,False
2022-05-30,105.531136,93.73379871249199,14,12.43493862469579,116,103.03234860462224,1,0.8882099017639848,354,314.42630522445063,71.06482,63.12047480605543,10,8.882099017639849,87,77.27426145346668,0,0.0,279,247.81056259215177,,,,,,,,,,,70.0,,False,False,False
2022-05-31,220.34592,195.71343436837196,29,25.75808715115556,269,238.9284635745119,3,2.6646297052919548,865,768.3015650258469,72.27105,64.19186247512698,12,10.658518821167819,95,84.37994066757857,0,0.0,269,238.9284635745119,,,,,,,,,,,75.0,,False,False,False
2022-06-01,200.0593,177.69464757293463,26,23.093457445863606,240,213.17037642335634,1,0.8882099017639848,740,657.2753273053488,73.74249,65.49881072714925,12,10.658518821167819,97,86.15636047110652,1,0.8882099017639848,277,246.03414278862383,,,,,,,,,,,55.0,,False,False,False
2022-06-02,129.5061,115.02860579639673,21,18.652407937043684,179,158.9895724157533,1,0.8882099017639848,494,438.77569147140855,75.491264,67.05208797939122,11,9.770308919403835,94,83.49173076581457,0,0.0,279,247.81056259215177,,,,,,,,,,,93.0,,False,False,False
2022-06-03,153.3173,136.17795193567872,22,19.54061783880767,215,190.96512887925675,2,1.7764198035279697,536,476.0805073454959,77.532425,68.8650703523308,13,11.546728722931803,101,89.70920007816247,1,0.8882099017639848,305,270.90402003801535,509.6300171737671,452.6584274898896,259.0,230.04636455687208,644.0,572.0071767360063,128.0,113.69086742579006,1221.0,1084.5042900538256,58.0,400.0,False,False,False
2022-06-04,19.854294,17.63478067005053,3,2.6646297052919548,25,22.20524754409962,0,0.0,78,69.28037233759082,79.884415,70.95412584021688,12,10.658518821167819,102,90.59740997992645,1,0.8882099017639848,308,273.56864974330733,520.1008100585938,461.95868940951254,277.0,246.03414278862383,655.0,581.77748565541,148.0,131.45506546106975,1229.0,1091.6099692679375,45.0,415.0,False,False,False
2022-06-05,33.098667,29.398564947769046,5,4.441049508819924,41,36.41660597232338,0,0.0,113,100.36771889933028,82.56917,73.33875400945544,13,11.546728722931803,111,98.59129909580231,0,0.0,318,282.4507487609472,532.5555151672363,473.02108181055934,296.0,262.9101309221395,681.0,604.8709431012737,167.0,148.33105359458548,1280.0,1136.9086742579007,28.0,424.0,False,False,False
2022-06-06,112.51457,99.93655839934945,18,15.987778231751728,149,132.34327536283374,2,1.7764198035279697,412,365.94247952676176,85.61274,76.04208076372743,12,10.658518821167819,101,89.70920007816247,1,0.8882099017639848,280,248.69877249391578,547.1034772949218,485.9427258228571,308.0,273.56864974330733,706.0,627.0761906453733,173.0,153.6603130051694,1277.0,1134.2440445526088,59.0,413.0,False,False,False
