countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,97.7,553922.0
7131,LK,Ahrweiler,87.4,127770.0
9771,LK,Aichach-Friedberg,94.5,130916.0
8425,LK,Alb-Donau-Kreis,88.8,192104.0
16077,LK,Altenburger,59.5,92344.0
7132,LK,Altenkirchen,-69.9,129171.0
15081,LK,Altmarkkreis,99.4,86164.0
9171,LK,Altötting,98.1,108485.0
7331,LK,Alzey-Worms,51.0,127274.0
9361,SK,Amberg,97.2,41861.0
9371,LK,Amberg-Sulzbach,-75.1,103568.0
3451,LK,Ammerland,60.8,121435.0
15082,LK,Anhalt-Bitterfeld,99.7,164817.0
9561,SK,Ansbach,99.5,41159.0
9571,LK,Ansbach,87.3,181314.0
9661,SK,Aschaffenburg,98.6,68986.0
9671,LK,Aschaffenburg,91.8,173695.0
9761,SK,Augsburg,99.9,286374.0
9772,LK,Augsburg,97.8,245600.0
3452,LK,Aurich,-55.0,189199.0
7133,LK,Bad,87.8,156821.0
7332,LK,Bad,95.89999999999999,132203.0
9173,LK,Bad,96.8,124930.0
9672,LK,Bad,93.5,103106.0
8211,SK,Baden-Baden,-56.3,54160.0
9461,SK,Bamberg,-75.4,73331.0
9471,LK,Bamberg,98.4,145570.0
12060,LK,Barnim,-83.8,177411.0
14625,LK,Bautzen,99.7,306273.0
9462,SK,Bayreuth,93.10000000000001,72148.0
9472,LK,Bayreuth,86.9,104306.0
9172,LK,Berchtesgadener,81.3,103907.0
6431,LK,Bergstraße,85.1,266928.0
11001,SK,Berlin,99.6,357637.0
11002,SK,Berlin,99.8,272385.0
11003,SK,Berlin,98.9,384810.0
11004,SK,Berlin,93.0,308373.0
11005,SK,Berlin,61.9,229577.0
11006,SK,Berlin,86.3,284240.0
11007,SK,Berlin,97.3,332821.0
11008,SK,Berlin,97.89999999999999,320017.0
11009,SK,Berlin,92.30000000000001,249754.0
11010,SK,Berlin,88.7,256166.0
11011,SK,Berlin,96.1,273455.0
11012,SK,Berlin,95.7,250796.0
7231,LK,Bernkastel-Wittlich,100.0,111828.0
8426,LK,Biberach,79.60000000000001,194019.0
5711,SK,Bielefeld,99.2,333090.0
7134,LK,Birkenfeld,61.4,80615.0
7232,LK,Bitburg-Prüm,-93.4,97180.0
5911,SK,Bochum,86.2,364742.0
8435,LK,Bodenseekreis,70.6,212201.0
5314,SK,Bonn,98.6,318809.0
5554,LK,Borken,78.8,369666.0
5512,SK,Bottrop,-62.2,117143.0
12051,SK,Brandenburg,-57.7,71574.0
3101,SK,Braunschweig,83.5,251364.0
8315,LK,Breisgau-Hochschwarzwald,54.400000000000006,257343.0
4011,SK,Bremen,98.0,557464.0
4012,SK,Bremerhaven,-78.3,114025.0
15084,LK,Burgenlandkreis,84.8,184081.0
8115,LK,Böblingen,98.3,381281.0
15083,LK,Börde,61.1,173473.0
8235,LK,Calw,99.6,155359.0
3351,LK,Celle,74.2,177971.0
9372,LK,Cham,-81.2,126359.0
14511,SK,Chemnitz,-51.2,248645.0
3453,LK,Cloppenburg,-64.1,164734.0
9463,SK,Coburg,95.6,41257.0
9473,LK,Coburg,97.8,86599.0
7135,LK,Cochem-Zell,72.3,62391.0
5558,LK,Coesfeld,72.1,218401.0
12052,SK,Cottbus,72.1,99687.0
3352,LK,Cuxhaven,79.7,198103.0
9174,LK,Dachau,-69.1,149370.0
12061,LK,Dahme-Spreewald,75.2,164528.0
6411,SK,Darmstadt,72.0,155353.0
6432,LK,Darmstadt-Dieburg,70.19999999999999,292773.0
9271,LK,Deggendorf,88.8,116596.0
3401,SK,Delmenhorst,77.0,76323.0
15001,SK,Dessau-Roßlau,78.2,82919.0
3251,LK,Diepholz,92.0,213976.0
9773,LK,Dillingen,96.8,94575.0
9279,LK,Dingolfing-Landau,99.2,94104.0
1051,LK,Dithmarschen,96.1,132917.0
9779,LK,Donau-Ries,99.3,131345.0
7333,LK,Donnersbergkreis,97.89999999999999,75230.0
5913,SK,Dortmund,98.8,586181.0
14612,SK,Dresden,93.2,543825.0
5112,SK,Duisburg,93.5,491231.0
5358,LK,Düren,-52.300000000000004,262828.0
5111,SK,Düsseldorf,96.0,612178.0
9175,LK,Ebersberg,88.8,137421.0
16061,LK,Eichsfeld,70.1,101325.0
9176,LK,Eichstätt,-56.0,128805.0
16056,SK,Eisenach,-82.4,42417.0
12062,LK,Elbe-Elster,-68.0,104673.0
3402,SK,Emden,95.3,50694.0
8316,LK,Emmendingen,-73.4,162082.0
3454,LK,Emsland,51.0,319488.0
5954,LK,Ennepe-Ruhr-Kreis,79.0,325954.0
8236,LK,Enzkreis,98.9,196066.0
9177,LK,Erding,97.2,133747.0
16051,SK,Erfurt,78.8,210118.0
9562,SK,Erlangen,90.5,108336.0
9572,LK,Erlangen-Höchstadt,62.9,134136.0
14521,LK,Erzgebirgskreis,92.9,347665.0
5113,SK,Essen,74.4,582624.0
8116,LK,Esslingen,98.9,524127.0
5366,LK,Euskirchen,90.2,191165.0
1001,SK,Flensburg,-97.7,85942.0
9474,LK,Forchheim,62.5,114834.0
7311,SK,Frankenthal,92.30000000000001,48363.0
6412,SK,Frankfurt,74.1,732688.0
12053,SK,Frankfurt,55.800000000000004,58092.0
8311,SK,Freiburg,73.3,226393.0
9178,LK,Freising,85.3,173225.0
8237,LK,Freudenstadt,96.5,116233.0
9272,LK,Freyung-Grafenau,75.0,78122.0
3455,LK,Friesland,61.6,97900.0
6631,LK,Fulda,86.6,220132.0
9179,LK,Fürstenfeldbruck,80.4,213481.0
9563,SK,Fürth,97.2,124171.0
9573,LK,Fürth,95.19999999999999,114291.0
9180,LK,Garmisch-Partenkirchen,75.7,87385.0
5513,SK,Gelsenkirchen,96.89999999999999,260368.0
16052,SK,Gera,59.3,96011.0
7334,LK,Germersheim,84.89999999999999,127303.0
6531,LK,Gießen,71.2,262505.0
3151,LK,Gifhorn,59.9,174205.0
3153,LK,Goslar,96.3,138236.0
16067,LK,Gotha,67.5,136831.0
3456,LK,Grafschaft,99.0,135662.0
16076,LK,Greiz,-77.8,101114.0
6433,LK,Groß-Gerau,54.400000000000006,266042.0
8117,LK,Göppingen,99.4,252749.0
14626,LK,Görlitz,96.6,260000.0
3159,LK,Göttingen,64.1,329538.0
9774,LK,Günzburg,99.9,123153.0
5754,LK,Gütersloh,99.5,360642.0
5914,SK,Hagen,98.5,189044.0
15002,SK,Halle,62.4,236991.0
2000,SK,Hamburg,69.89999999999999,1787408.0
3252,LK,Hameln-Pyrmont,87.3,148281.0
5915,SK,Hamm,98.5,179397.0
3241,Region,Hannover,87.9,1144481.0
3353,LK,Harburg,-54.1,248122.0
15085,LK,Harz,-63.800000000000004,221366.0
12063,LK,Havelland,69.0,158236.0
9674,LK,Haßberge,99.3,84581.0
3358,LK,Heidekreis,95.0,140264.0
8221,SK,Heidelberg,-51.6,156267.0
8135,LK,Heidenheim,97.8,130527.0
8121,SK,Heilbronn,99.0,122567.0
8125,LK,Heilbronn,99.9,334388.0
5370,LK,Heinsberg,96.8,252527.0
3154,LK,Helmstedt,79.2,91500.0
5758,LK,Herford,60.8,252122.0
5916,SK,Herne,94.8,155851.0
6632,LK,Hersfeld-Rotenburg,81.0,121166.0
1053,LK,Herzogtum,93.30000000000001,192999.0
16069,LK,Hildburghausen,65.4,64524.0
3254,LK,Hildesheim,65.3,277055.0
5958,LK,Hochsauerlandkreis,61.5,263762.0
6434,LK,Hochtaunuskreis,92.5,233427.0
9464,SK,Hof,69.8,44660.0
