,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Week Prediction Mean,Trend 7Week Prediction Mean 100k,Trend 7Week Prediction Q25,Trend 7Week Prediction Q25 100k,Trend 7Week Prediction Q75,Trend 7Week Prediction Q75 100k,Trend 7Week Prediction Q5,Trend 7Week Prediction Q5 100k,Trend 7Week Prediction Q95,Trend 7Week Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-08-21,4.735806,2.392014539509546,2,1.0101826410214967,6,3.03054792306449,0,0.0,14,7.071278487150477,3.464855,1.7500680769444443,1,0.5050913205107483,5,2.5254566025537417,0,0.0,11,5.556004525618231,,,,,,,,,,,3.0,,False,False,False
2020-08-22,2.1927366,1.1075322618125938,1,0.5050913205107483,3,1.515273961532245,0,0.0,7,3.5356392435752384,3.289959,1.6617297660559416,1,0.5050913205107483,5,2.5254566025537417,0,0.0,9,4.5458218845967355,,,,,,,,,,,2.0,,False,False,False
2020-08-23,1.8663199,0.942661972658243,1,0.5050913205107483,3,1.515273961532245,0,0.0,6,3.03054792306449,3.1279132,1.5798817912582308,1,0.5050913205107483,4,2.0203652820429934,0,0.0,9,4.5458218845967355,,,,,,,,,,,5.0,,False,False,False
2020-08-24,2.6391494,1.3330114597920328,1,0.5050913205107483,4,2.0203652820429934,0,0.0,7,3.5356392435752384,2.9777012,1.5040110156405717,1,0.5050913205107483,4,2.0203652820429934,0,0.0,9,4.5458218845967355,,,,,,,,,,,2.0,,False,False,False
2020-08-25,3.3120625,1.6728939954191446,1,0.5050913205107483,5,2.5254566025537417,0,0.0,9,4.5458218845967355,2.838389,1.4336455933516845,1,0.5050913205107483,4,2.0203652820429934,0,0.0,9,4.5458218845967355,,,,,,,,,,,5.0,,False,False,False
2020-08-26,3.9851406,2.012859840760939,1,0.5050913205107483,6,3.03054792306449,0,0.0,11,5.556004525618231,2.7091184,1.3683521501661744,1,0.5050913205107483,4,2.0203652820429934,0,0.0,8,4.040730564085987,,,,,,,,,,,2.0,,False,False,False
2020-08-27,3.2867064,1.660086854826659,1,0.5050913205107483,5,2.5254566025537417,0,0.0,9,4.5458218845967355,2.5891113,1.3077376934234053,1,0.5050913205107483,4,2.0203652820429934,0,0.0,8,4.040730564085987,,,,,,,,,,,3.0,22.0,False,False,False
2020-08-28,3.1670403,1.5996445654309355,1,0.5050913205107483,5,2.5254566025537417,0,0.0,9,4.5458218845967355,2.4776626,1.2514458830992226,1,0.5050913205107483,3,1.515273961532245,0,0.0,7,3.5356392435752384,20.491,10.349826248585744,14.0,7.071278487150477,26.0,13.132374333279458,9.0,4.5458218845967355,40.0,20.203652820429934,3.0,22.0,False,False,False
2020-08-29,1.5832168,0.799669032858219,0,0.0,2,1.0101826410214967,0,0.0,5,2.5254566025537417,2.3741157,1.19914520837483,1,0.5050913205107483,3,1.515273961532245,0,0.0,6,3.03054792306449,19.517,9.857867302408275,14.0,7.071278487150477,25.0,12.627283012768707,8.0,4.040730564085987,37.0,18.68837885889769,2.0,22.0,False,False,False
2020-08-30,1.4755374,0.7452811587427277,0,0.0,2,1.0101826410214967,0,0.0,5,2.5254566025537417,2.277877,1.1505359907459933,1,0.5050913205107483,3,1.515273961532245,0,0.0,7,3.5356392435752384,18.6,9.39469856149992,13.0,6.566187166639729,23.0,11.617100371747211,7.0,3.5356392435752384,35.0,17.67819621787619,0.0,17.0,False,False,False
