,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2022-02-02,680.13245,291.36836528778076,325,139.22982345658386,892,382.132315456224,136,58.26232612337048,1548,663.1623591101287,500.75287,214.5222621038556,261,111.81225822205658,650,278.4596469131677,101,43.268345135738365,1234,528.6449296782292,,,,,,,,,,,756.0,,False,False,False
2022-02-03,631.799,270.6623636186123,309,132.37543214795204,827,354.28635076490724,120,51.40793481473865,1567,671.3019487891289,483.8027,207.26080983877182,235,100.67387234552986,645,276.3176496292203,100,42.83994567894888,1229,526.5029323942817,,,,,,,,,,,548.0,,False,False,False
2022-02-04,445.6082,190.89829875156283,221,94.67627995047702,587,251.47048113542994,96,41.126347851790925,1044,447.24903288822634,467.66443,200.34718327224255,238,101.95907071589833,621,266.0360626662725,105,44.98194296289632,1123,481.0925899745959,,,,,,,,,,,404.0,,False,False,False
2022-02-05,323.2804,138.4931500069797,153,65.5451168887918,429,183.7833669626907,68,29.13116306168524,750,321.2995925921166,452.29373,193.76238342374563,228,97.67507614800344,591,253.18407896258788,89,38.1275516542645,1123,481.0925899745959,,,,,,,,,,,401.0,,False,False,False
2022-02-06,262.54904,112.47586226090789,136,58.26232612337048,351,150.36820933311057,58,24.84716849379035,605,259.1816713576407,437.6505,187.4892390333116,227,97.24667669121395,581,248.900084394693,92,39.41275002463297,1049,449.3910301721737,,,,,,,,,,,0.0,,False,False,False
2022-02-07,301.8616,129.31734090670943,153,65.5451168887918,408,174.78697837011143,61,26.132366864158815,693,296.88082355511574,423.69522,181.51080003008246,203,86.96508972826622,549,235.19130177742935,77,32.98675817279064,935,400.55349209817206,,,,,,,,,,,531.0,,False,False,False
2022-02-08,622.2996,266.59280993044376,319,136.65942671584693,829,355.1431496784862,137,58.69072558015996,1544,661.4487612829706,410.39203,175.81172287464142,204,87.39348918505571,575,246.32968765395603,82,35.128755456738084,979,419.40306819690954,3176.2517885742186,1360.7045408518375,2427.0,1039.7254816280893,3796.0,1626.2043379728996,1775.0,760.4090358013426,5189.0,2222.9647812806575,805.0,3445.0,False,False,False
2022-02-09,547.9027,234.72122848033905,257,110.09866039489863,743,318.3007963945902,108,46.26714133326479,1341,574.4836715547045,397.7068,170.37737416103482,205,87.8218886418452,519,222.3393180737447,87,37.27075274068552,936,400.9818915549615,3073.205299926758,1316.559481091201,2368.0,1014.4499136775095,3666.0,1570.5124085902657,1703.0,729.5642749124994,4959.0,2124.432906219075,467.0,3156.0,False,False,False
2022-02-10,537.99786,230.47798313200474,266,113.95425550600402,707,302.8784159501686,108,46.26714133326479,1233,528.2165302214397,385.60687,165.19377240911126,201,86.10829081468725,533,228.33691046879753,73,31.27316034563268,947,405.6942855796459,2975.009515258789,1274.4924602804256,2304.0,987.0323484429821,3572.0,1530.242859652054,1682.0,720.5678863199201,4837.0,2072.1681724907576,449.0,3057.0,False,False,False
2022-02-11,383.53607,164.3066410906613,188,80.5390978764239,512,219.34052187621828,77,32.98675817279064,907,388.55830730806633,374.06265,160.24823999032378,188,80.5390978764239,497,212.91453002437595,77,32.98675817279064,884,378.7051198019081,2881.4078608398436,1234.393562372752,2252.0,964.7555766899287,3450.0,1477.9781259237363,1633.0,699.5763129372351,4566.0,1956.071919700806,411.0,3064.0,False,False,False
