,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2021-10-14,16.029442,11.657775758067146,8,5.8181818181818175,21,15.272727272727272,3,2.1818181818181817,37,26.90909090909091,19.823992,14.417448255699128,10,7.2727272727272725,26,18.90909090909091,4,2.9090909090909087,47,34.18181818181818,,,,,,,,,,,23.0,,False,False,False
2021-10-15,19.856483,14.441079110838473,9,6.545454545454545,26,18.90909090909091,4,2.9090909090909087,47,34.18181818181818,20.397924,14.83485393691808,10,7.2727272727272725,27,19.636363636363637,4,2.9090909090909087,51,37.09090909090909,,,,,,,,,,,22.0,,False,False,False
2021-10-16,10.731962,7.80506306909956,5,3.6363636363636362,15,10.90909090909091,1,0.7272727272727272,26,18.90909090909091,20.999275,15.272200107574463,10,7.2727272727272725,28,20.363636363636363,4,2.9090909090909087,47,34.18181818181818,,,,,,,,,,,14.0,,False,False,False
2021-10-17,7.597832,5.525696178665385,3,2.1818181818181817,10,7.2727272727272725,1,0.7272727272727272,18,13.09090909090909,21.62944,15.730502491351217,11,8.0,29,21.090909090909093,4,2.9090909090909087,51,37.09090909090909,,,,,,,,,,,4.0,,False,False,False
2021-10-18,11.114939,8.083591819740832,5,3.6363636363636362,15,10.90909090909091,2,1.4545454545454544,25,18.18181818181818,22.289986,16.2108990480192,11,8.0,29,21.090909090909093,4,2.9090909090909087,50,36.36363636363636,,,,,,,,,,,5.0,,False,False,False
2021-10-19,26.405354,19.20389331644401,13,9.454545454545455,35,25.454545454545457,5,3.6363636363636362,61,44.36363636363637,22.982492,16.714539378881454,12,8.727272727272727,30,21.81818181818182,5,3.6363636363636362,54,39.27272727272727,,,,,,,,,,,28.0,,False,False,False
2021-10-20,40.865494,29.72036018036306,20,14.545454545454545,53,38.54545454545455,9,6.545454545454545,96,69.81818181818181,23.708704,17.242693866137415,13,9.454545454545455,31,22.545454545454543,5,3.6363636363636362,55,40.0,151.83184146881104,110.42315743186256,115.0,83.63636363636364,181.0,131.63636363636363,81.0,58.909090909090914,241.0,175.27272727272728,33.0,129.0,False,False,False
2021-10-21,32.4666,23.612071527168155,17,12.363636363636363,43,31.272727272727273,7,5.090909090909091,72,52.36363636363636,24.470465,17.796701285988092,12,8.727272727272727,33,24.0,5,3.6363636363636362,57,41.45454545454545,156.47828834533692,113.8023915238814,119.0,86.54545454545455,185.0,134.54545454545456,85.0,61.81818181818182,250.0,181.8181818181818,30.0,136.0,False,False,False
2021-10-22,33.182507,24.132731778081506,17,12.363636363636363,45,32.72727272727273,7,5.090909090909091,76,55.27272727272727,25.26963,18.3779135113582,14,10.181818181818182,36,26.18181818181818,6,4.363636363636363,62,45.090909090909086,161.34998530578613,117.34544385875354,125.0,90.9090909090909,190.0,138.1818181818182,89.0,64.72727272727272,249.0,181.0909090909091,23.0,137.0,False,False,False
2021-10-23,18.919596,13.759706052951515,9,6.545454545454545,24,17.454545454545453,3,2.1818181818181817,43,31.272727272727273,26.108318,18.987867224495858,13,9.454545454545455,35,25.454545454545457,5,3.6363636363636362,59,42.90909090909091,166.45903205108644,121.06111421897195,128.0,93.09090909090908,198.0,144.0,93.0,67.63636363636364,259.0,188.36363636363635,25.0,148.0,False,False,False
2021-10-24,12.949171,9.417578985448927,6,4.363636363636363,16,11.636363636363635,2,1.4545454545454544,29,21.090909090909093,26.98868,19.62813112186268,13,9.454545454545455,36,26.18181818181818,5,3.6363636363636362,62,45.090909090909086,171.8182752532959,124.95874563876065,133.0,96.72727272727273,203.0,147.63636363636363,98.0,71.27272727272728,270.0,196.36363636363635,1.0,145.0,False,False,False
