,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2022-01-18,195.32343,154.86740740016103,94,74.53041871823537,254,201.39070589821048,41,32.50794858986862,456,361.551818462929,219.51877,174.05133694410324,106,84.04494025673351,289,229.14139371883005,44,34.886578974493155,541,428.94634602729076,,,,,,,,,,,86.0,,False,False,False
2022-01-19,225.03728,178.42683009803295,114,90.38795461573226,281,222.79837935983127,48,38.058086153992534,501,397.2312742322971,219.07031,173.69576962664723,107,84.83781705160834,298,236.2772848727036,44,34.886578974493155,536,424.9819620529166,,,,,,,,,,,150.0,,False,False,False
2022-01-20,234.74702,186.1254684627056,121,95.93809217985617,303,240.24166884707782,53,42.022470128366756,553,438.460867565789,218.74544,173.43817744404078,110,87.21644743623288,274,217.24824179570737,49,38.85096294886738,462,366.3090792321781,,,,,,,,,,,169.0,,False,False,False
2022-01-21,191.91568,152.16548927128315,97,76.9090491028599,261,206.94084346233439,40,31.715071794993776,434,344.1085289756825,218.54343,173.27801324427128,109,86.42357064135804,305,241.82742243682753,50,39.64383974374222,511,405.16004218104547,,,,,,,,,,,148.0,,False,False,False
2022-01-22,126.15719,100.02710623666644,62,49.15836128224036,160,126.8602871799751,28,22.200550256495642,294,233.10577769320426,218.46426,173.2152421027422,113,89.59507782085741,296,234.69153128295395,46,36.47233256424284,507,401.9885350015461,,,,,,,,,,,252.0,,False,False,False
2022-01-23,92.49404,73.33637913689017,45,35.679455769368,118,93.55946179523164,19,15.064659102622045,223,176.8115252570903,218.50826,173.25012013316154,116,91.97370820548196,280,222.00550256495643,49,38.85096294886738,476,377.40935436042594,,,,,,,,,,,135.0,,False,False,False
2022-01-24,163.6927,129.78814775124192,87,68.98028115411145,225,178.39727884683998,36,28.543564615494397,372,294.9501676934421,218.6754,173.38264733552933,119,94.35233859010648,305,241.82742243682753,50,39.64383974374222,537,425.77483884779144,1531.5259915161132,1214.311419420814,1176.0,932.423110772817,1832.0,1452.5502882107148,871.0,690.5956883359894,2473.0,1960.7843137254902,132.0,1072.0,False,False,False
2022-01-25,255.90685,202.90259271860123,135,107.038367308104,336,266.4066030779477,59,46.77973089761582,564,447.18251230941223,218.96672,173.61362697556615,118,93.55946179523164,293,232.3129008983294,53,42.022470128366756,480,380.5808615399253,1530.974001098633,1213.8737590278006,1204.0,954.6236610293126,1809.0,1434.3141219285935,897.0,711.2104850027354,2384.0,1890.2182789816288,218.0,1204.0,False,False,False
2022-01-26,280.82355,222.65848238021135,146,115.76001205172727,381,302.0860588473157,57,45.19397730786613,649,514.577039873774,219.38264,173.9434082992375,113,89.59507782085741,290,229.9342705137049,46,36.47233256424284,498,394.85264384767254,1531.2861165771485,1214.1212281480368,1220.0,967.3096897473101,1792.0,1420.835216415721,886.0,702.4888402591121,2362.0,1872.7749894943827,139.0,1193.0,False,False,False
2022-01-27,294.6157,233.59395563602448,157,124.48165679535057,383,303.6718124370654,66,52.329868461739736,636,504.269641540401,219.92354,174.37227070331573,112,88.80220102598257,282,223.59125615470612,46,36.47233256424284,473,375.0307239758014,1532.4644271240234,1215.0554832378102,1241.0,983.9601024396819,1784.0,1414.4922020567224,895.0,709.6247314129857,2349.0,1862.4675911610093,320.0,1344.0,False,False,False
