,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Week Prediction Mean,Trend 7Week Prediction Mean 100k,Trend 7Week Prediction Q25,Trend 7Week Prediction Q25 100k,Trend 7Week Prediction Q75,Trend 7Week Prediction Q75 100k,Trend 7Week Prediction Q5,Trend 7Week Prediction Q5 100k,Trend 7Week Prediction Q95,Trend 7Week Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-11-09,4.8663373,9.181942004943267,2,3.773656106718995,6,11.320968320156984,0,0.0,12,22.64193664031397,6.8104815,12.850206985604018,3,5.660484160078492,9,16.981452480235475,1,1.8868280533594974,16,30.18924885375196,,,,,,,,,,,5.0,,False,False,False
2020-11-10,7.263767,13.705478340853006,4,7.54731221343799,10,18.868280533594973,1,1.8868280533594974,17,32.07607690711145,6.994936,13.1982407765463,4,7.54731221343799,10,18.868280533594973,1,1.8868280533594974,17,32.07607690711145,,,,,,,,,,,6.0,,False,False,False
2020-11-11,9.138086,17.2419982845895,4,7.54731221343799,12,22.64193664031397,2,3.773656106718995,20,37.736561067189946,7.1884456,13.56336142634973,4,7.54731221343799,10,18.868280533594973,1,1.8868280533594974,18,33.96290496047095,,,,,,,,,,,11.0,,False,False,False
2020-11-12,10.233031,19.307970069348812,5,9.434140266797487,14,26.41559274703296,2,3.773656106718995,23,43.39704522726844,7.3914666,13.946426042821258,4,7.54731221343799,10,18.868280533594973,1,1.8868280533594974,17,32.07607690711145,,,,,,,,,,,8.0,,False,False,False
2020-11-13,9.792896,18.477511184755713,5,9.434140266797487,13,24.528764693673466,2,3.773656106718995,22,41.51021717390894,7.6045165,14.348415425047278,4,7.54731221343799,10,18.868280533594973,1,1.8868280533594974,17,32.07607690711145,,,,,,,,,,,7.0,,False,False,False
2020-11-14,7.4478426,14.052797632757574,4,7.54731221343799,10,18.868280533594973,1,1.8868280533594974,17,32.07607690711145,7.828128,14.770330744795501,4,7.54731221343799,10,18.868280533594973,1,1.8868280533594974,17,32.07607690711145,,,,,,,,,,,4.0,,False,False,False
2020-11-15,4.2683287,8.053602505242452,2,3.773656106718995,6,11.320968320156984,0,0.0,11,20.75510858695447,8.062826,15.213165897876024,4,7.54731221343799,11,20.75510858695447,1,1.8868280533594974,19,35.84973301383045,,,,,,,,,,,6.0,47.0,False,False,False
2020-11-16,6.81886,12.866016186308116,3,5.660484160078492,9,16.981452480235475,1,1.8868280533594974,16,30.18924885375196,8.309258,15.678141789976507,4,7.54731221343799,11,20.75510858695447,1,1.8868280533594974,19,35.84973301383045,51.393,96.96975414630464,40.0,75.47312213437989,62.0,116.98333930828883,28.0,52.83118549406592,85.0,160.38038453555725,12.0,54.0,False,False,False
2020-11-17,9.957882,18.788811576087028,5,9.434140266797487,13,24.528764693673466,2,3.773656106718995,21,39.62338912054945,8.56804,16.16641820874065,4,7.54731221343799,12,22.64193664031397,2,3.773656106718995,19,35.84973301383045,52.892,99.79810939829055,41.0,77.3599501877394,63.0,118.87016736164833,30.0,56.60484160078492,88.0,166.04086869563577,6.0,54.0,False,False,False
2020-11-18,11.99557,22.633578919339925,7,13.20779637351648,16,30.18924885375196,3,5.660484160078492,27,50.944357440706426,8.839855,16.679287364240736,5,9.434140266797487,12,22.64193664031397,2,3.773656106718995,19,35.84973301383045,54.44,102.71891922489104,43.0,81.13360629445839,65.0,122.64382346836733,31.0,58.49166965414442,89.0,167.92769674899526,6.0,49.0,False,False,False
