,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2021-12-16,118.96647,143.4731064364314,51,61.50580687176642,157,189.34140546798682,20,24.119924263437813,297,358.1808753120515,63.841797,76.99296693317592,28,33.76789396881294,83,100.09768569326691,10,12.059962131718907,152,183.3114244021274,,,,,,,,,,,119.0,,False,False,False
2021-12-17,109.80189,132.42065906524658,46,55.47582580590697,139,167.63347363089278,15,18.089943197578357,275,331.64895862226996,58.723366,70.82015508785844,27,32.56189775564105,79,95.27370084057935,9,10.853965918547017,142,171.25146227040847,,,,,,,,,,,96.0,,False,False,False
2021-12-18,58.787907,70.89799037203193,26,31.355901542469155,79,95.27370084057935,9,10.853965918547017,146,176.07544712309604,54.05555,65.19078742712736,24,28.943909116125372,73,88.03772356154802,9,10.853965918547017,136,164.01548499137712,,,,,,,,,,,19.0,,False,False,False
2021-12-19,26.070908,31.441415194422007,11,13.265958344890798,34,41.00387124784428,4,4.823984852687563,71,85.62573113520423,49.79562,60.053326888009906,21,25.325920476609703,68,82.00774249568856,7,8.441973492203235,124,149.54353043331443,,,,,,,,,,,0.0,,False,False,False
2021-12-20,28.157091,33.95734529476613,13,15.677950771234578,37,44.62185988735995,5,6.029981065859453,71,85.62573113520423,45.905304,55.361620616167784,21,25.325920476609703,58,69.94778036396966,7,8.441973492203235,118,142.3075531542831,,,,,,,,,,,98.0,,False,False,False
2021-12-21,71.87385,86.67958900332451,32,38.5918788215005,95,114.56964025132962,10,12.059962131718907,183,220.69730701045597,42.35009,51.074050134047866,18,21.707931837094034,57,68.74178415079776,6,7.235977279031343,99,119.39362510401718,,,,,,,,,,,128.0,,False,True,False
2021-12-22,80.19718,96.71750012785196,39,47.03385231370374,112,135.07157587525177,15,18.089943197578357,204,246.02322748706567,39.098885,47.153106424957514,18,21.707931837094034,54,65.1237955112821,6,7.235977279031343,97,116.98163267767339,353.770535446167,426.6459260798695,256.0,308.735030572004,422.0,508.93040195853786,177.0,213.46132973142466,594.0,716.361750624103,89.0,549.0,False,False,False
2021-12-23,55.828995,67.32955807819963,26,31.355901542469155,74,89.2437197747199,9,10.853965918547017,132,159.19150013868955,36.12364,43.564970837906,15,18.089943197578357,49,59.093814445422645,5,6.029981065859453,89,107.33366297229826,326.0524047851562,393.2179654664868,241.0,290.64508737442566,389.0,469.13252692386544,164.0,197.78337896019008,546.0,658.4739323918523,33.0,463.0,False,False,False
2021-12-24,22.493511,27.127089560963213,9,10.853965918547017,29,34.97389018198483,3,3.6179886395156715,54,65.1237955112821,33.399223,40.27933755423874,15,18.089943197578357,45,54.26982959273508,5,6.029981065859453,82,98.89168948009504,300.7282689666748,362.67715356754763,222.0,267.7311593241597,363.0,437.7766253813963,156.0,188.13540925481496,496.0,598.1741217332577,0.0,367.0,False,False,False
2021-12-25,11.81216,14.245419879443944,5,6.029981065859453,17,20.50193562392214,1,1.2059962131718907,30,36.179886395156714,30.902748,37.26859577000141,15,18.089943197578357,41,49.44584474004752,5,6.029981065859453,75,90.4497159878918,277.57550691223145,334.75501020541907,208.0,250.84721233975324,326.0,393.1547654940364,153.0,184.51742061529927,447.0,539.0803072878351,0.0,348.0,False,False,False
2021-12-26,12.49375,15.067415370140225,5,6.029981065859453,17,20.50193562392214,1,1.2059962131718907,32,38.5918788215005,28.613657,34.50796066317707,14,16.88394698440647,41,49.44584474004752,5,6.029981065859453,70,84.41973492203235,256.39356495666505,309.2096684193792,192.0,231.55127292900298,302.0,364.21085637791094,138.0,166.4274774177209,421.0,507.72440574536597,0.0,348.0,False,False,False
2021-12-27,24.923021,30.057068215683103,11,13.265958344890798,34,41.00387124784428,3,3.6179886395156715,63,75.9777614298291,26.513363,31.975016463547945,11,13.265958344890798,37,44.62185988735995,4,4.823984852687563,69,83.21373870886045,237.00164938354493,285.8230916720473,179.0,215.8733221577684,277.0,334.0609510486137,129.0,155.5735114991739,387.0,466.72053449752167,53.0,303.0,False,False,False
2021-12-28,59.119095,71.29740552045405,28,33.76789396881294,81,97.68569326692315,10,12.059962131718907,149,179.6934357626117,24.585087,29.64952145703137,12,14.471954558062686,33,39.79787503467239,4,4.823984852687563,61,73.56576900348533,219.2366585998535,264.39858005988197,169.0,203.8133600260495,259.0,312.35301921151967,121.0,145.92554179379877,349.0,420.8926783969899,61.0,236.0,False,False,False
2021-12-29,49.050877,59.15517103858292,24,28.943909116125372,63,75.9777614298291,8,9.647969705375125,125,150.74952664648634,22.81357,27.513079112395644,10,12.059962131718907,30,36.179886395156714,3,3.6179886395156715,57,68.74178415079776,202.95135361480712,244.75856391756668,156.0,188.13540925481496,241.0,290.64508737442566,112.0,135.07157587525177,322.0,388.3307806413488,49.0,196.0,False,False,False
