countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,50.5,553922.0
7131,LK,Ahrweiler,-61.3,127770.0
9771,LK,Aichach-Friedberg,-66.19999999999999,130916.0
8425,LK,Alb-Donau-Kreis,-62.2,192104.0
16077,LK,Altenburger,-60.699999999999996,92344.0
7132,LK,Altenkirchen,-69.4,129171.0
15081,LK,Altmarkkreis,-73.8,86164.0
9171,LK,Altötting,-80.3,108485.0
7331,LK,Alzey-Worms,-80.0,127274.0
9361,SK,Amberg,-56.3,41861.0
9371,LK,Amberg-Sulzbach,-54.1,103568.0
3451,LK,Ammerland,-56.3,121435.0
15082,LK,Anhalt-Bitterfeld,-74.1,164817.0
9561,SK,Ansbach,-75.6,41159.0
9571,LK,Ansbach,-57.4,181314.0
9661,SK,Aschaffenburg,-51.4,68986.0
9671,LK,Aschaffenburg,-56.7,173695.0
9761,SK,Augsburg,-53.5,286374.0
9772,LK,Augsburg,-81.9,245600.0
3452,LK,Aurich,-65.9,189199.0
7133,LK,Bad,-60.5,156821.0
7332,LK,Bad,-68.5,132203.0
9173,LK,Bad,-80.5,124930.0
9672,LK,Bad,-86.6,103106.0
8211,SK,Baden-Baden,-66.19999999999999,54160.0
9461,SK,Bamberg,-89.8,73331.0
9471,LK,Bamberg,-80.0,145570.0
12060,LK,Barnim,-84.3,177411.0
14625,LK,Bautzen,-73.3,306273.0
9462,SK,Bayreuth,-81.2,72148.0
9472,LK,Bayreuth,-81.9,104306.0
9172,LK,Berchtesgadener,69.8,103907.0
6431,LK,Bergstraße,-65.0,266928.0
11001,SK,Berlin,-75.4,357637.0
11002,SK,Berlin,-59.599999999999994,272385.0
11003,SK,Berlin,-75.1,384810.0
11004,SK,Berlin,-79.8,308373.0
11005,SK,Berlin,-79.5,229577.0
11006,SK,Berlin,-75.8,284240.0
11007,SK,Berlin,-71.9,332821.0
11008,SK,Berlin,-75.1,320017.0
11009,SK,Berlin,-86.7,249754.0
11010,SK,Berlin,-99.2,256166.0
11011,SK,Berlin,-75.7,273455.0
11012,SK,Berlin,-65.4,250796.0
7231,LK,Bernkastel-Wittlich,-52.900000000000006,111828.0
8426,LK,Biberach,-86.2,194019.0
5711,SK,Bielefeld,74.2,333090.0
7134,LK,Birkenfeld,-55.6,80615.0
7232,LK,Bitburg-Prüm,-82.7,97180.0
5911,SK,Bochum,-83.7,364742.0
8435,LK,Bodenseekreis,-87.8,212201.0
5314,SK,Bonn,-59.1,318809.0
5554,LK,Borken,-59.300000000000004,369666.0
5512,SK,Bottrop,59.8,117143.0
12051,SK,Brandenburg,-68.3,71574.0
3101,SK,Braunschweig,-74.8,251364.0
8315,LK,Breisgau-Hochschwarzwald,-59.0,257343.0
4011,SK,Bremen,-82.7,557464.0
4012,SK,Bremerhaven,-69.5,114025.0
15084,LK,Burgenlandkreis,-58.300000000000004,184081.0
8115,LK,Böblingen,-58.800000000000004,381281.0
15083,LK,Börde,-80.4,173473.0
8235,LK,Calw,-65.4,155359.0
3351,LK,Celle,-73.9,177971.0
9372,LK,Cham,-80.0,126359.0
14511,SK,Chemnitz,-79.1,248645.0
3453,LK,Cloppenburg,-53.199999999999996,164734.0
9463,SK,Coburg,-92.4,41257.0
9473,LK,Coburg,-90.9,86599.0
7135,LK,Cochem-Zell,-68.9,62391.0
5558,LK,Coesfeld,58.099999999999994,218401.0
12052,SK,Cottbus,-80.6,99687.0
3352,LK,Cuxhaven,-71.5,198103.0
9174,LK,Dachau,54.1,149370.0
12061,LK,Dahme-Spreewald,-69.9,164528.0
6411,SK,Darmstadt,-82.6,155353.0
6432,LK,Darmstadt-Dieburg,-80.9,292773.0
9271,LK,Deggendorf,-63.4,116596.0
3401,SK,Delmenhorst,-83.6,76323.0
15001,SK,Dessau-Roßlau,-83.2,82919.0
3251,LK,Diepholz,-79.0,213976.0
9773,LK,Dillingen,-86.1,94575.0
9279,LK,Dingolfing-Landau,-62.7,94104.0
1051,LK,Dithmarschen,-69.4,132917.0
9779,LK,Donau-Ries,-79.5,131345.0
7333,LK,Donnersbergkreis,67.5,75230.0
5913,SK,Dortmund,-84.1,586181.0
14612,SK,Dresden,58.5,543825.0
5112,SK,Duisburg,-66.69999999999999,491231.0
5358,LK,Düren,-54.8,262828.0
5111,SK,Düsseldorf,51.7,612178.0
9175,LK,Ebersberg,-80.7,137421.0
16061,LK,Eichsfeld,-78.5,101325.0
9176,LK,Eichstätt,-69.9,128805.0
16056,SK,Eisenach,-76.1,42417.0
12062,LK,Elbe-Elster,-77.3,104673.0
3402,SK,Emden,-69.4,50694.0
8316,LK,Emmendingen,-56.7,162082.0
3454,LK,Emsland,67.30000000000001,319488.0
5954,LK,Ennepe-Ruhr-Kreis,52.300000000000004,325954.0
8236,LK,Enzkreis,-79.3,196066.0
9177,LK,Erding,-83.3,133747.0
16051,SK,Erfurt,-88.2,210118.0
9562,SK,Erlangen,-95.9,108336.0
9572,LK,Erlangen-Höchstadt,-83.0,134136.0
14521,LK,Erzgebirgskreis,-66.4,347665.0
5113,SK,Essen,-52.900000000000006,582624.0
8116,LK,Esslingen,-58.300000000000004,524127.0
5366,LK,Euskirchen,-63.3,191165.0
1001,SK,Flensburg,-72.7,85942.0
