,Unnamed: 0,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
0,2020-02-18,0.008209648,0.0050071040647026,0,0.0,0,0.0,0,0.0,0,0.0,0.0063067726,0.0038465312712787,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
1,2020-02-19,0.0051447167,0.0031377876297256,0,0.0,0,0.0,0,0.0,0,0.0,0.0035088952,0.0021400921923486,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
2,2020-02-20,0.0026443459,0.0016127993163195,0,0.0,0,0.0,0,0.0,0,0.0,0.0021451232,0.0013083210959052,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
3,2020-02-21,0.0012085224,0.0007370836385689,0,0.0,0,0.0,0,0.0,0,0.0,0.0014368324,0.0008763310077597,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
4,2020-02-22,0.0005970404,0.0003641378309993,0,0.0,0,0.0,0,0.0,0,0.0,0.001045215,0.0006374816674536,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
5,2020-02-23,0.00043395496,0.0002646712404796,0,0.0,0,0.0,0,0.0,0,0.0,0.000816799,0.0004981696832828,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
6,2020-02-24,0.00073519343,0.0004483980298175,0,0.0,0,0.0,0,0.0,0,0.0,0.0006789217,0.0004140776610483,0,0.0,0,0.0,0,0.0,0,0.0,0.0159385755767816,0.0097210146235555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
7,2020-02-25,0.00075142604,0.0004582983770262,0,0.0,0,0.0,0,0.0,0,0.0,0.00059571274,0.0003633281009385,0,0.0,0,0.0,0,0.0,0,0.0,0.0102275077886676,0.0062378066532493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
8,2020-02-26,0.0008086453,0.0004931966834931,0,0.0,0,0.0,0,0.0,0,0.0,0.0005490488,0.0003348675337022,0,0.0,0,0.0,0,0.0,0,0.0,0.0072676586198468,0.0044325802755835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
9,2020-02-27,0.00066927297,0.000408192812884,0,0.0,0,0.0,0,0.0,0,0.0,0.00053011975,0.0003233226131271,0,0.0,0,0.0,0,0.0,0,0.0,0.0056526524415241,0.0034475801668236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
10,2020-02-28,0.00045915047,0.000280038103817,0,0.0,0,0.0,0,0.0,0,0.0,0.00053571525,0.0003267353276825,0,0.0,0,0.0,0,0.0,0,0.0,0.0047515344270712,0.0028979839150227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
11,2020-02-29,0.00032379158,0.0001974820529326,0,0.0,0,0.0,0,0.0,0,0.0,0.00056681695,0.0003457043984411,0,0.0,0,0.0,0,0.0,0,0.0,0.004273136946508,0.0026062069690827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
12,2020-03-01,0.00032823475,0.000200191974109,0,0.0,0,0.0,0,0.0,0,0.0,0.0006286008,0.0003833867001645,0,0.0,0,0.0,0,0.0,0,0.0,0.0040849391684287,0.0024914242305615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
13,2020-03-02,0.0007912012,0.000482557460657,0,0.0,0,0.0,0,0.0,0,0.0,0.0007317582,0.0004463028613344,0,0.0,0,0.0,0,0.0,0,0.0,0.0041377748323753,0.0025236489585114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
14,2020-03-03,0.0011259632,0.0006867304058744,0,0.0,0,0.0,0,0.0,0,0.0,0.000895746,0.0005463198338162,0,0.0,0,0.0,0,0.0,0,0.0,0.0044378082757161,0.0027066408122201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
15,2020-03-04,0.0017473459,0.0010657147164749,0,0.0,0,0.0,0,0.0,0,0.0,0.001155866,0.0007049682615445,0,0.0,0,0.0,0,0.0,0,0.0,0.0050446255421513,0.0030767416090212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
16,2020-03-05,0.0020200452,0.0012320353626193,0,0.0,0,0.0,0,0.0,0,0.0,0.0015790061,0.0009630435116037,0,0.0,0,0.0,0,0.0,0,0.0,0.0060935120352811,0.00371646257336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
17,2020-03-06,0.0020079047,0.00122463079677,0,0.0,0,0.0,0,0.0,0,0.0,0.002300944,0.0014033568973559,0,0.0,0,0.0,0,0.0,0,0.0,0.0078587405921927,0.0047930840401273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
18,2020-03-07,0.0020737762,0.0012648062153175,0,0.0,0,0.0,0,0.0,0,0.0,0.0036207987,0.0022083426642893,0,0.0,0,0.0,0,0.0,0,0.0,0.0109127221913461,0.006655722244051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
19,2020-03-08,0.0033181526,0.0020237573394865,0,0.0,0,0.0,0,0.0,0,0.0,0.006255326,0.0038151537040675,0,0.0,0,0.0,0,0.0,0,0.0,0.0165394500402368,0.0100874908759678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
20,2020-03-09,0.013275562,0.0080968298732386,0,0.0,0,0.0,0,0.0,0,0.0,0.012059103,0.0073549053070109,0,0.0,0,0.0,0,0.0,0,0.0,0.0278668003273895,0.0169960968086055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
21,2020-03-10,0.03386631,0.0206552257964176,0,0.0,0,0.0,0,0.0,0,0.0,0.026147837,0.0159476925887247,0,0.0,0,0.0,0,0.0,0,0.0,0.0531189203382626,0.032397487398306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
22,2020-03-11,0.097170174,0.0592645619690301,0,0.0,0,0.0,0,0.0,0,0.0,0.06335716,0.0386418378184316,0,0.0,0,0.0,0,0.0,0,0.0,0.1153202431962795,0.0703343761870453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
23,2020-03-12,0.21802084,0.1329719680143171,0,0.0,0,0.0,0,0.0,0,0.0,0.16836445,0.1026862946673645,0,0.0,0,0.0,0,0.0,0,0.0,0.2821059544994492,0.1720577912292322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,False
24,2020-03-13,0.4325363,0.2638059868331766,0,0.0,0,0.0,0,0.0,0,0.0,0.47956976,0.2924919272118131,0,0.0,0,0.0,0,0.0,0,0.0,0.7593750305652743,0.4631465177880424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False
25,2020-03-14,0.9123906,0.5564714683714556,0,0.0,0,0.0,0,0.0,0,0.0,1.4348929,0.8751481800572947,0,0.0,0,0.0,0,0.0,0,0.0,2.1906474974728805,1.3360865439575995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6099048548426446,0.0,1.0,True,False,False
26,2020-03-15,2.6810136,1.635163243918214,0,0.0,0,0.0,0,0.0,0,0.0,4.4428043,2.7096879421151243,0,0.0,0,0.0,0,0.0,0,0.0,6.627200726700299,4.041961897231214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6099048548426446,,,False,False,True
27,2020-03-16,18.214909,11.109361366834491,0,0.0,0,0.0,0,0.0,1,0.6099048548426446,14.091798,8.594655810156837,0,0.0,0,0.0,0,0.0,0,0.0,20.706948544381905,12.629268446195354,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2198097096852891,,,False,False,True
28,2020-03-17,69.204796,42.20834234729409,0,0.0,0,0.0,0,0.0,1,0.6099048548426446,45.48563,27.741907979361716,0,0.0,0,0.0,0,0.0,1,0.6099048548426446,66.16645989207765,40.35524511592928,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4396194193705782,,,False,False,True
29,2020-03-18,238.13722,145.24104772135615,0,0.0,0,0.0,0,0.0,2,1.2198097096852891,148.76674,90.7335546799004,0,0.0,0,0.0,0,0.0,2,1.2198097096852891,214.86990092018672,131.0501957307799,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0495242742132227,,,False,False,True
30,2020-03-19,613.9656,374.4605928659439,0,0.0,0,0.0,0,0.0,2,1.2198097096852891,491.598,299.8280106112361,0,0.0,0,0.0,0,0.0,2,1.2198097096852891,706.2999000250754,430.775738000168,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8792388387411565,,,False,False,True
