,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Week Prediction Mean,Trend 7Week Prediction Mean 100k,Trend 7Week Prediction Q25,Trend 7Week Prediction Q25 100k,Trend 7Week Prediction Q75,Trend 7Week Prediction Q75 100k,Trend 7Week Prediction Q5,Trend 7Week Prediction Q5 100k,Trend 7Week Prediction Q95,Trend 7Week Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-12-22,33.00467,24.965143529698253,14,10.589774816002663,43,32.52573693486532,5,3.782062434286665,89,67.32071133030264,20.814016,15.743981930427253,9,6.807712381715997,28,21.179549632005326,3,2.269237460571999,51,38.57703682972399,,,,,,,,,,,42.0,,False,False,False
2020-12-23,39.59528,29.95036484207958,16,12.10259978971733,50,37.82062434286665,5,3.782062434286665,100,75.6412486857333,20.831219,15.756994253024459,9,6.807712381715997,27,20.423137145147994,3,2.269237460571999,55,41.602686777153316,,,,,,,,,,,44.0,,False,False,False
2020-12-24,32.798714,24.80935654602945,15,11.346187302859995,43,32.52573693486532,4,3.0256499474293324,84,63.53864889601597,20.862848,15.780919056851417,9,6.807712381715997,28,21.179549632005326,3,2.269237460571999,53,40.08986180343865,,,,,,,,,,,19.0,,False,False,False
2020-12-25,18.922432,14.31316341040656,8,6.051299894858665,25,18.910312171433326,2,1.5128249737146662,47,35.55138688229465,20.908913,15.815762162674218,9,6.807712381715997,29,21.93596211886266,2,1.5128249737146662,51,38.57703682972399,,,,,,,,,,,18.0,,False,False,False
2020-12-26,12.37546,9.360952390125021,5,3.782062434286665,17,12.859012276574662,1,0.7564124868573331,33,24.96161206629199,20.96945,15.861554129514843,10,7.56412486857333,29,21.93596211886266,3,2.269237460571999,54,40.84627429029599,,,,,,,,,,,23.0,,False,False,False
2020-12-27,10.646163,8.052890916587785,5,3.782062434286665,14,10.589774816002663,1,0.7564124868573331,26,19.666724658290658,21.044544,15.91835607541725,9,6.807712381715997,28,21.179549632005326,3,2.269237460571999,55,41.602686777153316,,,,,,,,,,,3.0,,False,False,False
2020-12-28,14.565101,11.017223732778803,7,5.2948874080013315,21,15.884662224003993,2,1.5128249737146662,39,29.50008698743599,21.134344,15.986281505320221,10,7.56412486857333,28,21.179549632005326,3,2.269237460571999,54,40.84627429029599,,,,,,,,,,,5.0,154.0,False,False,False
2020-12-29,34.89866,26.397782494314015,15,11.346187302859995,51,38.57703682972399,5,3.782062434286665,89,67.32071133030264,21.238985,16.065433737821877,9,6.807712381715997,28,21.179549632005326,3,2.269237460571999,51,38.57703682972399,146.069,110.48841554276378,106.0,80.1797236068773,177.0,133.88501017374796,74.0,55.97452402744265,248.0,187.5902967406186,42.0,154.0,False,False,False
2020-12-30,38.012146,28.75286154448986,16,12.10259978971733,51,38.57703682972399,5,3.782062434286665,96,72.61559873830397,21.358665,16.155961202457547,9,6.807712381715997,29,21.93596211886266,3,2.269237460571999,55,41.602686777153316,146.482,110.80081389983586,109.0,82.4489610674493,178.0,134.6414226606053,72.0,54.461699053727976,255.0,192.8851841486199,51.0,161.0,False,False,False
2020-12-31,31.011381,23.457396309822798,14,10.589774816002663,43,32.52573693486532,4,3.0256499474293324,76,57.48734900115731,21.493532,16.25797594897449,9,6.807712381715997,29,21.93596211886266,4,3.0256499474293324,53,40.08986180343865,147.021,111.20852023025195,109.0,82.4489610674493,176.0,133.1285976868906,75.0,56.730936514299984,250.0,189.10312171433327,30.0,172.0,False,False,False
2021-01-01,19.889503,15.044669271446764,9,6.807712381715997,27,20.423137145147994,3,2.269237460571999,51,38.57703682972399,21.643898,16.37171517359093,10,7.56412486857333,30,22.69237460571999,3,2.269237460571999,57,43.11551175086798,147.645,111.68052162205093,110.0,83.20537355430663,180.0,136.15424763431994,76.0,57.48734900115731,250.0,189.10312171433327,13.0,167.0,False,False,False
2021-01-02,12.784005,9.669981227489188,6,4.538474921143998,17,12.859012276574662,1,0.7564124868573331,34,25.718024553149323,21.809998,16.497354954481125,10,7.56412486857333,30,22.69237460571999,3,2.269237460571999,53,40.08986180343865,148.381,112.23724121237792,112.0,84.7181985280213,179.0,135.39783514746262,78.0,59.00017397487198,246.0,186.07747176690393,2.0,146.0,False,False,False
2021-01-03,10.890573,8.23776499601081,5,3.782062434286665,15,11.346187302859995,1,0.7564124868573331,28,21.179549632005326,21.992119,16.635113570373505,10,7.56412486857333,30,22.69237460571999,3,2.269237460571999,54,40.84627429029599,149.217,112.86960205139067,113.0,85.47461101487863,180.0,136.15424763431994,81.0,61.26941143544398,247.0,186.83388425376125,12.0,155.0,False,False,False
2021-01-04,15.73159,11.899571109097451,7,5.2948874080013315,22,16.641074710861325,2,1.5128249737146662,43,32.52573693486532,22.19067,16.78529952187091,10,7.56412486857333,30,22.69237460571999,3,2.269237460571999,53,40.08986180343865,150.174,113.59348880131314,115.0,86.9874359885933,182.0,137.66707260803463,80.0,60.51299894858664,246.0,186.07747176690393,1.0,151.0,False,False,False
2021-01-05,36.725304,27.77947811409831,16,12.10259978971733,49,37.064211856009315,5,3.782062434286665,94,71.1027737645893,22.405907,16.948107804637402,10,7.56412486857333,30,22.69237460571999,2,1.5128249737146662,56,42.35909926401065,151.212,114.37864496267103,116.0,87.74384847545063,180.0,136.15424763431994,84.0,63.53864889601597,243.0,183.80823430633194,30.0,139.0,False,False,False
2021-01-06,40.50243,30.636542942374945,18,13.615424763431994,54,40.84627429029599,6,4.538474921143998,102,77.15407365944797,22.63834,17.123922589235008,10,7.56412486857333,31,23.448787092577327,3,2.269237460571999,58,43.87192423772532,152.397,115.27499375959698,118.0,89.25667344916529,182.0,137.66707260803463,83.0,62.78223640915864,246.0,186.07747176690393,59.0,147.0,False,True,False
