countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,97.0,553922.0
7131,LK,Ahrweiler,-80.3,127770.0
9771,LK,Aichach-Friedberg,98.0,130916.0
8425,LK,Alb-Donau-Kreis,99.3,192104.0
16077,LK,Altenburger,87.3,92344.0
7132,LK,Altenkirchen,75.2,129171.0
15081,LK,Altmarkkreis,-65.6,86164.0
9171,LK,Altötting,91.5,108485.0
7331,LK,Alzey-Worms,97.2,127274.0
9361,SK,Amberg,99.8,41861.0
9371,LK,Amberg-Sulzbach,100.0,103568.0
3451,LK,Ammerland,66.5,121435.0
15082,LK,Anhalt-Bitterfeld,-65.4,164817.0
9561,SK,Ansbach,-98.7,41159.0
9571,LK,Ansbach,74.7,181314.0
9661,SK,Aschaffenburg,-55.0,68986.0
9671,LK,Aschaffenburg,-58.5,173695.0
9761,SK,Augsburg,94.89999999999999,286374.0
9772,LK,Augsburg,95.8,245600.0
3452,LK,Aurich,-77.2,189199.0
7133,LK,Bad,73.4,156821.0
7332,LK,Bad,62.3,132203.0
9173,LK,Bad,100.0,124930.0
9672,LK,Bad,-59.300000000000004,103106.0
8211,SK,Baden-Baden,-80.9,54160.0
9461,SK,Bamberg,98.1,73331.0
9471,LK,Bamberg,99.8,145570.0
12060,LK,Barnim,91.10000000000001,177411.0
14625,LK,Bautzen,-77.2,306273.0
9462,SK,Bayreuth,99.3,72148.0
9472,LK,Bayreuth,66.7,104306.0
9172,LK,Berchtesgadener,-53.0,103907.0
6431,LK,Bergstraße,89.9,266928.0
11001,SK,Berlin,100.0,357637.0
11002,SK,Berlin,100.0,272385.0
11003,SK,Berlin,100.0,384810.0
11004,SK,Berlin,99.9,308373.0
11005,SK,Berlin,99.9,229577.0
11006,SK,Berlin,99.3,284240.0
11007,SK,Berlin,99.9,332821.0
11008,SK,Berlin,99.9,320017.0
11009,SK,Berlin,52.5,249754.0
11010,SK,Berlin,-79.7,256166.0
11011,SK,Berlin,100.0,273455.0
11012,SK,Berlin,80.0,250796.0
7231,LK,Bernkastel-Wittlich,97.89999999999999,111828.0
8426,LK,Biberach,-59.9,194019.0
5711,SK,Bielefeld,98.8,333090.0
7134,LK,Birkenfeld,100.0,80615.0
7232,LK,Bitburg-Prüm,78.0,97180.0
5911,SK,Bochum,93.30000000000001,364742.0
8435,LK,Bodenseekreis,71.0,212201.0
5314,SK,Bonn,93.0,318809.0
5554,LK,Borken,100.0,369666.0
5512,SK,Bottrop,-57.1,117143.0
12051,SK,Brandenburg,82.5,71574.0
3101,SK,Braunschweig,94.3,251364.0
8315,LK,Breisgau-Hochschwarzwald,99.1,257343.0
4011,SK,Bremen,98.6,557464.0
4012,SK,Bremerhaven,-85.1,114025.0
15084,LK,Burgenlandkreis,-52.2,184081.0
8115,LK,Böblingen,-60.0,381281.0
15083,LK,Börde,84.89999999999999,173473.0
8235,LK,Calw,-53.9,155359.0
3351,LK,Celle,-79.5,177971.0
9372,LK,Cham,-95.8,126359.0
14511,SK,Chemnitz,-66.19999999999999,248645.0
3453,LK,Cloppenburg,75.6,164734.0
9463,SK,Coburg,-98.7,41257.0
9473,LK,Coburg,-99.2,86599.0
7135,LK,Cochem-Zell,91.8,62391.0
5558,LK,Coesfeld,-83.1,218401.0
12052,SK,Cottbus,96.0,99687.0
3352,LK,Cuxhaven,98.2,198103.0
9174,LK,Dachau,-87.6,149370.0
12061,LK,Dahme-Spreewald,87.2,164528.0
6411,SK,Darmstadt,100.0,155353.0
6432,LK,Darmstadt-Dieburg,85.0,292773.0
9271,LK,Deggendorf,99.6,116596.0
