,Unnamed: 0,countyID,newInf100k,7DayInf100k,newInf100k_RKI,7DayInf100k_RKI,newInfRaw,7DayInfRaw,newInfRaw_RKI,7DayInfRaw_RKI
0,0,3159,0.4378474459256201,2.855004322850866,0.0,3.034551402266203,1.44287371635437,9.408324145436287,0,10.0
1,1,9576,2.073717513594247,10.644593600821375,1.5982100047946302,9.58926002876778,2.595050096511841,13.320644432067873,2,12.0
2,2,7334,8.295905025114171,34.461029221859626,2.356582327203601,16.496076290425204,10.560935974121094,43.86992403030396,3,21.0
3,3,6631,2.0851841208230053,11.173198396751951,1.817091563243872,12.265368051896136,4.590157508850098,24.595785094738005,4,27.0
4,4,10046,0.8600853953155311,3.1479221826080788,0.0,2.2499212527561534,0.7645471096038818,2.798250986563973,0,2.0
5,5,1058,1.482526225843498,5.399438686333955,1.8492628838145115,5.917641228206437,4.008424758911133,14.59889433133602,5,16.0
6,6,3459,4.731318589368819,21.98461881043885,1.1170719310543205,12.008523258833945,16.941858291625977,78.72230319023133,4,43.0
7,7,5316,5.015419704154432,26.447437243933617,3.670016576241536,29.971802039305874,8.199559211730957,43.23812172698975,6,49.0
8,8,15089,8.29638036993942,25.5081579049392,6.100815984137879,15.252039960344696,16.318565368652344,50.17327119112015,12,30.0
9,9,4011,3.808931739633811,21.353518880573656,8.610421480131453,32.28908055049295,21.233423233032227,119.03818049240112,48,180.0
10,10,5966,1.2263114209423904,6.612852255870498,0.0,8.066586000806659,1.6722595691680908,9.017615978717805,0,11.0
11,11,9174,5.267991385658143,28.62636140370182,0.6694784762669881,17.40644038294169,7.868798732757568,42.75919602870941,1,26.0
12,12,8121,2.044826947559346,12.89785880569094,6.527042352346063,28.555810291514028,2.5062830448150635,15.808518602371215,8,35.0
13,13,12072,4.739130382163843,18.724524375471116,3.057112984781692,11.617029342170428,7.75098991394043,30.62452135181427,5,19.0
14,14,7135,1.3899461914019458,7.014870893007343,1.6027952749595291,1.6027952749595291,0.8672013282775879,4.376648098856211,1,1.0
15,15,9478,4.981580137196007,24.80672549793649,0.0,10.501837821618784,3.320472240447998,16.534922880649567,0,7.0
16,16,5770,13.573264375012478,54.95819164422959,1.277751157961987,16.61076505350583,42.49110412597656,172.04661894226075,4,52.0
17,17,15003,0.419704840753839,2.4919785271708506,2.121133703541869,10.605668517709343,0.989340841770172,5.874166543602944,5,25.0
18,18,12069,0.3189172080511457,1.8432865940310992,3.318951211417192,8.534445972215638,0.6726282835006714,3.8876757554709913,7,18.0
19,19,8315,4.490742340415784,24.96238244123559,2.720105073773136,15.543457564417915,11.556611061096191,64.2389438457489,7,40.0
20,20,5114,1.8646354652927728,11.257276881144795,5.774082365064137,19.987208186760476,4.19811487197876,25.34508346128464,13,45.0
21,21,5958,1.4758346149134125,7.374355975246726,1.1373890097891282,4.9286857090862215,3.892690896987915,19.450748807430266,3,13.0
22,22,8211,2.5957221910907737,13.458017654705964,1.846381093057607,7.385524372230428,1.4058431386947632,7.28886236178875,1,4.0
23,23,9661,5.646137025430736,23.54292442470083,4.348708433595222,15.945264256515816,3.895044088363648,16.241321843624114,3,11.0
24,24,9672,0.6426156042359945,3.2108266127330825,1.9397513238802784,3.879502647760557,0.6625752449035645,3.310554887324572,2,4.0
25,25,9361,4.347664539705952,20.253714672974247,2.388858364587564,26.2774420104632,1.8199758529663088,8.47840749925375,1,11.0
26,26,7231,4.272724112996336,16.87667209429986,4.471152126479951,11.624995528847874,4.778101921081543,18.872844869613647,5,13.0
