,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2021-07-10,0.91252625,0.6777275302738417,0,0.0,1,0.7426937502320918,0,0.0,3,2.2280812506962753,1.2921189,0.959648605203256,0,0.0,2,1.4853875004641837,0,0.0,4,2.9707750009283673,,,,,,,,,,,0.0,,False,False,False
2021-07-11,0.5192052,0.3856104740407318,0,0.0,1,0.7426937502320918,0,0.0,2,1.4853875004641837,1.3502868,1.00284960353747,0,0.0,2,1.4853875004641837,0,0.0,4,2.9707750009283673,,,,,,,,,,,0.0,,False,False,False
2021-07-12,0.93075365,0.6912649041623808,0,0.0,1,0.7426937502320918,0,0.0,3,2.2280812506962753,1.4123944,1.0489765372767579,0,0.0,2,1.4853875004641837,0,0.0,4,2.9707750009283673,,,,,,,,,,,0.0,,False,False,False
2021-07-13,1.984291,1.4737204764969647,1,0.7426937502320918,3,2.2280812506962753,0,0.0,6,4.4561625013925505,1.4787378,1.098249322240008,0,0.0,2,1.4853875004641837,0,0.0,5,3.7134687511604594,,,,,,,,,,,4.0,,False,False,False
2021-07-14,2.5643241,1.9045075532631017,1,0.7426937502320918,4,2.9707750009283673,0,0.0,7,5.198856251624642,1.5496414,1.1509089745231904,0,0.0,2,1.4853875004641837,0,0.0,5,3.7134687511604594,,,,,,,,,,,3.0,,False,False,False
2021-07-15,2.1548738,1.60041126946453,1,0.7426937502320918,3,2.2280812506962753,0,0.0,6,4.4561625013925505,1.625462,1.2072205208824016,0,0.0,2,1.4853875004641837,0,0.0,5,3.7134687511604594,,,,,,,,,,,3.0,,False,False,False
2021-07-16,2.082495,1.5466559489141218,1,0.7426937502320918,3,2.2280812506962753,0,0.0,6,4.4561625013925505,1.7065815,1.267467359866714,1,0.7426937502320918,2,1.4853875004641837,0,0.0,5,3.7134687511604594,10.415222494602203,7.735320654017753,7.0,5.198856251624642,13.0,9.655018753017194,4.0,2.9707750009283673,20.0,14.853875004641838,4.0,14.0,False,False,False
2021-07-17,1.4097552,1.0470163942954969,0,0.0,2,1.4853875004641837,0,0.0,4,2.9707750009283673,1.7934206,1.3319622667040676,1,0.7426937502320918,3,2.2280812506962753,0,0.0,5,3.7134687511604594,10.916524295806886,8.10763436875256,7.0,5.198856251624642,14.0,10.397712503249284,4.0,2.9707750009283673,20.0,14.853875004641838,3.0,17.0,False,False,False
2021-07-18,0.844403,0.6271328402362997,0,0.0,1,0.7426937502320918,0,0.0,3,2.2280812506962753,1.8864332,1.401042209181469,1,0.7426937502320918,3,2.2280812506962753,0,0.0,5,3.7134687511604594,11.452668991565705,8.505825683512722,8.0,5.941550001856735,14.0,10.397712503249284,5.0,3.7134687511604594,21.0,15.596568754873928,0.0,17.0,False,False,False
2021-07-19,1.6170857,1.2009993952233344,0,0.0,2,1.4853875004641837,0,0.0,5,3.7134687511604594,1.9861162,1.4750760783499572,1,0.7426937502320918,3,2.2280812506962753,0,0.0,6,4.4561625013925505,12.02639089202881,8.931925353357949,8.0,5.941550001856735,15.0,11.140406253481377,5.0,3.7134687511604594,22.0,16.33926250510602,0.0,17.0,False,False,False
2021-07-20,3.2044003,2.379888064751867,1,0.7426937502320918,5,3.7134687511604594,0,0.0,9,6.684243752088826,2.0930152,1.5544692359981127,1,0.7426937502320918,3,2.2280812506962753,0,0.0,5,3.7134687511604594,12.640667625427247,9.388144844165954,9.0,6.684243752088826,16.0,11.88310000371347,5.0,3.7134687511604594,22.0,16.33926250510602,3.0,16.0,False,False,False
2021-07-21,3.7590528,2.7918249543290585,1,0.7426937502320918,5,3.7134687511604594,0,0.0,9,6.684243752088826,2.2077184,1.6396586943301372,1,0.7426937502320918,3,2.2280812506962753,0,0.0,6,4.4561625013925505,13.298743311882019,9.876893543675605,9.0,6.684243752088826,16.0,11.88310000371347,6.0,4.4561625013925505,23.0,17.08195625533811,1.0,14.0,False,False,False
2021-07-22,3.1719806,2.3558101020171307,1,0.7426937502320918,4,2.9707750009283673,0,0.0,8,5.941550001856735,2.3308728,1.7311245755990967,1,0.7426937502320918,3,2.2280812506962753,0,0.0,6,4.4561625013925505,14.004155039310456,10.400798424977129,10.0,7.426937502320919,17.0,12.625793753945562,6.0,4.4561625013925505,24.0,17.824650005570202,4.0,15.0,False,False,False
2021-07-23,3.314225,2.4614540961920284,1,0.7426937502320918,5,3.7134687511604594,0,0.0,8,5.941550001856735,2.463187,1.829393659136258,1,0.7426937502320918,4,2.9707750009283673,0,0.0,7,5.198856251624642,14.760761322021484,10.962725182532946,11.0,8.16963125255301,18.0,13.368487504177653,7.0,5.198856251624642,25.0,18.567343755802295,1.0,12.0,False,False,False
2021-07-24,2.3159473,1.7200396541738883,1,0.7426937502320918,3,2.2280812506962753,0,0.0,6,4.4561625013925505,2.6054344,1.93503983609844,1,0.7426937502320918,4,2.9707750009283673,0,0.0,7,5.198856251624642,15.572775124549866,11.565802758772971,11.0,8.16963125255301,19.0,14.111181254409743,7.0,5.198856251624642,27.0,20.05273125626648,5.0,14.0,False,False,False
2021-07-25,1.413184,1.049562979460461,0,0.0,2,1.4853875004641837,0,0.0,4,2.9707750009283673,2.7584553,2.04868756554788,1,0.7426937502320918,4,2.9707750009283673,0,0.0,7,5.198856251624642,16.44479849243164,12.213449064155105,12.0,8.912325002785101,20.0,14.853875004641838,7.0,5.198856251624642,28.0,20.79542500649857,1.0,15.0,False,False,False
2021-07-26,2.6689317,1.9821989553747699,1,0.7426937502320918,4,2.9707750009283673,0,0.0,7,5.198856251624642,2.9231808,2.171028063457925,1,0.7426937502320918,4,2.9707750009283673,0,0.0,7,5.198856251624642,17.38186248111725,12.90940063211946,13.0,9.655018753017194,21.0,15.596568754873928,8.0,5.941550001856735,29.0,21.538118756730665,1.0,16.0,False,False,False
2021-07-27,5.0801005,3.7729590985691175,2,1.4853875004641837,7,5.198856251624642,0,0.0,13,9.655018753017194,3.1006196,2.302810753462836,1,0.7426937502320918,4,2.9707750009283673,0,0.0,8,5.941550001856735,18.389470629692077,13.657744906748915,13.0,9.655018753017194,22.0,16.33926250510602,9.0,6.684243752088826,31.0,23.023506257194846,3.0,16.0,False,False,False
2021-07-28,5.6633205,4.206112862448208,2,1.4853875004641837,8,5.941550001856735,1,0.7426937502320918,14,10.397712503249284,3.2918928,2.4448681870126165,1,0.7426937502320918,5,3.7134687511604594,0,0.0,8,5.941550001856735,19.473647594451904,14.462956362621638,14.0,10.397712503249284,24.0,17.824650005570202,9.0,6.684243752088826,32.0,23.76620000742694,6.0,21.0,False,False,False
