,Unnamed: 0,countyID,newInf100k,7DayInf100k,newInf100k_RKI,7DayInf100k_RKI,newInfRaw,7DayInfRaw,newInfRaw_RKI,7DayInfRaw_RKI
0,0,3159,13.359296989580985,124.16191549061357,0.0,63.11866916713702,44.02396011352539,409.160693069458,0,208.0
1,1,9576,14.94170492671255,167.56741591873157,12.78568003835704,114.27201534281603,18.69804954528809,209.6938642807007,16,143.0
2,2,7334,10.917767374689502,113.54842297258476,4.713164654407202,80.12379912492243,13.898645401000977,144.55054889678956,6,102.0
3,3,6631,34.2035649692837,345.23362319555616,25.893554776225177,273.9265531590137,75.2929916381836,759.9696794128417,57,603.0
4,4,10046,11.04369492018646,113.84662532390132,39.37362192323268,132.74535391261307,9.816961288452148,101.20054218292236,35,118.0
5,5,1058,4.098782008419911,42.35312238490255,9.986019572598362,59.546264858827264,11.082204818725586,114.5135252418518,27,161.0
6,6,3459,17.26147662956795,174.81302992787198,0.0,106.6803694156876,61.80972290039063,625.9687494354248,0,382.0
7,7,5316,15.713082133830069,162.3482228495023,19.57342173995486,122.33388587471786,25.68884658813477,265.4182390899658,32,200.0
8,8,15089,32.28239658091664,325.02077690928775,0.0,245.5578433615496,63.497859954833984,639.2996171417236,0,483.0
9,9,4011,8.546253786434248,86.02828744368487,10.763026850164316,75.52057173198628,47.64228820800781,479.57673231506345,60,421.0
10,10,5966,10.302956294065805,108.78172541313324,8.066586000806659,103.39896601033988,14.049626350402832,148.34019985961913,11,141.0
11,11,9174,16.268322631729696,161.0613455756119,8.703220191470844,88.37115886724241,24.29999351501465,240.57733188629152,13,132.0
12,12,8121,18.041132149378157,189.0174962329576,20.39700735108145,168.07134057291114,22.11247444152832,231.67307460784912,25,206.0
13,13,12072,37.79585201580656,377.1561151750479,0.0,141.23861989691414,61.81624984741211,616.850141052246,0,231.0
14,14,7135,17.41700244953762,157.737122894134,3.2055905499190587,110.59287397220751,10.866641998291016,98.41376834487914,2,69.0
15,15,9478,24.25549688633255,242.1058185323576,16.502888005400948,108.0189033080789,16.16750144958496,161.37563334274293,11,72.0
16,16,5770,24.862952629153934,240.8887977033468,28.110525475163712,144.06644306021403,77.8334732055664,754.1023812103272,88,451.0
17,17,15003,10.320368493320863,102.1290654929735,12.726802221251214,89.93606903017525,24.327482223510746,240.74169705200197,30,212.0
18,18,12069,34.03831345558754,318.23647960163464,0.0,174.48200654307524,71.79020690917969,671.1925591278076,0,368.0
19,19,8315,7.905037067180736,82.16893431460726,0.0,52.84775571902092,20.34305953979492,211.4560006332397,0,136.0
20,20,5114,14.127986253131764,159.38966647269683,7.106562910848169,124.36485093984294,31.808313369750977,358.8562706832886,16,280.0
21,21,5958,16.089043469837986,149.84493207454614,17.060835146836922,97.0571955020056,42.43678283691406,395.2339897384644,45,256.0
22,22,8211,7.585489591432287,81.92616708873821,1.846381093057607,62.77695716395864,4.108301162719727,44.37121209526062,1,34.0
23,23,9661,12.42454629890938,134.2892621712503,18.84440321224596,184.0953236888644,8.571197509765625,92.64079040145874,13,127.0
24,24,9672,8.058997497150138,87.89909929155603,5.819253971640835,81.4695556029717,8.309309959411621,90.62924531555176,6,84.0
25,25,9361,6.454936557183915,66.66911883069527,9.555433458350254,85.99890112515229,2.702100992202759,27.908359833717345,4,36.0
26,26,7231,6.85193735919473,69.90231956821417,9.836534678255893,48.28844296598347,7.662384510040283,78.17036592674255,11,54.0
27,27,5124,11.872250551437013,134.6767784245894,20.56872525325243,125.69776543654262,41.5583381652832,471.43067580413816,72,440.0
28,28,5154,8.269106787430504,84.81545401024684,6.444606991754125,76.3685928522864,25.662097930908203,263.21373551177976,20,237.0
29,29,8237,14.401803979050465,144.90364718754927,6.882726936412207,79.15135976874038,16.739648818969727,168.42585623550414,8,92.0
30,30,8222,15.822122466440204,164.77619313610506,15.697560337497547,128.52377526326117,48.38088607788086,503.852643371582,48,393.0
31,31,6435,11.742332051131806,125.91805975098876,12.379962908660149,98.31147015700708,48.37324142456055,518.7270022277833,51,405.0
32,32,8235,11.525628529281624,126.24747430303202,15.448091195231688,99.768922302538,17.90610122680664,196.13681360244752,24,155.0
33,33,6438,23.382350176486742,229.64040084743675,25.90994279660407,153.1565507532596,81.22023010253906,797.6720071716309,90,532.0
34,34,9763,7.995133980669512,82.79350576834238,1.4937189119751444,49.29272409517976,5.352502346038818,55.427768306732176,1,33.0
35,35,15084,62.10017796571847,612.6051761362918,0.0,414.491446700094,114.31462860107422,1127.6897342834473,0,763.0
36,36,15090,10.178831358313865,114.72602220778104,0.0,92.8319827870417,11.732324600219728,132.23550771713258,0,107.0
37,37,6634,8.170221115162233,87.75755796315606,13.310409849703287,112.02928290166936,14.731725692749023,158.2356527633667,24,202.0
38,38,3252,10.095933544538576,107.36278003951408,12.139114249296943,136.22783768655458,14.970351219177246,159.19860387039185,18,202.0
39,39,5117,11.3018479695002,119.6515919804766,0.0,87.4301444960361,19.131542205810547,202.5438218727112,0,148.0
40,40,15087,36.85293275324244,361.4010839878798,0.0,134.36297804933244,52.11299514770508,511.05004484558106,0,190.0
41,41,8311,8.246828439735465,85.6418818439834,0.0,65.37304598640418,18.670242309570312,193.88722556304933,0,148.0
42,42,9773,8.369180597138412,92.41519727916148,12.6883425852498,64.49907480835316,7.915152549743652,87.40167282676697,12,61.0
43,43,5374,23.076560881157278,231.8114677038483,25.96433743399207,130.18738206339685,63.10331726074219,633.8930946655273,71,356.0
44,44,3154,13.559043342298496,134.68563504662018,0.0,128.96174863387978,12.406524658203123,123.23735606765749,0,118.0
45,45,9262,18.95737479213333,204.1465310258673,29.664201241941225,185.895661116165,9.585986137390137,103.22873487854004,15,94.0
46,46,9471,13.483529268749436,141.24376607136125,0.6869547296833138,96.17366215566396,19.627973556518555,205.60855027008057,1,140.0
47,47,15086,8.067458800746998,89.06742005793721,5.452978962407164,128.69030351280904,7.397294998168945,81.66858947372437,5,118.0
48,48,3354,2.849353385207526,33.30590053179985,5.984679221193744,41.89275454835621,1.4283238649368286,16.695581818580628,3,21.0
49,49,9463,14.728646509882626,172.55894545626705,24.23831107448433,201.17798191822,6.076597690582275,71.19264412689209,10,83.0
50,50,9461,9.908288726617288,95.79614665110284,1.3636797534467004,53.18351038442132,7.265847206115723,70.24827230072022,1,39.0
51,51,6533,11.580192940549187,132.1916484412291,22.10304673049406,127.3833482625842,19.908899307250977,227.2665258331299,38,219.0
52,52,16065,22.100365250015702,214.6489801605981,19.452729866424587,213.98002853067047,17.04159164428711,165.51582860183717,15,165.0
53,53,3257,8.979507999569867,93.3527891464002,0.0,88.3448779176216,14.026530265808104,145.8226578140259,0,138.0
54,54,9775,11.259028280073714,111.24080850610054,14.679200746877733,99.23139704889348,19.175138473510746,189.4531085586548,25,169.0
55,55,8126,4.0603553252018,49.15032931688314,3.630389994645175,44.4722774344034,4.473740100860596,54.15432434463501,4,49.0
56,56,6532,10.087689948179817,107.95018719041498,0.0,98.354050883409,25.5387020111084,273.2942504043579,0,249.0
57,57,5970,13.59336532418884,136.49561116362568,4.985754985754986,98.64672364672364,38.170169830322266,383.2796761474609,14,277.0
58,58,9673,10.365540131098705,114.25565122420126,0.0,122.9256299938537,8.26371955871582,91.08803282546997,0,98.0
59,59,6534,6.418046429388432,72.18167817849131,11.00957833314984,69.72732944328233,15.739681243896484,177.01906938171388,27,171.0
60,60,6414,11.9327513982,121.73654277731276,6.5165919672143024,85.80179423498831,32.96040725708008,336.2582437286377,18,237.0
61,61,5566,13.581870603867484,140.31133854739852,3.1576050918637537,85.02979425947395,60.218482971191406,622.1039941711426,14,377.0
62,62,8111,15.196081877746296,151.0992830023164,8.33683373467706,90.42258127611274,94.7837371826172,942.4636458129884,52,564.0
63,63,15083,11.733995638952887,120.95577182398031,4.6116686746640685,146.4204804205842,20.355314254760746,209.8256060562134,8,254.0
64,64,7316,10.488896071320424,107.87039168202791,1.8868280533594972,113.20968320156985,5.559010028839111,57.17022888755798,1,60.0
65,65,7332,12.739504159020305,130.2259994370295,6.051299894858665,112.70546054174262,16.84200668334961,172.1626780357361,8,149.0
66,66,16061,28.263015803542515,287.9721462156577,19.738465334320257,224.0315815445349,28.637500762939453,291.7877771530152,20,227.0
67,67,9674,9.294005589596736,106.45976004631702,5.911493124933496,80.39630649909554,7.860962867736816,90.04472964477539,5,68.0
68,68,3461,15.669788399110727,144.52282114300053,0.0,155.76149441387733,13.983562469482422,128.97072035980224,0,139.0
69,69,7335,14.020413443679828,142.02438632364786,9.526894422956005,100.98508088333364,14.716667175292969,149.07731734848022,10,106.0
70,70,5378,13.420648427997886,138.81112804991463,10.96456323900272,91.96085297228088,37.94406509399414,392.4593142242432,31,260.0
71,71,16068,17.54789244351914,187.6269729333289,12.747875354107649,158.6402266288952,12.388812065124512,132.46464289093018,9,112.0
72,72,7141,5.69278137501479,63.78015138071184,0.0,71.2302599095052,7.0330328941345215,78.79591242027283,0,88.0
73,73,9271,13.622362751335691,155.98516124301457,30.875844797420157,186.9703934954887,15.883130073547363,181.87245860290528,36,218.0
74,74,16064,54.04554507680143,491.5347258499043,31.347069049043917,253.6262859422644,56.89536666870117,517.4533519439698,33,267.0
75,75,5112,15.413209321128642,156.95628903950887,14.453485223855989,104.83866042656103,75.71446228027344,771.0179482116699,71,515.0
76,76,8326,9.334247494202428,101.3208341500254,0.0,56.76181027245669,19.569063186645508,212.4171023788452,0,119.0
77,77,16069,56.2273394070484,532.3799957796598,63.542247845762816,337.85878122869013,36.28012847900391,343.51286847686765,41,218.0
78,78,5915,23.496321148884785,231.41861172427636,0.0,101.4509718668651,42.15169525146485,415.158046875,0,182.0
79,79,6412,13.819192347340056,138.45679364966526,9.690345686021882,85.71179001157383,101.2515640258789,1014.4563122558594,71,628.0
80,80,3352,14.413752058822364,130.11472109158987,0.0,54.01230672932768,28.554075241088867,257.76116592407226,0,107.0
81,81,4012,10.876172782297433,102.98381798728938,14.032010524007893,78.9300591975444,12.401556015014648,117.42729846000672,16,90.0
82,82,7311,9.182090413010137,102.24216566994274,4.135392758927279,115.7909972499638,4.440734386444092,49.44737858295441,2,56.0
83,83,9577,18.104290359927656,184.90764747634836,18.212594544792267,108.20423817788348,16.898906707763672,172.59649630737306,17,101.0
84,84,12054,45.306650820267095,428.9850318888453,0.0,176.45831470386597,75.99964141845703,719.6009417419434,0,296.0
85,85,9162,16.89278859434715,164.49522143223297,8.066845883943598,81.63372244948052,245.00979614257807,2385.807437561035,117,1184.0
86,86,3454,12.145229639151156,122.20129824171843,7.825020032051283,91.39623397435898,38.80255126953125,390.4184837265015,25,292.0
87,87,3103,10.208858102662152,96.14028266409473,4.836954331089524,72.55431496634286,12.663578033447266,119.25721363067628,6,90.0
88,88,10042,8.691920155897582,89.1025077366229,18.269757781474464,68.271200130773,9.039336204528809,92.6639349708557,19,71.0
89,89,12053,10.171746252194293,115.56698878852409,0.0,134.2697789712869,5.908970832824707,67.13517512702941,0,78.0
90,90,6434,7.520952160057416,79.28766689731887,6.425991851842332,91.24908429616112,17.555932998657227,185.07882220840452,15,213.0
91,91,6440,18.179234445700523,183.46668601225196,9.273641991050935,142.41664486256792,54.88874435424805,553.9427997436524,28,430.0
92,92,12073,43.61950317021688,392.41683728962033,0.0,183.44984877782736,52.78570556640625,474.87931147766113,0,222.0
93,93,5913,13.06161230681828,140.0108752763585,15.353619445188432,102.01627142469648,76.56468963623047,820.717148803711,90,598.0
94,94,12060,15.249092720492268,153.23697306507762,0.0,86.24042477636674,27.05356788635254,271.85924628448487,0,153.0
95,95,6633,11.85252176084125,121.5619868360006,13.570074593003778,125.52318998528494,27.949787139892575,286.6589680175781,32,296.0
96,96,8118,12.915122385658256,131.75383798992252,10.298198377003937,98.86270441923776,68.97631072998047,703.6629927062988,55,528.0
97,97,9177,15.974027330238451,164.51123050571417,0.0,85.2355566853836,21.364782333374023,220.02883546447757,0,114.0
98,98,6635,11.682932773479514,126.0013897471382,6.345499771562009,145.31194476877,18.41136741638184,198.5681101303101,10,229.0
99,99,9780,24.05748155426365,205.92449380526423,5.894990568015091,99.55984070425488,36.72903823852539,314.38904318237303,9,152.0
100,100,8325,16.827735207297586,171.22859384987572,5.090909090909091,109.0909090909091,23.13813591003418,235.4393165435791,7,150.0
101,101,3453,20.064176643530253,195.44569635616435,26.102686755618148,139.01198295433852,33.052520751953125,321.9655134353638,43,229.0
102,102,7313,16.746586800084103,168.7875118611335,0.0,127.86032361888806,7.59658670425415,76.56539113044738,0,58.0
103,103,3460,8.10856700381068,88.60220144953436,5.802735990019294,58.02735990019294,11.178956985473633,122.15231105041504,8,80.0
104,104,7314,39.42934901311446,374.5352942636804,7.285178304739008,149.95325343921127,64.94723510742188,616.927046005249,12,247.0
105,105,9261,31.31122321518673,306.3014101212891,11.558856251173946,174.82770079900595,21.67081069946289,211.9942689590454,8,121.0
106,106,3255,21.51948081906228,187.88831425454416,0.0,101.8713629830168,15.420644760131836,134.63888711166382,0,73.0
107,107,6413,22.8497310975521,226.4358177618526,8.081853007257504,130.11783341684583,28.27288627624512,280.1780947494507,10,161.0
108,108,8436,24.986600351377326,236.0469378756341,16.111938588450965,139.9948441796517,69.78657531738281,659.2696556091308,45,391.0
109,109,9273,11.361033589904167,126.96619659335326,2.5217500945656286,95.82650359349388,13.515653610229492,151.0453357772827,3,114.0
110,110,7331,11.307453976939026,118.23584972010951,0.7857064286499992,102.9275421531499,14.391448974609377,150.4834953727722,1,131.0
111,111,5113,14.233849760583425,157.34782601565658,25.05904322513319,134.7352666556819,82.92982482910156,916.7461978454588,146,785.0
112,112,9764,9.83490635262899,105.51148706651064,16.339487873765787,135.3843280969165,4.213372230529785,45.20217617416382,7,58.0
113,113,5766,8.631207445053569,98.35572245265446,7.412687099073414,116.89237348538845,30.27396011352539,344.98269650268554,26,410.0
114,114,8119,11.17394288429444,116.77484593451076,10.01296917912725,92.50076289288984,46.869773864746094,489.8190977630615,42,388.0
115,115,3452,3.3912343957056086,36.7376161477661,0.0,30.655553147743912,6.416181564331055,69.50720237541199,0,58.0
116,116,6531,8.113973197618035,97.6815874370715,14.475914744481056,98.66478733738404,21.299585342407227,256.41905110168454,38,259.0
117,117,7315,10.071047906728907,106.7971350902016,6.196997792915401,82.94443199748306,21.12694358825684,224.03796202087403,13,174.0
118,118,9375,10.289969127793404,107.99581405548608,3.696076878399071,60.19325201964201,19.48817253112793,204.53327223968503,7,114.0
119,119,8216,6.829557708354125,76.01226652794328,8.352602934840904,61.98510599013514,15.535468101501465,172.9081431617737,19,141.0
120,120,16051,18.846891662070725,186.78690684917504,32.362767587736414,152.29537688346548,39.600711822509766,392.4729129333496,68,320.0
121,121,3458,10.725556988418324,109.3645178936524,1.5551132122418512,92.52923612839014,13.79392433166504,140.65151917266846,2,119.0
122,122,16056,9.118658252362357,109.5703288026439,30.648089209515057,146.16781007614873,3.867861270904541,46.476446368217466,13,62.0
123,123,9263,4.895636654662173,57.7922890340447,17.09182583429475,72.64025979575268,2.2914516925811768,27.050258805274964,8,34.0
124,124,2000,16.710107340358565,161.43549315856615,0.0,84.47987253050226,298.67779541015625,2885.5109195556643,0,1510.0
125,125,15085,18.879227411507557,187.2932250590002,27.10443338182015,164.4335625163756,41.79219055175781,414.6035205841064,60,364.0
126,126,8426,10.21356442897758,106.11805799362932,6.184961266680067,73.7041217612708,19.816255569458008,205.88919493865967,12,143.0
127,127,12052,116.9228762564914,981.2852267146952,0.0,257.80693570876844,116.5569076538086,978.213803955078,0,257.0
128,128,16071,41.277173133673685,393.1552526845659,31.65828533856101,239.87239275755843,33.89970397949219,322.8866143722534,26,197.0
129,129,16053,16.31085308227188,176.81328845254632,0.0,135.12649848895705,17.864788055419922,193.6582904434204,0,148.0
130,130,9373,6.468705194386008,78.83671834835745,0.0,68.25938566552901,8.434221267700195,102.79125521850584,0,89.0
131,131,1003,11.86424598609705,117.5307360357948,12.947797255991825,108.20659135364598,25.656787872314453,254.1637425994873,28,234.0
132,132,16077,47.65367132016859,493.8480135618498,37.90175864160097,290.2191804556874,44.00530624389648,456.03900964355466,35,268.0
133,133,16063,14.538213377623908,163.95847167094425,19.099916437865584,178.26588675341213,18.26799201965332,206.022017578125,24,224.0
134,134,6632,17.864053255616426,181.86581886497652,16.506280639783437,160.93623623788852,21.645158767700195,220.3595380859375,20,195.0
135,135,1055,7.26550174476004,71.8171094640783,12.025614559010693,73.15582190064838,14.500052452087402,143.3282780418396,24,146.0
136,136,1057,4.629528958061,44.24763602172218,6.235191420376606,38.969946377353786,5.939870834350586,56.77148692131043,8,50.0
137,137,1060,7.818876619217383,82.9380067614613,13.831620579956112,74.39168906516936,20.91572952270508,221.8616562271118,37,199.0
138,138,12067,63.74483633416008,565.3658625662542,0.0,220.39836181516145,116.26866912841795,1031.210372344971,0,402.0
139,139,12061,16.796307191419356,196.3122612421677,0.0,165.929203539823,27.63462829589844,322.9886371765137,0,273.0
140,140,9676,12.98101718684539,142.5364759489828,30.362954081870985,181.39918720707536,16.67359733581543,183.08240189743043,39,233.0
141,141,3359,8.242217541022226,83.47457353659287,4.49878532796145,88.97597648634869,16.4888858795166,166.9942233428955,9,178.0
142,142,7338,13.214656450292424,142.06512282218236,11.87758172436092,111.51729507872196,20.02628326416016,215.2940110321045,18,169.0
143,143,7134,32.01634743547407,279.5117602211987,13.645103268622464,217.0811883644483,25.809978485107425,225.32840550231933,11,175.0
144,144,6437,10.998125174610886,119.57390972412738,22.68041237113402,119.58762886597938,10.66818141937256,115.98669243240356,22,116.0
145,145,9179,8.766268343214312,95.59228901124192,4.215831853888637,67.92173542376136,18.714317321777344,204.07137450408936,9,145.0
146,146,14627,21.305029164871577,254.43281442584623,20.387858622433168,186.34502780903915,52.249305725097656,623.9812114105224,50,457.0
147,147,14628,36.03481216064323,392.1741244020207,12.125523418427562,216.64268507590575,89.15444946289062,970.2858446655272,30,536.0
148,148,14729,34.18993430995177,364.51999123652047,11.609547692021918,230.6430141481688,88.34952545166016,941.9488189544678,30,596.0
149,149,14730,13.560161444343375,166.78048364516647,15.181802079906884,175.60284405758964,26.795557022094727,329.56657470703124,30,347.0
150,150,9188,16.907298633873687,166.7633091983836,7.483853585888445,78.58046265182868,22.59170150756836,222.83080138397216,10,105.0
151,151,9184,21.83521526659783,219.40147207441345,0.2941150519260124,113.5284100434408,74.24038696289062,745.9715870971679,1,386.0
152,152,9776,12.015122509667885,119.72312337461804,3.729997886334531,78.32995561302515,9.66364288330078,96.29211089897156,3,63.0
153,153,8435,22.5329905717891,212.48923867827003,0.0,93.7790114089943,47.81523132324219,450.9042893676758,0,199.0
154,154,9181,7.418712727920609,77.98667273277486,2.549784543206099,50.995690864121975,8.72863483428955,91.75677953720091,3,60.0
155,155,15002,43.57796219631626,419.53881556916406,14.768493318311666,154.43624441434486,103.27584838867188,994.2692344055176,35,366.0
