,Unnamed: 0,countyID,newInf100k,7DayInf100k,newInf100k_RKI,7DayInf100k_RKI,newInfRaw,7DayInfRaw,newInfRaw_RKI,7DayInfRaw_RKI
0,0,3159,6.722239106236065,34.83658991725342,12.138205609064812,45.518271033993045,22.152332305908203,114.79980168151856,40,150.0
1,1,9576,34.097507203065376,161.7075992625076,15.182995045548989,147.03532044110597,42.669620513916016,202.36088971710203,19,184.0
2,2,7334,35.31255457076019,164.1484831259404,25.92240559923961,132.75413776580285,44.95394134521485,208.9659434738159,33,169.0
3,3,6631,29.64513586437094,138.82600564117763,7.722639143786456,129.92204677193683,65.25843048095703,305.6004627380371,17,286.0
4,4,10046,17.773167940991268,84.96838839011302,0.0,76.49732259370923,15.798924446105955,75.53009980773926,0,68.0
5,5,1058,4.314851965088502,21.899787510693265,8.506609265546754,33.28673190866121,11.666410446166992,59.21220747566223,23,90.0
6,6,3459,34.99471015918777,169.53698527188112,0.0,127.06693215742894,125.30870819091795,607.0763414916992,0,455.0
7,7,5316,33.64934828339634,151.93984811658203,23.243438316196396,149.85901019652937,55.01231002807617,248.40189949035644,38,245.0
8,8,15089,33.74680241503541,136.00223904799765,0.5084013320114898,119.47431302270012,66.3782730102539,267.509604095459,1,235.0
9,9,4011,29.547097527857456,134.94532230282437,11.839329535180749,120.7252845026764,164.7144317626953,752.2715915222168,66,673.0
10,10,5966,14.69524807213679,74.34838752325571,8.066586000806659,63.06603600630661,20.039175033569336,101.38517864608764,11,86.0
11,11,9174,55.74572363268174,254.99820422941065,8.703220191470844,206.8688491664993,83.26738739013672,380.8908176574707,13,309.0
12,12,8121,64.8723432579222,272.919721794102,35.08285264386009,203.15419321677123,79.5120849609375,334.509515411377,43,249.0
13,13,12072,17.592088471780986,87.28665338124055,0.0,56.25087891998312,28.772388458251957,142.75994020462036,0,92.0
14,14,7135,21.128072028027034,106.66656963098134,3.2055905499190587,89.75653539773364,13.182015419006348,66.55033945846557,2,56.0
15,15,9478,21.996230913133186,109.41320885310662,52.50918910809391,162.0283549621184,14.661587715148926,72.92937436103821,35,108.0
16,16,5770,35.10233853651948,164.75111040896147,31.624341159559176,180.16291327264017,109.88787078857422,515.7533511352539,99,564.0
17,17,15003,18.96543266495858,84.05801450520505,12.302575480542842,69.14895873546493,44.70588684082031,198.1440735321045,29,163.0
18,18,12069,15.226520315680972,74.99252770421946,0.0,59.74112180550946,32.114253997802734,158.16674018096924,0,126.0
