countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,-60.5,553922.0
7131,LK,Ahrweiler,-84.7,127770.0
9771,LK,Aichach-Friedberg,-79.0,130916.0
8425,LK,Alb-Donau-Kreis,-87.0,192104.0
16077,LK,Altenburger,-98.9,92344.0
7132,LK,Altenkirchen,-69.9,129171.0
15081,LK,Altmarkkreis,-98.6,86164.0
9171,LK,Altötting,-98.2,108485.0
7331,LK,Alzey-Worms,-88.3,127274.0
9361,SK,Amberg,-90.8,41861.0
9371,LK,Amberg-Sulzbach,-96.1,103568.0
3451,LK,Ammerland,-74.2,121435.0
15082,LK,Anhalt-Bitterfeld,-92.8,164817.0
9561,SK,Ansbach,-77.0,41159.0
9571,LK,Ansbach,-76.4,181314.0
9661,SK,Aschaffenburg,-90.7,68986.0
9671,LK,Aschaffenburg,-88.3,173695.0
9761,SK,Augsburg,-94.7,286374.0
9772,LK,Augsburg,-93.9,245600.0
3452,LK,Aurich,-90.3,189199.0
7133,LK,Bad,-79.3,156821.0
7332,LK,Bad,-90.0,132203.0
9173,LK,Bad,-89.6,124930.0
9672,LK,Bad,-80.3,103106.0
8211,SK,Baden-Baden,-57.300000000000004,54160.0
9461,SK,Bamberg,-97.3,73331.0
9471,LK,Bamberg,-97.4,145570.0
12060,LK,Barnim,-92.6,177411.0
14625,LK,Bautzen,-83.9,306273.0
9462,SK,Bayreuth,-68.7,72148.0
9472,LK,Bayreuth,-70.5,104306.0
9172,LK,Berchtesgadener,-96.2,103907.0
6431,LK,Bergstraße,-95.6,266928.0
11001,SK,Berlin,-88.0,357637.0
11002,SK,Berlin,-91.5,272385.0
11003,SK,Berlin,-85.3,384810.0
11004,SK,Berlin,-65.8,308373.0
11005,SK,Berlin,-90.2,229577.0
11006,SK,Berlin,-80.7,284240.0
11007,SK,Berlin,-74.5,332821.0
11008,SK,Berlin,-82.2,320017.0
11009,SK,Berlin,-83.7,249754.0
11010,SK,Berlin,-81.6,256166.0
11011,SK,Berlin,70.89999999999999,273455.0
11012,SK,Berlin,-89.1,250796.0
7231,LK,Bernkastel-Wittlich,-79.9,111828.0
8426,LK,Biberach,-76.1,194019.0
5711,SK,Bielefeld,-54.9,333090.0
7134,LK,Birkenfeld,-84.9,80615.0
7232,LK,Bitburg-Prüm,-95.7,97180.0
5911,SK,Bochum,-83.9,364742.0
8435,LK,Bodenseekreis,-86.6,212201.0
5314,SK,Bonn,-93.7,318809.0
5554,LK,Borken,-64.0,369666.0
5512,SK,Bottrop,-83.0,117143.0
12051,SK,Brandenburg,-88.4,71574.0
3101,SK,Braunschweig,-95.8,251364.0
8315,LK,Breisgau-Hochschwarzwald,-80.2,257343.0
4011,SK,Bremen,-76.2,557464.0
4012,SK,Bremerhaven,-90.3,114025.0
15084,LK,Burgenlandkreis,58.8,184081.0
8115,LK,Böblingen,-77.3,381281.0
15083,LK,Börde,-77.3,173473.0
8235,LK,Calw,-82.0,155359.0
3351,LK,Celle,-94.3,177971.0
9372,LK,Cham,-93.3,126359.0
14511,SK,Chemnitz,-95.0,248645.0
3453,LK,Cloppenburg,88.9,164734.0
9463,SK,Coburg,-97.6,41257.0
9473,LK,Coburg,-90.8,86599.0
7135,LK,Cochem-Zell,-96.5,62391.0
5558,LK,Coesfeld,-61.3,218401.0
12052,SK,Cottbus,-65.0,99687.0
3352,LK,Cuxhaven,-70.5,198103.0
9174,LK,Dachau,-94.5,149370.0
12061,LK,Dahme-Spreewald,-81.5,164528.0
6411,SK,Darmstadt,-62.1,155353.0
6432,LK,Darmstadt-Dieburg,-63.6,292773.0
9271,LK,Deggendorf,-96.9,116596.0
3401,SK,Delmenhorst,-59.5,76323.0
15001,SK,Dessau-Roßlau,-69.5,82919.0
3251,LK,Diepholz,-52.900000000000006,213976.0
9773,LK,Dillingen,-86.6,94575.0
9279,LK,Dingolfing-Landau,-95.9,94104.0
1051,LK,Dithmarschen,-73.1,132917.0
9779,LK,Donau-Ries,-92.9,131345.0
7333,LK,Donnersbergkreis,-82.4,75230.0
5913,SK,Dortmund,-73.2,586181.0
14612,SK,Dresden,-90.8,543825.0
5112,SK,Duisburg,-81.5,491231.0
5358,LK,Düren,-79.7,262828.0
5111,SK,Düsseldorf,-94.2,612178.0
9175,LK,Ebersberg,-86.9,137421.0
16061,LK,Eichsfeld,-93.1,101325.0
9176,LK,Eichstätt,-91.6,128805.0
16056,SK,Eisenach,-87.5,42417.0
12062,LK,Elbe-Elster,-85.0,104673.0
3402,SK,Emden,-83.6,50694.0
8316,LK,Emmendingen,-83.3,162082.0
3454,LK,Emsland,-88.7,319488.0
5954,LK,Ennepe-Ruhr-Kreis,69.6,325954.0
8236,LK,Enzkreis,-82.1,196066.0
9177,LK,Erding,-92.0,133747.0
16051,SK,Erfurt,99.3,210118.0
9562,SK,Erlangen,-94.2,108336.0
9572,LK,Erlangen-Höchstadt,-96.7,134136.0
14521,LK,Erzgebirgskreis,-98.5,347665.0
5113,SK,Essen,-75.8,582624.0
8116,LK,Esslingen,-88.0,524127.0
5366,LK,Euskirchen,-92.7,191165.0
1001,SK,Flensburg,-85.8,85942.0
9474,LK,Forchheim,-88.4,114834.0
7311,SK,Frankenthal,-73.5,48363.0
6412,SK,Frankfurt,-82.3,732688.0
12053,SK,Frankfurt,-94.5,58092.0
8311,SK,Freiburg,-86.2,226393.0
9178,LK,Freising,-91.0,173225.0
8237,LK,Freudenstadt,-84.8,116233.0
9272,LK,Freyung-Grafenau,-99.5,78122.0
3455,LK,Friesland,-85.9,97900.0
6631,LK,Fulda,-71.6,220132.0
9179,LK,Fürstenfeldbruck,-99.5,213481.0
9563,SK,Fürth,-97.6,124171.0
9573,LK,Fürth,-98.5,114291.0
9180,LK,Garmisch-Partenkirchen,-95.0,87385.0
5513,SK,Gelsenkirchen,-71.9,260368.0
16052,SK,Gera,-97.6,96011.0
7334,LK,Germersheim,-62.9,127303.0
6531,LK,Gießen,-66.0,262505.0
3151,LK,Gifhorn,-89.8,174205.0
3153,LK,Goslar,-90.7,138236.0
16067,LK,Gotha,52.900000000000006,136831.0
3456,LK,Grafschaft,-90.8,135662.0
16076,LK,Greiz,-90.0,101114.0
6433,LK,Groß-Gerau,-79.7,266042.0
8117,LK,Göppingen,-91.7,252749.0
14626,LK,Görlitz,-95.2,260000.0
3159,LK,Göttingen,-73.2,329538.0
9774,LK,Günzburg,-91.0,123153.0
5754,LK,Gütersloh,-83.4,360642.0
5914,SK,Hagen,-53.599999999999994,189044.0
15002,SK,Halle,-92.0,236991.0
2000,SK,Hamburg,-53.199999999999996,1787408.0
3252,LK,Hameln-Pyrmont,-75.5,148281.0
5915,SK,Hamm,-71.7,179397.0
3241,Region,Hannover,-87.6,1144481.0
3353,LK,Harburg,-66.0,248122.0
15085,LK,Harz,-99.6,221366.0
12063,LK,Havelland,-90.6,158236.0
9674,LK,Haßberge,-97.6,84581.0
3358,LK,Heidekreis,-83.8,140264.0
8221,SK,Heidelberg,-88.2,156267.0
8135,LK,Heidenheim,-77.6,130527.0
8121,SK,Heilbronn,-90.9,122567.0
8125,LK,Heilbronn,-91.5,334388.0
5370,LK,Heinsberg,66.9,252527.0
3154,LK,Helmstedt,-88.6,91500.0
5758,LK,Herford,-85.0,252122.0
5916,SK,Herne,-84.3,155851.0
6632,LK,Hersfeld-Rotenburg,-62.6,121166.0
1053,LK,Herzogtum,-69.5,192999.0
16069,LK,Hildburghausen,-96.9,64524.0
3254,LK,Hildesheim,-89.0,277055.0
5958,LK,Hochsauerlandkreis,-68.4,263762.0
6434,LK,Hochtaunuskreis,-74.1,233427.0
9464,SK,Hof,-97.4,44660.0
9475,LK,Hof,-96.3,96429.0
8126,LK,Hohenlohekreis,-90.5,110181.0
3255,LK,Holzminden,-82.6,71659.0
5762,LK,Höxter,-84.7,144010.0
16070,LK,Ilm-Kreis,-82.5,109620.0
9161,SK,Ingolstadt,-88.2,132438.0
16053,SK,Jena,-99.0,109527.0
15086,LK,Jerichower,-84.4,91693.0
7312,SK,Kaiserslautern,-77.4,98520.0
7335,LK,Kaiserslautern,-77.5,104966.0
8212,SK,Karlsruhe,-88.3,307755.0
8215,LK,Karlsruhe,-68.3,435841.0
6611,SK,Kassel,-69.6,197984.0
6633,LK,Kassel,-81.0,235813.0
9762,SK,Kaufbeuren,-94.1,42731.0
9273,LK,Kelheim,-90.2,118965.0
9763,SK,Kempten,-91.0,66947.0
1002,SK,Kiel,-81.3,246306.0
9675,LK,Kitzingen,-94.9,89306.0
5154,LK,Kleve,-66.69999999999999,310337.0
7111,SK,Koblenz,-87.6,112586.0
8335,LK,Konstanz,-92.4,280288.0
5114,SK,Krefeld,-72.7,225144.0
9476,LK,Kronach,-91.2,67916.0
9477,LK,Kulmbach,-85.0,72468.0
7336,LK,Kusel,-96.5,70997.0
16065,LK,Kyffhäuserkreis,-99.9,77110.0
5315,SK,Köln,-89.9,1060582.0
6532,LK,Lahn-Dill-Kreis,-87.4,253167.0
7313,SK,Landau,-56.6,45362.0
9181,LK,Landsberg,-95.7,117657.0
9261,SK,Landshut,-95.6,69211.0
9274,LK,Landshut,-92.9,154577.0
3457,LK,Leer,-87.3,167548.0
14713,SK,Leipzig,-97.5,560472.0
14729,LK,Leipzig,-88.2,258408.0
5316,SK,Leverkusen,-98.1,163487.0
9478,LK,Lichtenfels,-93.2,66655.0
6533,LK,Limburg-Weilburg,-83.0,171922.0
9776,LK,Lindau,-86.0,80429.0
5766,LK,Lippe,-84.0,350750.0
8118,LK,Ludwigsburg,-93.7,534074.0
7314,SK,Ludwigshafen,-85.2,164718.0
13076,LK,LudwigslustParchim,-84.2,214113.0
8336,LK,Lörrach,-90.5,226708.0
1003,SK,Lübeck,-59.4,216253.0
3354,LK,Lüchow-Dannenberg,94.1,50128.0
3355,LK,Lüneburg,-75.5,180719.0
