,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-11-05,28.96115,17.7400404936634,16,9.800738730681825,39,23.889300656036948,7,4.287823194673298,63,38.59040875205969,22.413204,13.729122292716056,12,7.350554048011369,30,18.376385120028424,5,3.0627308533380706,51,31.23985470404832,,,,,,,,,,,17.0,,False,False,False
2020-11-06,27.341516,16.747941845096648,15,9.188192560014212,35,21.439115973366494,6,3.6752770240056845,63,38.59040875205969,21.917566,13.42552131973207,12,7.350554048011369,29,17.763838949360807,5,3.0627308533380706,47,28.789670021377862,,,,,,,,,,,15.0,,False,False,False
2020-11-07,17.664045,10.820043098647147,10,6.125461706676141,24,14.701108096022738,5,3.0627308533380706,39,23.889300656036948,21.442932,13.134785695001483,11,6.738007877343755,27,16.53874660802558,5,3.0627308533380706,46,28.177123850710245,,,,,,,,,,,5.0,,False,False,False
2020-11-08,13.397459,8.206562051782385,7,4.287823194673298,18,11.025831072017052,2,1.2250923413352282,30,18.376385120028424,20.988441,12.856390094384551,11,6.738007877343755,27,16.53874660802558,5,3.0627308533380706,48,29.402216192045476,,,,,,,,,,,33.0,,False,False,False
2020-11-09,14.960306,9.163877984974533,8,4.900369365340913,20,12.250923413352282,3,1.8376385120028422,33,20.214023632031264,20.553127,12.589739344548434,11,6.738007877343755,27,16.53874660802558,5,3.0627308533380706,43,26.3394853387074,,,,,,,,,,,13.0,,False,False,False
2020-11-10,22.062326,13.514193415176123,12,7.350554048011369,29,17.763838949360807,5,3.0627308533380706,47,28.789670021377862,20.13633,12.334431812632829,11,6.738007877343755,27,16.53874660802558,4,2.4501846826704563,43,26.3394853387074,,,,,,,,,,,33.0,,False,False,False
2020-11-11,27.012001,16.546098049730062,16,9.800738730681825,36,22.051662144034104,7,4.287823194673298,60,36.75277024005685,19.737204,12.089948722859845,11,6.738007877343755,26,15.926200437357966,5,3.0627308533380706,43,26.3394853387074,147.18882178497316,90.1599491494632,115.0,70.44280962677561,173.0,105.97048752549723,83.0,50.84133216541197,226.0,138.4354345708808,17.0,133.0,False,False,False
2020-11-12,26.705492,16.358346329070628,14,8.575646389346597,35,21.439115973366494,6,3.6752770240056845,55,33.69003938671877,19.354994,11.855827324325219,11,6.738007877343755,26,15.926200437357966,5,3.0627308533380706,41,25.11439299737218,144.13061402130126,88.28665569472001,113.0,69.2177172854404,168.0,102.90775667215917,82.0,50.22878599474436,215.0,131.69742669353704,36.0,152.0,False,False,False
2020-11-13,24.59757,15.067147614900023,13,7.963100218678983,32,19.60147746136365,6,3.6752770240056845,50,30.627308533380706,18.989065,11.631679080892354,11,6.738007877343755,25,15.313654266690353,5,3.0627308533380706,41,25.11439299737218,141.20212162017822,86.49281888858289,110.0,67.38007877343755,164.0,100.45757198948871,83.0,50.84133216541197,212.0,129.85978818153419,21.0,158.0,False,False,False
2020-11-14,15.324981,9.387258614879102,8,4.900369365340913,20,12.250923413352282,3,1.8376385120028422,34,20.826569802698877,18.63878,11.41711400123313,11,6.738007877343755,24,14.701108096022738,5,3.0627308533380706,40,24.501846826704565,138.39795407104492,84.7751367944509,109.0,66.76753260276993,161.0,98.61993347748587,83.0,50.84133216541197,208.0,127.40960349886373,23.0,176.0,False,False,False
2020-11-15,11.471769,7.026988168945536,6,3.6752770240056845,16,9.800738730681825,2,1.2250923413352282,25,15.313654266690353,18.303488,11.211731180083007,10,6.125461706676141,23,14.088561925355123,4,2.4501846826704563,39,23.889300656036948,135.71300770568848,83.13048317990388,108.0,66.15498643210232,157.0,96.1697487948154,82.0,50.22878599474436,198.0,121.28414179218758,5.0,148.0,False,False,False
2020-11-16,12.810413,7.846969674574211,7,4.287823194673298,17,10.413284901349439,2,1.2250923413352282,28,17.151292778693193,17.982601,11.015173367923126,10,6.125461706676141,24,14.701108096022738,4,2.4501846826704563,38,23.276754485369334,133.14244799804686,81.55589667451555,106.0,64.92989409076709,156.0,95.55720262414779,80.0,49.00369365340913,197.0,120.67159562151998,3.0,138.0,False,False,False
2020-11-17,19.280745,11.81034604087472,11,6.738007877343755,25,15.313654266690353,4,2.4501846826704563,43,26.3394853387074,17.675602,10.827122605405748,10,6.125461706676141,24,14.701108096022738,4,2.4501846826704563,38,23.276754485369334,130.681698097229,80.04857374579885,105.0,64.31734792009948,151.0,92.49447177080972,79.0,48.391147482741516,195.0,119.44650328018474,26.0,131.0,False,False,False
2020-11-18,23.70141,14.518208627123386,14,8.575646389346597,32,19.60147746136365,6,3.6752770240056845,51,31.23985470404832,17.381922,10.647229646565393,10,6.125461706676141,23,14.088561925355123,4,2.4501846826704563,37,22.66420831470172,128.32642127990724,78.6058579504862,103.0,63.092255578764245,150.0,91.88192560014211,78.0,47.778601312073896,190.0,116.38377242684666,39.0,153.0,False,True,False
2020-11-19,23.52863,14.41237109247595,13,7.963100218678983,30,18.376385120028424,6,3.6752770240056845,50,30.627308533380706,17.101086,10.475204180693254,9,5.512915536008526,22,13.47601575468751,4,2.4501846826704563,37,22.66420831470172,126.0725104751587,77.22523351801112,101.0,61.86716323742902,146.0,89.43174091747166,78.0,47.778601312073896,186.0,113.93358774417622,22.0,139.0,False,False,False
2020-11-20,21.716267,13.302215666044503,12,7.350554048011369,30,18.376385120028424,6,3.6752770240056845,48,29.402216192045476,16.832645,10.310772631783038,9,5.512915536008526,23,14.088561925355123,4,2.4501846826704563,38,23.276754485369334,123.91607627105712,75.90431800399205,100.0,61.25461706676141,144.0,88.20664857613642,76.0,46.55350897073867,185.0,113.32104157350861,20.0,138.0,False,False,False
