countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,82.1,553922.0
7131,LK,Ahrweiler,86.2,127770.0
9771,LK,Aichach-Friedberg,66.10000000000001,130916.0
8425,LK,Alb-Donau-Kreis,88.4,192104.0
16077,LK,Altenburger,81.6,92344.0
7132,LK,Altenkirchen,94.8,129171.0
15081,LK,Altmarkkreis,77.10000000000001,86164.0
9171,LK,Altötting,90.5,108485.0
7331,LK,Alzey-Worms,86.4,127274.0
9361,SK,Amberg,85.3,41861.0
9371,LK,Amberg-Sulzbach,66.0,103568.0
3451,LK,Ammerland,65.2,121435.0
15082,LK,Anhalt-Bitterfeld,83.7,164817.0
9561,SK,Ansbach,79.2,41159.0
9571,LK,Ansbach,-68.4,181314.0
9661,SK,Aschaffenburg,83.5,68986.0
9671,LK,Aschaffenburg,77.2,173695.0
9761,SK,Augsburg,69.3,286374.0
9772,LK,Augsburg,83.7,245600.0
3452,LK,Aurich,57.3,189199.0
7133,LK,Bad,93.89999999999999,156821.0
7332,LK,Bad,85.8,132203.0
9173,LK,Bad,67.0,124930.0
9672,LK,Bad,91.0,103106.0
8211,SK,Baden-Baden,90.2,54160.0
9461,SK,Bamberg,80.9,73331.0
9471,LK,Bamberg,87.6,145570.0
12060,LK,Barnim,-73.1,177411.0
14625,LK,Bautzen,72.3,306273.0
9462,SK,Bayreuth,92.10000000000001,72148.0
9472,LK,Bayreuth,81.69999999999999,104306.0
9172,LK,Berchtesgadener,52.5,103907.0
6431,LK,Bergstraße,84.6,266928.0
11001,SK,Berlin,80.60000000000001,357637.0
11002,SK,Berlin,87.4,272385.0
11003,SK,Berlin,54.7,384810.0
11004,SK,Berlin,82.19999999999999,308373.0
11005,SK,Berlin,73.4,229577.0
11006,SK,Berlin,81.8,284240.0
11007,SK,Berlin,79.9,332821.0
11008,SK,Berlin,69.1,320017.0
11009,SK,Berlin,79.4,249754.0
11010,SK,Berlin,-66.9,256166.0
11011,SK,Berlin,72.39999999999999,273455.0
11012,SK,Berlin,63.5,250796.0
7231,LK,Bernkastel-Wittlich,79.5,111828.0
8426,LK,Biberach,85.5,194019.0
5711,SK,Bielefeld,74.0,333090.0
7134,LK,Birkenfeld,92.4,80615.0
7232,LK,Bitburg-Prüm,74.9,97180.0
5911,SK,Bochum,88.5,364742.0
8435,LK,Bodenseekreis,83.3,212201.0
5314,SK,Bonn,83.0,318809.0
5554,LK,Borken,97.5,369666.0
5512,SK,Bottrop,64.60000000000001,117143.0
12051,SK,Brandenburg,87.3,71574.0
3101,SK,Braunschweig,75.3,251364.0
8315,LK,Breisgau-Hochschwarzwald,64.7,257343.0
4011,SK,Bremen,87.4,557464.0
4012,SK,Bremerhaven,75.9,114025.0
15084,LK,Burgenlandkreis,62.3,184081.0
8115,LK,Böblingen,82.69999999999999,381281.0
15083,LK,Börde,77.2,173473.0
8235,LK,Calw,85.2,155359.0
3351,LK,Celle,83.6,177971.0
9372,LK,Cham,93.60000000000001,126359.0
14511,SK,Chemnitz,78.0,248645.0
3453,LK,Cloppenburg,68.60000000000001,164734.0
9463,SK,Coburg,75.1,41257.0
9473,LK,Coburg,87.8,86599.0
7135,LK,Cochem-Zell,54.6,62391.0
5558,LK,Coesfeld,59.5,218401.0
12052,SK,Cottbus,86.1,99687.0
3352,LK,Cuxhaven,75.4,198103.0
9174,LK,Dachau,70.1,149370.0
12061,LK,Dahme-Spreewald,82.1,164528.0
6411,SK,Darmstadt,68.30000000000001,155353.0
6432,LK,Darmstadt-Dieburg,79.10000000000001,292773.0
9271,LK,Deggendorf,61.0,116596.0
3401,SK,Delmenhorst,86.9,76323.0
15001,SK,Dessau-Roßlau,79.2,82919.0
3251,LK,Diepholz,87.6,213976.0
9773,LK,Dillingen,83.1,94575.0
9279,LK,Dingolfing-Landau,65.5,94104.0
1051,LK,Dithmarschen,71.3,132917.0
9779,LK,Donau-Ries,83.7,131345.0
7333,LK,Donnersbergkreis,-55.199999999999996,75230.0
5913,SK,Dortmund,95.1,586181.0
14612,SK,Dresden,77.0,543825.0
5112,SK,Duisburg,71.7,491231.0
5358,LK,Düren,85.2,262828.0
5111,SK,Düsseldorf,66.4,612178.0
9175,LK,Ebersberg,86.9,137421.0
16061,LK,Eichsfeld,96.3,101325.0
