,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-07-06,0.32503682,0.10195346931141103,0,0.0,0,0.0,0,0.0,2,0.6273348619392802,0.4441945,0.13932934734839364,0,0.0,1,0.3136674309696401,0,0.0,2,0.6273348619392802,,,,,,,,,,,1.0,,False,False,False
2020-07-07,0.44694462,0.14019196896697395,0,0.0,1,0.3136674309696401,0,0.0,2,0.6273348619392802,0.49830806,0.15630300822522258,0,0.0,1,0.3136674309696401,0,0.0,2,0.6273348619392802,,,,,,,,,,,1.0,,False,False,False
2020-07-08,0.590915,0.1853508024396433,0,0.0,1,0.3136674309696401,0,0.0,3,0.9410022929089205,0.560462,0.1757986751727003,0,0.0,1,0.3136674309696401,0,0.0,3,0.9410022929089205,,,,,,,,,,,1.0,,False,False,False
2020-07-09,0.7306321,0.22917549813428195,0,0.0,1,0.3136674309696401,0,0.0,3,0.9410022929089205,0.63200456,0.1982392404897837,0,0.0,1,0.3136674309696401,0,0.0,3,0.9410022929089205,,,,,,,,,,,1.0,,False,False,False
2020-07-10,0.830576,0.26052464363601757,0,0.0,1,0.3136674309696401,0,0.0,4,1.2546697238785605,0.7145349,0.22412632461055182,0,0.0,1,0.3136674309696401,0,0.0,3,0.9410022929089205,,,,,,,,,,,1.0,,False,False,False
2020-07-11,0.73970336,0.23202085230877856,0,0.0,1,0.3136674309696401,0,0.0,3,0.9410022929089205,0.8099522,0.2540556351959822,0,0.0,1,0.3136674309696401,0,0.0,3,0.9410022929089205,,,,,,,,,,,0.0,,False,False,False
2020-07-12,0.29563963,0.09273252317143488,0,0.0,0,0.0,0,0.0,2,0.6273348619392802,0.92051697,0.2887361915782094,0,0.0,1,0.3136674309696401,0,0.0,4,1.2546697238785605,4.5799732944667335,1.4365884571849394,2.0,0.6273348619392802,6.0,1.882004585817841,0.0,0.0,13.0,4.0776766026053215,0.0,5.0,False,False,False
2020-07-13,1.1026545,0.3458667833911022,0,0.0,2,0.6273348619392802,0,0.0,5,1.5683371548482006,1.0489233,0.32901307349675335,0,0.0,2,0.6273348619392802,0,0.0,4,1.2546697238785605,5.184702121675015,1.6262721948486445,2.0,0.6273348619392802,7.0,2.195672016787481,0.0,0.0,13.0,4.0776766026053215,0.0,4.0,False,False,False
2020-07-14,1.6489562,0.517223861606908,0,0.0,2,0.6273348619392802,0,0.0,6,1.882004585817841,1.1983953,0.3758975708478829,0,0.0,2,0.6273348619392802,0,0.0,5,1.5683371548482006,5.8847888531088826,1.8458666013534382,3.0,0.9410022929089205,9.0,2.823006878726761,1.0,0.3136674309696401,14.0,4.391344033574962,0.0,3.0,False,False,False
2020-07-15,2.0874145,0.6547539669554681,0,0.0,3,0.9410022929089205,0,0.0,7,2.195672016787481,1.3727919,0.4306000846554525,0,0.0,2,0.6273348619392802,0,0.0,5,1.5683371548482006,6.69711936032772,2.1006682246510358,3.0,0.9410022929089205,9.0,2.823006878726761,1.0,0.3136674309696401,16.0,5.018678895514242,1.0,3.0,False,False,False
