,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Week Prediction Mean,Trend 7Week Prediction Mean 100k,Trend 7Week Prediction Q25,Trend 7Week Prediction Q25 100k,Trend 7Week Prediction Q75,Trend 7Week Prediction Q75 100k,Trend 7Week Prediction Q5,Trend 7Week Prediction Q5 100k,Trend 7Week Prediction Q95,Trend 7Week Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-11-26,33.33505,15.058793360367417,18,8.131330014546046,42,18.973103367274106,8,3.6139244509093533,72,32.525320058184185,22.448343,10.140827362192795,12,5.420886676364031,30,13.552216690910075,5,2.258702781818346,51,23.03876837454713,,,,,,,,,,,35.0,,False,False,False
2020-11-27,33.172028,14.985150482971221,19,8.583070570909715,43,19.424843923637777,8,3.6139244509093533,71,32.07357950182051,23.767685,10.73682724381797,13,5.8726272327277,31,14.003957247273746,6,2.7104433381820154,52,23.4905089309108,,,,,,,,,,,34.0,,False,False,False
2020-11-28,21.542454,9.731599857332185,12,5.420886676364031,29,13.100476134546406,6,2.7104433381820154,48,21.683546705456124,25.176413,11.37320650741458,13,5.8726272327277,31,14.003957247273746,6,2.7104433381820154,55,24.845730600001808,,,,,,,,,,,18.0,,False,False,False
2020-11-29,16.657476,7.524857937823981,9,4.065665007273023,22,9.938292240000722,3,1.3552216690910077,37,16.71440058545576,26.681211,12.05298540298827,15,6.776108345455038,35,15.810919472728424,7,3.162183894545685,59,26.652692825456484,,,,,,,,,,,8.0,,False,False,False
2020-11-30,19.946234,9.01052262634039,11,4.969146120000361,27,12.196995021819069,5,2.258702781818346,43,19.424843923637777,28.289259,12.779406097251922,17,7.6795894581823765,38,17.16614114181943,7,3.162183894545685,60,27.10443338182015,,,,,,,,,,,15.0,,False,False,False
2020-12-01,32.276257,14.580493734683841,18,8.131330014546046,41,18.52136281091044,9,4.065665007273023,66,29.814876720002168,30.008347,13.555986515711993,18,8.131330014546046,40,18.06962225454677,8,3.6139244509093533,66,29.814876720002168,,,,,,,,,,,36.0,,False,False,False
2020-12-02,44.10824,19.92548059206456,25,11.29351390909173,58,26.200952269092813,12,5.420886676364031,89,40.20490951636656,31.84683,14.386505063157529,18,8.131330014546046,42,18.973103367274106,7,3.162183894545685,65,29.363136163638497,,,,,,,,,,,28.0,174.0,False,False,False
2020-12-03,48.607098,21.957796707283705,29,13.100476134546406,63,28.459655050911163,15,6.776108345455038,104,46.9810178618216,33.813843,15.275084297172725,20,9.034811127273384,45,20.328325036365115,10,4.517405563636692,71,32.07357950182051,187.723,84.80209246225708,149.0,67.30934289818671,219.0,98.93118184364357,113.0,51.046682869094624,288.0,130.10128023273674,41.0,180.0,False,False,False
2020-12-04,48.239624,21.791794279124588,27,12.196995021819069,63,28.459655050911163,13,5.8726272327277,95,42.91535285454857,35.919197,16.226158186327666,21,9.486551683637053,45,20.328325036365115,10,4.517405563636692,71,32.07357950182051,199.088,89.93612388533018,161.0,72.73022957455075,236.0,106.61077130182593,124.0,56.015828989094985,293.0,132.35998301455507,66.0,212.0,False,False,False
2020-12-05,31.563114,14.258339069783688,19,8.583070570909715,40,18.06962225454677,8,3.6139244509093533,65,29.363136163638497,38.173534,17.24453322822228,22,9.938292240000722,52,23.4905089309108,10,4.517405563636692,84,37.94620673454821,211.238,95.42477164514877,172.0,77.69937569455111,246.0,111.12817686546262,130.0,58.726272327276995,306.0,138.2326102472828,53.0,247.0,False,False,False
2020-12-06,24.476377,11.056972289225087,14,6.32436778909137,32,14.455697803637413,7,3.162183894545685,50,22.58702781818346,40.58843,18.335439381189644,24,10.841773352728062,52,23.4905089309108,11,4.969146120000361,86,38.849687847275554,224.225,101.29152625064373,182.0,82.2167812581878,263.0,118.807766323645,142.0,64.14715900364102,330.0,149.07438360001083,24.0,263.0,False,False,False
2020-12-07,29.632383,13.3861496578902,17,7.6795894581823765,38,17.16614114181943,7,3.162183894545685,59,26.652692825456484,43.176304,19.504487863741815,26,11.7452544654554,57,25.749211712729142,12,5.420886676364031,93,42.01187174182124,238.137,107.57614087077509,198.0,89.4446301600065,275.0,124.22865300000903,150.0,67.76108345455039,350.0,158.1091947272842,36.0,284.0,False,False,False
2020-12-08,48.412624,21.869945339858532,27,12.196995021819069,62,28.007914494547492,14,6.32436778909137,101,45.6257961927306,45.950752,20.75781812891364,27,12.196995021819069,61,27.55617393818382,13,5.8726272327277,94,42.463612298184906,253.035,114.30617167948105,209.0,94.41377628000686,293.0,132.35998301455507,159.0,71.82674846182341,364.0,164.4335625163756,48.0,296.0,False,False,False
2020-12-09,66.58381,30.07860796060413,41,18.52136281091044,87,39.30142840363922,20,9.034811127273384,143,64.5988995600047,48.926464,22.102068760432303,29,13.100476134546406,62,28.007914494547492,14,6.32436778909137,99,44.72231508000325,268.959,121.49968829901611,221.0,99.83466295637089,308.0,139.13609136001014,170.0,76.79589458182376,392.0,177.08229809455833,88.0,356.0,False,False,False
2020-12-10,72.57203,32.78372751083225,41,18.52136281091044,94,42.463612298184906,20,9.034811127273384,153,69.1163051236414,52.11926,23.544383293483406,31,14.003957247273746,67,30.266617276365835,14,6.32436778909137,111,50.14320175636728,286.059,129.22445181283487,237.0,107.0625118581896,329.0,148.62264304364717,185.0,83.5720029272788,427.0,192.89321756728674,63.0,378.0,False,False,False
2020-12-11,71.66484,32.37391356378794,40,18.06962225454677,93,42.01187174182124,21,9.486551683637053,153,69.1163051236414,55.546535,25.092624127864838,32,14.455697803637413,72,32.525320058184185,16,7.227848901818707,120,54.2088667636403,304.363,137.49311095651544,248.0,112.03165797818997,353.0,159.46441639637524,194.0,87.63766793455183,449.0,202.83150980728746,44.0,356.0,False,False,False
2020-12-12,48.15753,21.754710178356618,28,12.64873557818274,63,28.459655050911163,14,6.32436778909137,101,45.6257961927306,59.226925,26.755203725770116,35,15.810919472728424,75,33.880541727275194,19,8.583070570909715,131,59.17801288364067,323.973,146.351743266807,268.0,121.06646910546334,379.0,171.20967086183063,202.0,91.2515923854612,486.0,219.54591039274325,46.0,349.0,False,False,False
