,countyID,newInf100k,7DayInf100k,newInf100k_RKI,7DayInf100k_RKI,newInfRaw,7DayInfRaw,newInfRaw_RKI,7DayInfRaw_RKI
0,03159,5.674775152669051,25.290172806732116,4.5518271033993045,32.16624486402175,18.70054054260254,83.34072966384888,15,106.0
1,09576,9.08700120854877,37.35405022827071,13.584785040754355,43.950775131852325,11.37147331237793,46.74485845565796,17,55.0
2,07334,30.66009101727737,110.11399436259019,26.707933041640807,116.25806147537764,39.03121566772461,140.1784182434082,34,148.0
3,06631,9.779113652524925,47.16429071376311,6.814093362164519,61.32684025948067,21.526958465576172,103.823696434021,15,135.0
4,10046,16.00404479407826,67.56557643464504,21.37425190118346,84.37204697835575,14.22631549835205,60.06039220428467,19,75.0
5,01058,10.662162663433303,39.87094869923264,8.136756688783851,46.231572095362786,28.828142166137695,107.80227367401123,22,125.0
6,03459,23.72978435253638,91.02723333048388,0.0,53.89872067337096,84.97137451171875,325.94940683746336,0,193.0
7,05316,14.787802155215443,60.97968881529088,12.233388587471786,74.01200095420431,24.17613410949707,99.69386385345459,20,121.0
8,15089,27.50117164413416,108.9344411354605,20.336053280459595,101.68026640229796,54.09342956542969,214.26859899139404,40,200.0
9,04011,16.04965048138899,61.81500968365414,10.763026850164316,63.14309085429731,89.47102355957031,344.59642558288573,60,352.0
10,05966,13.979703851236225,57.00442296139578,32.99967000329997,90.93242400909325,19.06342315673828,77.73408137130737,45,124.0
11,09174,5.440132568629062,25.508935089019392,8.703220191470844,49.541407243757114,8.12592601776123,38.10269634246826,13,74.0
12,08121,6.848346727291805,32.13918230220363,11.422324116605612,46.5051767604657,8.393813133239746,39.39203157234192,14,57.0
13,12072,8.459536615106405,39.27084665580157,10.39418414825775,46.46811736868171,13.83582592010498,64.22864783096314,17,76.0
14,07135,49.70403613393946,166.90603249713985,0.0,65.7146062733407,31.010845184326172,104.13434273529053,0,41.0
15,09478,2.814050322041831,15.652205715675917,24.00420073512865,66.01155202160379,1.8757052421569824,10.432977719783782,16,44.0
16,05770,7.95184155086267,35.8295678329285,8.944258105733908,62.92924452962785,24.893239974975586,112.16446210098266,28,197.0
17,15003,17.043152009530584,65.24848214447877,13.575255702667961,62.36133088413095,40.17462921142578,153.8056795654297,32,147.0
18,12069,14.173038246270902,58.382419103081915,17.543027831776588,61.163529467545395,29.89235496520996,123.13436013031006,37,129.0
19,08315,5.207695912470442,23.70195503860559,3.1086915128835835,39.24723035015524,13.401640892028809,60.99532215499878,8,101.0
20,05114,10.774620424026713,45.578950936447875,10.215684184344243,65.29154674341754,24.258411407470703,102.61827329635621,23,147.0
21,05958,14.651785892531667,61.972428661124894,16.68170547690721,83.40852738453606,38.645843505859375,163.45971728515624,44,220.0
22,08211,6.273846682628818,26.276366089524338,16.617429837518465,68.31610044313146,3.3979153633117676,14.23127987408638,9,37.0
