,Unnamed: 0,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
0,2021-01-09,24.351727,19.133307796437293,14,10.999890001099988,31,24.35689928814997,6,4.714238571899995,51,40.071027861149965,24.278349,19.075654563494027,13,10.21418357244999,31,24.35689928814997,6,4.714238571899995,53,41.64244071844996,,,,,,,,,,,7.0,,False,False,False
1,2021-01-10,11.04847,8.680853352416307,6,4.714238571899995,15,11.785596429749988,2,1.5714128572999984,25,19.64266071624998,23.356304,18.351197650190443,13,10.21418357244999,30,23.571192859499977,6,4.714238571899995,52,40.85673428979996,,,,,,,,,,,14.0,,False,False,False
2,2021-01-11,15.813716,12.42493890458718,9,7.071357857849993,21,16.499835001649984,4,3.1428257145999967,35,27.49972500274997,22.479202,17.662053869571537,13,10.21418357244999,29,22.78548643084997,6,4.714238571899995,48,37.71390857519996,,,,,,,,,,,19.0,,False,False,False
3,2021-01-12,28.047121,22.03680342063308,16,12.571302858399989,36,28.28543143139997,8,6.285651429199993,58,45.57097286169995,21.644588,17.006292182486504,12,9.42847714379999,29,22.78548643084997,5,3.928532143249996,48,37.71390857519996,,,,,,,,,,,36.0,,False,False,False
4,2021-01-13,33.745045,26.51369723025709,21,16.499835001649984,44,34.571082860599965,10,7.857064286499992,74,58.142275720099946,20.850163,16.382106696255505,13,10.21418357244999,28,21.999780002199977,6,4.714238571899995,42,32.99967000329997,,,,,,,,,,,27.0,,False,False,False
5,2021-01-14,28.822071,22.645686112809926,17,13.357009287049989,37,29.071137860049973,7,5.499945000549994,59,46.35667929034995,20.093782,15.787813754286615,12,9.42847714379999,26,20.42836714489998,5,3.928532143249996,41,32.21396357464997,,,,,,,,,,,32.0,,False,False,False
6,2021-01-15,25.040249,19.674283976200968,15,11.785596429749988,33,25.928312145449976,7,5.499945000549994,51,40.071027861149965,19.373327,15.221747162286192,11,8.642770715149991,25,19.64266071624998,5,3.928532143249996,41,32.21396357464997,152.07573458099364,119.48688230195768,120.0,94.28477143799992,178.0,139.85574429969986,91.0,71.49928500714994,235.0,184.6410107327498,23.0,158.0,False,False,False
7,2021-01-16,17.911211,14.072953490540383,10,7.857064286499992,23,18.07124785894998,5,3.928532143249996,38,29.856844288699968,18.686918,14.682431356050074,11,8.642770715149991,25,19.64266071624998,5,3.928532143249996,39,30.64255071734997,146.48429181671142,115.09364977663265,119.0,93.4990650093499,171.0,134.35579929914988,89.0,69.92787214984993,221.0,173.6411207316498,10.0,161.0,False,False,False
8,2021-01-17,8.422407,6.617539474973455,4,3.1428257145999967,11,8.642770715149991,1,0.7857064286499992,18,14.142715715699984,18.032747,14.168446068651974,10,7.857064286499992,24,18.85695428759998,5,3.928532143249996,40,31.428257145999968,141.1607397537231,110.91090069748977,114.0,89.57053286609991,164.0,128.8558542985999,89.0,69.92787214984993,212.0,166.56976287379985,11.0,158.0,False,False,False
9,2021-01-18,12.509449,9.828754264162852,7,5.499945000549994,17,13.357009287049989,3,2.357119285949997,27,21.214073573549975,17.409096,13.678437971975654,10,7.857064286499992,24,18.85695428759998,4,3.1428257145999967,38,29.856844288699968,136.09064041137697,106.92729105031424,112.0,87.9991200087999,158.0,124.14161572669988,85.0,66.78504643524994,207.0,162.64123073054984,6.0,145.0,False,False,False
10,2021-01-19,21.94817,17.244818445760757,12,9.42847714379999,28,21.999780002199977,6,4.714238571899995,45,35.35678928924996,16.814363,13.211154146119952,10,7.857064286499992,22,17.285541430299983,4,3.1428257145999967,34,26.71401857409997,131.26041672515868,103.13215324823506,109.0,85.64200072284991,152.0,119.42737715479988,83.0,65.21363357794993,196.0,153.99846001539984,27.0,136.0,False,False,False
11,2021-01-20,26.878073,21.11827488988638,16,12.571302858399989,35,27.49972500274997,7,5.499945000549994,53,41.64244071844996,16.247068,12.76542607229203,9,7.071357857849993,22,17.285541430299983,4,3.1428257145999967,35,27.49972500274997,126.65729627227785,99.51545191655627,106.0,83.28488143689992,145.0,113.92743215424989,79.0,62.07080786334994,187.0,146.92710215754985,27.0,136.0,False,False,False
12,2021-01-21,22.769876,17.89043890312314,13,10.21418357244999,30,23.571192859499977,6,4.714238571899995,48,37.71390857519996,15.705738,12.340099783614278,9,7.071357857849993,21,16.499835001649984,3,2.357119285949997,33,25.928312145449976,122.2692631072998,96.06774604970364,101.0,79.35634929364991,142.0,111.5703128682999,78.0,61.28510143469994,178.0,139.85574429969986,42.0,146.0,False,True,False
13,2021-01-22,19.57983,15.383998106699435,11,8.642770715149991,26,20.42836714489998,5,3.928532143249996,42,32.99967000329997,15.18908,11.934158101212232,9,7.071357857849993,20,15.714128572999984,4,3.1428257145999967,32,25.142605716799974,118.08500497436523,92.7801475355259,98.0,76.99923000769992,138.0,108.42748715369989,75.0,58.92798214874994,175.0,137.49862501374986,18.0,141.0,False,False,False
14,2021-01-23,13.910115,10.929266863968223,8,6.285651429199993,18,14.142715715699984,3,2.357119285949997,29,22.78548643084997,14.695794,11.546580208232626,8,6.285651429199993,19,14.928422144349984,4,3.1428257145999967,33,25.928312145449976,114.09387014770508,89.64428724461011,94.0,73.85640429309993,133.0,104.49895501044988,72.0,56.57086286279994,169.0,132.78438644184985,12.0,143.0,False,False,False
15,2021-01-24,6.8047376,5.346526086213999,4,3.1428257145999967,9,7.071357857849993,1,0.7857064286499992,15,11.785596429749988,14.2247095,11.176445696037264,8,6.285651429199993,18,14.142715715699984,3,2.357119285949997,31,24.35689928814997,110.28582777404785,86.65228387105601,91.0,71.49928500714994,129.0,101.35612929584988,70.0,54.99945000549994,160.0,125.71302858399989,11.0,143.0,False,False,False
16,2021-01-25,9.929022,7.801296305842698,5,3.928532143249996,13,10.21418357244999,2,1.5714128572999984,21,16.499835001649984,13.774704,10.822873446159065,8,6.285651429199993,19,14.928422144349984,3,2.357119285949997,30,23.571192859499977,106.6514266281128,83.79671152640192,87.0,68.35645929254993,125.0,98.2133035812499,67.0,52.642330719549946,154.0,120.99879001209987,1.0,138.0,False,False,False
17,2021-01-26,17.372286,13.649516040459275,10,7.857064286499992,22,17.285541430299983,4,3.1428257145999967,38,29.856844288699968,13.344698,10.48501508194022,7,5.499945000549994,17,13.357009287049989,3,2.357119285949997,27,21.214073573549975,103.18175973510742,81.07057194329354,84.0,65.99934000659994,121.0,95.07047786664992,65.0,51.07091786224995,150.0,117.85596429749988,14.0,125.0,False,False,False
18,2021-01-27,21.627962,16.993228928186,12,9.42847714379999,28,21.999780002199977,5,3.928532143249996,46,36.14249571789996,12.933718,10.162105172639713,7,5.499945000549994,17,13.357009287049989,3,2.357119285949997,29,22.78548643084997,99.86843099212646,78.46726824970258,81.0,63.64222072064993,116.0,91.1419457233999,60.0,47.142385718999954,147.0,115.49884501154988,26.0,124.0,False,False,False
19,2021-01-28,18.498755,14.534589718095958,11,8.642770715149991,25,19.64266071624998,5,3.928532143249996,40,31.428257145999968,12.540837,9.853416122496128,7,5.499945000549994,16,12.571302858399989,3,2.357119285949997,28,21.999780002199977,96.70352181625366,75.98057876412594,77.0,60.49939500604994,114.0,89.57053286609991,56.0,43.99956000439995,145.0,113.92743215424989,12.0,94.0,False,False,False
20,2021-01-29,15.864956,12.46519823325798,9,7.071357857849993,22,17.285541430299983,4,3.1428257145999967,36,28.28543143139997,12.165098,9.558195597492158,7,5.499945000549994,16,12.571302858399989,3,2.357119285949997,25,19.64266071624998,93.67956199264526,73.6046340907375,74.0,58.142275720099946,109.0,85.64200072284991,53.0,41.64244071844996,141.0,110.78460643964988,17.0,93.0,False,False,False
21,2021-01-30,11.420061,8.972815703600645,6,4.714238571899995,15,11.785596429749988,2,1.5714128572999984,26,20.42836714489998,11.805734,9.27584114833735,6,4.714238571899995,16,12.571302858399989,3,2.357119285949997,26,20.42836714489998,90.7895058822632,71.3338984256511,70.0,54.99945000549994,106.0,83.28488143689992,51.0,40.071027861149965,140.0,109.99890001099988,10.0,91.0,True,False,False
22,2021-01-31,5.400417,4.243142393534072,2,1.5714128572999984,7,5.499945000549994,1,0.7857064286499992,13,10.21418357244999,11.461897,9.005686297314242,6,4.714238571899995,15,11.785596429749988,2,1.5714128572999984,27,21.214073573549975,88.02670079040527,69.1631447038714,68.0,53.42803714819995,103.0,80.92776215094992,48.0,37.71390857519996,140.0,109.99890001099988,4.0,84.0,True,False,False
