countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,79.5,553922.0
7131,LK,Ahrweiler,60.099999999999994,127770.0
9771,LK,Aichach-Friedberg,-50.5,130916.0
8425,LK,Alb-Donau-Kreis,64.8,192104.0
16077,LK,Altenburger,-53.0,92344.0
7132,LK,Altenkirchen,54.7,129171.0
15081,LK,Altmarkkreis,70.39999999999999,86164.0
9171,LK,Altötting,90.3,108485.0
7331,LK,Alzey-Worms,-52.0,127274.0
9361,SK,Amberg,-59.300000000000004,41861.0
9371,LK,Amberg-Sulzbach,55.300000000000004,103568.0
3451,LK,Ammerland,93.7,121435.0
15082,LK,Anhalt-Bitterfeld,-53.699999999999996,164817.0
9561,SK,Ansbach,77.9,41159.0
9571,LK,Ansbach,60.199999999999996,181314.0
9661,SK,Aschaffenburg,83.8,68986.0
9671,LK,Aschaffenburg,91.2,173695.0
9761,SK,Augsburg,55.900000000000006,286374.0
9772,LK,Augsburg,73.2,245600.0
3452,LK,Aurich,-50.3,189199.0
7133,LK,Bad,85.2,156821.0
7332,LK,Bad,-50.3,132203.0
9173,LK,Bad,-62.2,124930.0
9672,LK,Bad,65.7,103106.0
8211,SK,Baden-Baden,59.5,54160.0
9461,SK,Bamberg,87.5,73331.0
9471,LK,Bamberg,62.6,145570.0
12060,LK,Barnim,88.0,177411.0
14625,LK,Bautzen,67.30000000000001,306273.0
9462,SK,Bayreuth,78.3,72148.0
9472,LK,Bayreuth,53.7,104306.0
9172,LK,Berchtesgadener,51.7,103907.0
6431,LK,Bergstraße,-75.3,266928.0
11001,SK,Berlin,66.10000000000001,357637.0
11002,SK,Berlin,59.4,272385.0
11003,SK,Berlin,65.9,384810.0
11004,SK,Berlin,75.0,308373.0
11005,SK,Berlin,-57.7,229577.0
11006,SK,Berlin,54.900000000000006,284240.0
11007,SK,Berlin,63.7,332821.0
11008,SK,Berlin,84.0,320017.0
11009,SK,Berlin,65.8,249754.0
11010,SK,Berlin,70.7,256166.0
11011,SK,Berlin,62.5,273455.0
11012,SK,Berlin,-52.300000000000004,250796.0
7231,LK,Bernkastel-Wittlich,71.0,111828.0
8426,LK,Biberach,-59.2,194019.0
5711,SK,Bielefeld,-65.2,333090.0
7134,LK,Birkenfeld,77.0,80615.0
7232,LK,Bitburg-Prüm,-50.3,97180.0
5911,SK,Bochum,57.49999999999999,364742.0
8435,LK,Bodenseekreis,86.4,212201.0
5314,SK,Bonn,64.7,318809.0
5554,LK,Borken,80.4,369666.0
5512,SK,Bottrop,62.2,117143.0
12051,SK,Brandenburg,-53.1,71574.0
3101,SK,Braunschweig,89.9,251364.0
8315,LK,Breisgau-Hochschwarzwald,55.900000000000006,257343.0
4011,SK,Bremen,76.0,557464.0
