countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,-80.5,553922.0
7131,LK,Ahrweiler,-75.6,127770.0
9771,LK,Aichach-Friedberg,-92.6,130916.0
8425,LK,Alb-Donau-Kreis,-87.3,192104.0
16077,LK,Altenburger,-99.2,92344.0
7132,LK,Altenkirchen,-86.6,129171.0
15081,LK,Altmarkkreis,-97.1,86164.0
9171,LK,Altötting,-70.0,108485.0
7331,LK,Alzey-Worms,-95.5,127274.0
9361,SK,Amberg,63.6,41861.0
9371,LK,Amberg-Sulzbach,-58.1,103568.0
3451,LK,Ammerland,-100.0,121435.0
15082,LK,Anhalt-Bitterfeld,-80.1,164817.0
9561,SK,Ansbach,-95.6,41159.0
9571,LK,Ansbach,-66.4,181314.0
9661,SK,Aschaffenburg,-83.7,68986.0
9671,LK,Aschaffenburg,-98.9,173695.0
9761,SK,Augsburg,-70.4,286374.0
9772,LK,Augsburg,-94.4,245600.0
3452,LK,Aurich,-61.199999999999996,189199.0
7133,LK,Bad,-86.7,156821.0
7332,LK,Bad,-78.2,132203.0
9173,LK,Bad,-77.9,124930.0
9672,LK,Bad,68.2,103106.0
8211,SK,Baden-Baden,-94.7,54160.0
9461,SK,Bamberg,93.10000000000001,73331.0
9471,LK,Bamberg,-77.6,145570.0
12060,LK,Barnim,-97.5,177411.0
14625,LK,Bautzen,-99.8,306273.0
9462,SK,Bayreuth,53.400000000000006,72148.0
9472,LK,Bayreuth,-65.69999999999999,104306.0
9172,LK,Berchtesgadener,-79.9,103907.0
6431,LK,Bergstraße,-86.8,266928.0
11001,SK,Berlin,-52.400000000000006,357637.0
11002,SK,Berlin,-67.5,272385.0
11003,SK,Berlin,-63.5,384810.0
11004,SK,Berlin,-95.5,308373.0
11005,SK,Berlin,-85.9,229577.0
11006,SK,Berlin,-98.8,284240.0
11007,SK,Berlin,-97.9,332821.0
11008,SK,Berlin,-91.7,320017.0
11009,SK,Berlin,-90.2,249754.0
11010,SK,Berlin,-99.0,256166.0
11011,SK,Berlin,-98.6,273455.0
11012,SK,Berlin,-87.5,250796.0
7231,LK,Bernkastel-Wittlich,-99.5,111828.0
8426,LK,Biberach,-62.7,194019.0
5711,SK,Bielefeld,-99.9,333090.0
7134,LK,Birkenfeld,-96.2,80615.0
7232,LK,Bitburg-Prüm,-82.9,97180.0
5911,SK,Bochum,-85.7,364742.0
8435,LK,Bodenseekreis,-99.7,212201.0
5314,SK,Bonn,53.5,318809.0
5554,LK,Borken,-82.3,369666.0
5512,SK,Bottrop,-98.9,117143.0
12051,SK,Brandenburg,-91.3,71574.0
3101,SK,Braunschweig,-68.1,251364.0
8315,LK,Breisgau-Hochschwarzwald,-51.6,257343.0
4011,SK,Bremen,51.5,557464.0
4012,SK,Bremerhaven,98.6,114025.0
15084,LK,Burgenlandkreis,-61.199999999999996,184081.0
8115,LK,Böblingen,-98.0,381281.0
15083,LK,Börde,-88.9,173473.0
8235,LK,Calw,-82.3,155359.0
3351,LK,Celle,-91.8,177971.0
9372,LK,Cham,-65.9,126359.0
14511,SK,Chemnitz,-82.1,248645.0
3453,LK,Cloppenburg,61.9,164734.0
9463,SK,Coburg,-90.3,41257.0
9473,LK,Coburg,-97.5,86599.0
7135,LK,Cochem-Zell,-99.3,62391.0
5558,LK,Coesfeld,-85.7,218401.0
12052,SK,Cottbus,-100.0,99687.0
3352,LK,Cuxhaven,-98.6,198103.0
9174,LK,Dachau,-97.5,149370.0
12061,LK,Dahme-Spreewald,-92.4,164528.0
6411,SK,Darmstadt,-85.3,155353.0
6432,LK,Darmstadt-Dieburg,-93.9,292773.0
9271,LK,Deggendorf,-91.0,116596.0
3401,SK,Delmenhorst,77.60000000000001,76323.0
15001,SK,Dessau-Roßlau,71.1,82919.0
3251,LK,Diepholz,-92.3,213976.0
