countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,93.89999999999999,553922.0
7131,LK,Ahrweiler,-56.9,127770.0
9771,LK,Aichach-Friedberg,99.8,130916.0
8425,LK,Alb-Donau-Kreis,95.8,192104.0
16077,LK,Altenburger,-66.5,92344.0
7132,LK,Altenkirchen,-82.9,129171.0
15081,LK,Altmarkkreis,96.89999999999999,86164.0
9171,LK,Altötting,90.60000000000001,108485.0
7331,LK,Alzey-Worms,77.0,127274.0
9361,SK,Amberg,94.5,41861.0
9371,LK,Amberg-Sulzbach,76.4,103568.0
3451,LK,Ammerland,79.3,121435.0
15082,LK,Anhalt-Bitterfeld,79.2,164817.0
9561,SK,Ansbach,99.5,41159.0
9571,LK,Ansbach,82.0,181314.0
9661,SK,Aschaffenburg,99.8,68986.0
9671,LK,Aschaffenburg,69.6,173695.0
9761,SK,Augsburg,98.1,286374.0
9772,LK,Augsburg,98.5,245600.0
3452,LK,Aurich,-75.2,189199.0
7133,LK,Bad,97.5,156821.0
7332,LK,Bad,99.0,132203.0
9173,LK,Bad,99.0,124930.0
9672,LK,Bad,94.1,103106.0
8211,SK,Baden-Baden,86.7,54160.0
9461,SK,Bamberg,94.3,73331.0
9471,LK,Bamberg,96.6,145570.0
12060,LK,Barnim,-52.2,177411.0
14625,LK,Bautzen,99.1,306273.0
9462,SK,Bayreuth,80.30000000000001,72148.0
9472,LK,Bayreuth,80.10000000000001,104306.0
9172,LK,Berchtesgadener,72.5,103907.0
6431,LK,Bergstraße,75.6,266928.0
11001,SK,Berlin,100.0,357637.0
11002,SK,Berlin,99.8,272385.0
11003,SK,Berlin,87.5,384810.0
11004,SK,Berlin,94.0,308373.0
11005,SK,Berlin,80.10000000000001,229577.0
11006,SK,Berlin,84.89999999999999,284240.0
11007,SK,Berlin,99.5,332821.0
11008,SK,Berlin,99.0,320017.0
11009,SK,Berlin,83.2,249754.0
11010,SK,Berlin,86.2,256166.0
11011,SK,Berlin,97.0,273455.0
11012,SK,Berlin,91.5,250796.0
7231,LK,Bernkastel-Wittlich,97.5,111828.0
8426,LK,Biberach,97.0,194019.0
5711,SK,Bielefeld,99.0,333090.0
7134,LK,Birkenfeld,83.5,80615.0
7232,LK,Bitburg-Prüm,-96.1,97180.0
5911,SK,Bochum,92.2,364742.0
8435,LK,Bodenseekreis,95.5,212201.0
5314,SK,Bonn,80.2,318809.0
5554,LK,Borken,79.3,369666.0
5512,SK,Bottrop,89.5,117143.0
12051,SK,Brandenburg,85.9,71574.0
3101,SK,Braunschweig,86.1,251364.0
8315,LK,Breisgau-Hochschwarzwald,50.6,257343.0
4011,SK,Bremen,97.8,557464.0
4012,SK,Bremerhaven,-64.30000000000001,114025.0
15084,LK,Burgenlandkreis,85.2,184081.0
8115,LK,Böblingen,97.3,381281.0
15083,LK,Börde,56.2,173473.0
8235,LK,Calw,99.9,155359.0
3351,LK,Celle,-81.8,177971.0
9372,LK,Cham,-56.5,126359.0
14511,SK,Chemnitz,68.30000000000001,248645.0
3453,LK,Cloppenburg,66.2,164734.0
9463,SK,Coburg,87.4,41257.0
9473,LK,Coburg,88.7,86599.0
7135,LK,Cochem-Zell,92.4,62391.0
5558,LK,Coesfeld,56.699999999999996,218401.0
12052,SK,Cottbus,66.4,99687.0
3352,LK,Cuxhaven,57.49999999999999,198103.0
9174,LK,Dachau,99.8,149370.0
12061,LK,Dahme-Spreewald,99.3,164528.0
6411,SK,Darmstadt,66.7,155353.0
6432,LK,Darmstadt-Dieburg,71.39999999999999,292773.0
9271,LK,Deggendorf,79.0,116596.0
3401,SK,Delmenhorst,98.1,76323.0
15001,SK,Dessau-Roßlau,62.8,82919.0
3251,LK,Diepholz,91.3,213976.0
9773,LK,Dillingen,99.4,94575.0
9279,LK,Dingolfing-Landau,93.89999999999999,94104.0
1051,LK,Dithmarschen,94.89999999999999,132917.0
9779,LK,Donau-Ries,98.0,131345.0
7333,LK,Donnersbergkreis,99.1,75230.0
5913,SK,Dortmund,98.5,586181.0
14612,SK,Dresden,97.3,543825.0
5112,SK,Duisburg,89.2,491231.0
5358,LK,Düren,-61.0,262828.0
5111,SK,Düsseldorf,92.9,612178.0
9175,LK,Ebersberg,79.7,137421.0
16061,LK,Eichsfeld,59.8,101325.0
9176,LK,Eichstätt,52.6,128805.0
16056,SK,Eisenach,93.8,42417.0
12062,LK,Elbe-Elster,-62.1,104673.0
3402,SK,Emden,95.89999999999999,50694.0
8316,LK,Emmendingen,71.3,162082.0
3454,LK,Emsland,65.3,319488.0
5954,LK,Ennepe-Ruhr-Kreis,89.8,325954.0
8236,LK,Enzkreis,99.9,196066.0
9177,LK,Erding,99.2,133747.0
16051,SK,Erfurt,94.5,210118.0
9562,SK,Erlangen,97.5,108336.0
9572,LK,Erlangen-Höchstadt,81.6,134136.0
14521,LK,Erzgebirgskreis,86.1,347665.0
5113,SK,Essen,87.0,582624.0
8116,LK,Esslingen,98.0,524127.0
5366,LK,Euskirchen,83.5,191165.0
1001,SK,Flensburg,-97.0,85942.0
9474,LK,Forchheim,89.60000000000001,114834.0
7311,SK,Frankenthal,99.2,48363.0
6412,SK,Frankfurt,86.5,732688.0
