countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,-63.5,553922.0
7131,LK,Ahrweiler,-89.7,127770.0
9771,LK,Aichach-Friedberg,-88.1,130916.0
8425,LK,Alb-Donau-Kreis,-90.6,192104.0
16077,LK,Altenburger,-100.0,92344.0
7132,LK,Altenkirchen,-91.2,129171.0
15081,LK,Altmarkkreis,-96.6,86164.0
9171,LK,Altötting,-89.2,108485.0
7331,LK,Alzey-Worms,-95.8,127274.0
9361,SK,Amberg,56.10000000000001,41861.0
9371,LK,Amberg-Sulzbach,-97.5,103568.0
3451,LK,Ammerland,-99.5,121435.0
15082,LK,Anhalt-Bitterfeld,96.8,164817.0
9561,SK,Ansbach,-88.5,41159.0
9571,LK,Ansbach,-84.7,181314.0
9661,SK,Aschaffenburg,-86.3,68986.0
9671,LK,Aschaffenburg,-74.8,173695.0
9761,SK,Augsburg,-74.7,286374.0
9772,LK,Augsburg,-100.0,245600.0
3452,LK,Aurich,-100.0,189199.0
7133,LK,Bad,-92.3,156821.0
7332,LK,Bad,-69.6,132203.0
9173,LK,Bad,-57.2,124930.0
9672,LK,Bad,-89.9,103106.0
8211,SK,Baden-Baden,-99.9,54160.0
9461,SK,Bamberg,57.99999999999999,73331.0
9471,LK,Bamberg,-64.80000000000001,145570.0
12060,LK,Barnim,-99.8,177411.0
14625,LK,Bautzen,-99.2,306273.0
9462,SK,Bayreuth,-87.9,72148.0
9472,LK,Bayreuth,-90.2,104306.0
9172,LK,Berchtesgadener,-93.9,103907.0
6431,LK,Bergstraße,-89.2,266928.0
11001,SK,Berlin,-73.9,357637.0
11002,SK,Berlin,-94.5,272385.0
11003,SK,Berlin,-99.6,384810.0
11004,SK,Berlin,-100.0,308373.0
11005,SK,Berlin,-100.0,229577.0
11006,SK,Berlin,-99.6,284240.0
11007,SK,Berlin,-99.9,332821.0
11008,SK,Berlin,-97.6,320017.0
11009,SK,Berlin,-98.7,249754.0
11010,SK,Berlin,-100.0,256166.0
11011,SK,Berlin,-99.7,273455.0
11012,SK,Berlin,-98.4,250796.0
7231,LK,Bernkastel-Wittlich,-80.4,111828.0
8426,LK,Biberach,-93.8,194019.0
5711,SK,Bielefeld,-99.9,333090.0
7134,LK,Birkenfeld,88.2,80615.0
7232,LK,Bitburg-Prüm,-82.0,97180.0
5911,SK,Bochum,-89.6,364742.0
8435,LK,Bodenseekreis,-99.7,212201.0
5314,SK,Bonn,56.39999999999999,318809.0
5554,LK,Borken,-92.4,369666.0
5512,SK,Bottrop,-98.3,117143.0
12051,SK,Brandenburg,-92.7,71574.0
3101,SK,Braunschweig,-70.8,251364.0
8315,LK,Breisgau-Hochschwarzwald,-97.7,257343.0
4011,SK,Bremen,-71.2,557464.0
4012,SK,Bremerhaven,57.699999999999996,114025.0
15084,LK,Burgenlandkreis,-56.7,184081.0
8115,LK,Böblingen,-96.1,381281.0
15083,LK,Börde,87.4,173473.0
8235,LK,Calw,-100.0,155359.0
3351,LK,Celle,-96.4,177971.0
9372,LK,Cham,-96.0,126359.0
14511,SK,Chemnitz,-99.9,248645.0
3453,LK,Cloppenburg,-94.7,164734.0
9463,SK,Coburg,-99.1,41257.0
9473,LK,Coburg,-99.5,86599.0
7135,LK,Cochem-Zell,-58.7,62391.0
5558,LK,Coesfeld,-95.5,218401.0
12052,SK,Cottbus,-100.0,99687.0
3352,LK,Cuxhaven,-93.9,198103.0
9174,LK,Dachau,-74.6,149370.0
12061,LK,Dahme-Spreewald,-95.0,164528.0
6411,SK,Darmstadt,-98.5,155353.0
6432,LK,Darmstadt-Dieburg,-77.7,292773.0
9271,LK,Deggendorf,-96.7,116596.0
3401,SK,Delmenhorst,-90.8,76323.0
15001,SK,Dessau-Roßlau,76.4,82919.0
3251,LK,Diepholz,-78.5,213976.0
9773,LK,Dillingen,-99.2,94575.0
9279,LK,Dingolfing-Landau,-100.0,94104.0
1051,LK,Dithmarschen,-72.4,132917.0
9779,LK,Donau-Ries,-100.0,131345.0
7333,LK,Donnersbergkreis,-99.1,75230.0
5913,SK,Dortmund,-94.2,586181.0
14612,SK,Dresden,-96.9,543825.0
5112,SK,Duisburg,-96.4,491231.0
5358,LK,Düren,-72.5,262828.0
5111,SK,Düsseldorf,-93.2,612178.0
9175,LK,Ebersberg,-99.9,137421.0
16061,LK,Eichsfeld,-96.0,101325.0
9176,LK,Eichstätt,-63.0,128805.0
16056,SK,Eisenach,-99.8,42417.0
12062,LK,Elbe-Elster,-98.8,104673.0
3402,SK,Emden,-98.5,50694.0
8316,LK,Emmendingen,-100.0,162082.0
3454,LK,Emsland,-91.7,319488.0
5954,LK,Ennepe-Ruhr-Kreis,-78.9,325954.0
8236,LK,Enzkreis,-99.8,196066.0
9177,LK,Erding,-96.0,133747.0
16051,SK,Erfurt,-84.3,210118.0
9562,SK,Erlangen,-96.8,108336.0
9572,LK,Erlangen-Höchstadt,-96.9,134136.0
14521,LK,Erzgebirgskreis,-99.9,347665.0
5113,SK,Essen,-74.1,582624.0
8116,LK,Esslingen,-96.5,524127.0
5366,LK,Euskirchen,-85.3,191165.0
1001,SK,Flensburg,-58.7,85942.0
9474,LK,Forchheim,-98.9,114834.0
7311,SK,Frankenthal,75.1,48363.0
6412,SK,Frankfurt,-99.6,732688.0
12053,SK,Frankfurt,87.3,58092.0
8311,SK,Freiburg,-97.0,226393.0
9178,LK,Freising,-64.6,173225.0
8237,LK,Freudenstadt,-99.5,116233.0
9272,LK,Freyung-Grafenau,-86.2,78122.0
3455,LK,Friesland,-88.3,97900.0
6631,LK,Fulda,-91.0,220132.0
9179,LK,Fürstenfeldbruck,-96.6,213481.0
9563,SK,Fürth,-92.3,124171.0
9573,LK,Fürth,-68.7,114291.0
9180,LK,Garmisch-Partenkirchen,-64.30000000000001,87385.0
5513,SK,Gelsenkirchen,-91.6,260368.0
16052,SK,Gera,-99.3,96011.0
7334,LK,Germersheim,-99.7,127303.0
6531,LK,Gießen,-100.0,262505.0
3151,LK,Gifhorn,-99.9,174205.0
