,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Week Prediction Mean,Trend 7Week Prediction Mean 100k,Trend 7Week Prediction Q25,Trend 7Week Prediction Q25 100k,Trend 7Week Prediction Q75,Trend 7Week Prediction Q75 100k,Trend 7Week Prediction Q5,Trend 7Week Prediction Q5 100k,Trend 7Week Prediction Q95,Trend 7Week Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-08-01,3.9959495,1.2764572602463886,1,0.3194377894904967,6,1.9166267369429804,0,0.0,11,3.513815684395464,6.539188,2.0888637664029375,2,0.6388755789809935,9,2.8749401054144705,0,0.0,17,5.430442421338444,,,,,,,,,,,6.0,,False,False,False
2020-08-02,3.1362803,1.0018464308814146,1,0.3194377894904967,4,1.277751157961987,0,0.0,9,2.8749401054144705,6.4659724,2.0654759282479063,2,0.6388755789809935,9,2.8749401054144705,0,0.0,18,5.749880210828941,,,,,,,,,,,0.0,,False,False,False
2020-08-03,5.2569675,1.6792741007520817,2,0.6388755789809935,7,2.236064526433477,0,0.0,15,4.791566842357451,6.3995223,2.044249231403228,2,0.6388755789809935,9,2.8749401054144705,0,0.0,17,5.430442421338444,,,,,,,,,,,2.0,,False,False,False
2020-08-04,8.708601,2.781856164801866,3,0.9583133684714902,12,3.8332534738859607,1,0.3194377894904967,23,7.347069158281425,6.339668,2.0251294699846767,2,0.6388755789809935,9,2.8749401054144705,0,0.0,18,5.749880210828941,,,,,,,,,,,16.0,,False,False,False
2020-08-05,9.9087,3.165213274769485,4,1.277751157961987,14,4.472129052866954,1,0.3194377894904967,26,8.305382526752915,6.286235,2.008060982916504,2,0.6388755789809935,9,2.8749401054144705,0,0.0,17,5.430442421338444,,,,,,,,,,,7.0,,False,False,False
2020-08-06,8.470751,2.705877886910457,3,0.9583133684714902,12,3.8332534738859607,1,0.3194377894904967,21,6.708193579300431,6.2390943,1.9930024791392498,2,0.6388755789809935,9,2.8749401054144705,0,0.0,17,5.430442421338444,,,,,,,,,,,8.0,,False,False,False
2020-08-07,7.5308104,2.4056254915194586,3,0.9583133684714902,11,3.513815684395464,0,0.0,19,6.069318000319438,6.1981096,1.9799104848061688,2,0.6388755789809935,9,2.8749401054144705,0,0.0,16,5.111004631847948,,,,,,,,,,,6.0,45.0,False,False,False
2020-08-08,3.947386,1.2609442819666583,1,0.3194377894904967,6,1.9166267369429804,0,0.0,11,3.513815684395464,6.1631675,1.9687486201291904,2,0.6388755789809935,8,2.555502315923974,0,0.0,16,5.111004631847948,43.966,14.04440185273918,31.0,9.902571474205399,56.0,17.888516211467817,19.0,6.069318000319438,80.0,25.555023159239738,6.0,45.0,False,False,False
2020-08-09,3.791827,1.211252856592182,1,0.3194377894904967,5,1.5971889474524836,0,0.0,11,3.513815684395464,6.134198,1.9594946934375912,2,0.6388755789809935,9,2.8749401054144705,0,0.0,16,5.111004631847948,43.579,13.920779428206357,31.0,9.902571474205399,55.0,17.56907842197732,20.0,6.3887557898099345,79.0,25.23558536974924,7.0,52.0,False,False,False
2020-08-10,6.232135,1.990779310290236,3,0.9583133684714902,9,2.8749401054144705,0,0.0,16,5.111004631847948,6.1111155,1.9521212379913777,2,0.6388755789809935,9,2.8749401054144705,0,0.0,17,5.430442421338444,43.252,13.816323271042966,32.0,10.222009263695895,54.0,17.249640632486823,21.0,6.708193579300431,78.0,24.916147580258745,3.0,53.0,False,False,False
2020-08-11,8.662901,2.7672578653437085,3,0.9583133684714902,12,3.8332534738859607,1,0.3194377894904967,22,7.027631368790928,6.093845,1.9466044250293635,3,0.9583133684714902,8,2.555502315923974,0,0.0,16,5.111004631847948,42.964,13.724325187669702,31.0,9.902571474205399,54.0,17.249640632486823,21.0,6.708193579300431,76.0,24.27727200127775,4.0,41.0,False,False,False
2020-08-12,9.7402315,3.1113981094677,4,1.277751157961987,13,4.152691263376457,1,0.3194377894904967,25,7.985944737262418,6.0823684,1.9429382518865168,2,0.6388755789809935,8,2.555502315923974,0,0.0,16,5.111004631847948,42.739,13.652451685034338,32.0,10.222009263695895,54.0,17.249640632486823,21.0,6.708193579300431,74.0,23.638396422296758,6.0,40.0,False,False,False
2020-08-13,8.561333,2.7348132789484225,3,0.9583133684714902,12,3.8332534738859607,1,0.3194377894904967,25,7.985944737262418,6.0766473,1.9411107132327743,2,0.6388755789809935,8,2.555502315923974,0,0.0,16,5.111004631847948,42.516,13.581217057977957,32.0,10.222009263695895,53.0,16.930202842996326,22.0,7.027631368790928,73.0,23.31895863280626,13.0,45.0,False,False,False
2020-08-14,7.307768,2.3343771317740902,3,0.9583133684714902,10,3.1943778949049673,1,0.3194377894904967,19,6.069318000319438,6.0766897,1.9411243556533009,2,0.6388755789809935,9,2.8749401054144705,0,0.0,17,5.430442421338444,42.363,13.532343076185912,32.0,10.222009263695895,52.0,16.61076505350583,22.0,7.027631368790928,70.0,22.36064526433477,5.0,44.0,False,False,False
2020-08-15,4.2079725,1.3441854207485449,1,0.3194377894904967,6,1.9166267369429804,0,0.0,12,3.8332534738859607,6.0824776,1.942973176483065,2,0.6388755789809935,8,2.555502315923974,0,0.0,16,5.111004631847948,42.232,13.490496725762657,32.0,10.222009263695895,52.0,16.61076505350583,22.0,7.027631368790928,71.0,22.680083053825268,8.0,46.0,False,False,False
2020-08-16,4.019762,1.2840639101341367,1,0.3194377894904967,6,1.9166267369429804,0,0.0,12,3.8332534738859607,6.0940485,1.94666936295107,2,0.6388755789809935,8,2.555502315923974,0,0.0,16,5.111004631847948,42.173,13.471649896182718,32.0,10.222009263695895,52.0,16.61076505350583,22.0,7.027631368790928,71.0,22.680083053825268,3.0,42.0,False,False,False
2020-08-17,6.418563,2.0503315681708045,2,0.6388755789809935,9,2.8749401054144705,0,0.0,17,5.430442421338444,6.111453,1.952229104063008,2,0.6388755789809935,8,2.555502315923974,0,0.0,16,5.111004631847948,42.113,13.452483628813289,31.0,9.902571474205399,52.0,16.61076505350583,21.0,6.708193579300431,70.0,22.36064526433477,6.0,45.0,False,False,False
2020-08-18,8.55386,2.732426037255209,3,0.9583133684714902,12,3.8332534738859607,1,0.3194377894904967,24,7.666506947771921,6.1347237,1.9596625861595385,2,0.6388755789809935,9,2.8749401054144705,0,0.0,16,5.111004631847948,42.117,13.453761379971251,31.0,9.902571474205399,51.0,16.291327264015333,21.0,6.708193579300431,69.0,22.041207474844274,4.0,45.0,False,False,False
2020-08-19,9.376409,2.9951792384963483,4,1.277751157961987,13,4.152691263376457,1,0.3194377894904967,26,8.305382526752915,6.1639433,1.9689963664859533,2,0.6388755789809935,9,2.8749401054144705,0,0.0,17,5.430442421338444,42.153,13.465261140392908,30.0,9.583133684714902,51.0,16.291327264015333,20.0,6.3887557898099345,70.0,22.36064526433477,11.0,50.0,False,False,False
2020-08-20,9.006343,2.876966209441889,4,1.277751157961987,12,3.8332534738859607,1,0.3194377894904967,26,8.305382526752915,6.19921,1.9802619135589339,3,0.9583133684714902,9,2.8749401054144705,0,0.0,17,5.430442421338444,42.234,13.49113560134164,31.0,9.902571474205399,51.0,16.291327264015333,19.0,6.069318000319438,72.0,22.999520843315764,7.0,44.0,False,False,False
2020-08-21,8.514763,2.7199370379094034,3,0.9583133684714902,11,3.513815684395464,1,0.3194377894904967,22,7.027631368790928,6.2406273,1.9934921510866843,2,0.6388755789809935,9,2.8749401054144705,0,0.0,17,5.430442421338444,42.366,13.533301389554385,31.0,9.902571474205399,52.0,16.61076505350583,19.0,6.069318000319438,73.0,23.31895863280626,8.0,47.0,False,False,False
2020-08-22,4.3140726,1.3780778317595832,1,0.3194377894904967,6,1.9166267369429804,0,0.0,12,3.8332534738859607,6.288324,2.008728370128665,2,0.6388755789809935,8,2.555502315923974,0,0.0,16,5.111004631847948,42.534,13.58696693818879,30.0,9.583133684714902,52.0,16.61076505350583,18.0,5.749880210828941,74.0,23.638396422296758,4.0,43.0,True,False,False
2020-08-23,3.7871988,1.20977438200498,1,0.3194377894904967,5,1.5971889474524836,0,0.0,11,3.513815684395464,6.342429,2.026011497946456,2,0.6388755789809935,9,2.8749401054144705,0,0.0,19,6.069318000319438,42.734,13.650854496086888,29.0,9.263695895224405,53.0,16.930202842996326,18.0,5.749880210828941,76.0,24.27727200127775,3.0,43.0,True,False,False
2020-08-24,6.1349916,1.9597482605604455,2,0.6388755789809935,8,2.555502315923974,0,0.0,18,5.749880210828941,6.40313,2.0454017430893146,2,0.6388755789809935,9,2.8749401054144705,0,0.0,19,6.069318000319438,42.967,13.725283501038172,29.0,9.263695895224405,54.0,17.249640632486823,18.0,5.749880210828941,80.0,25.555023159239738,1.0,38.0,True,False,False
2020-08-25,10.622861,3.3933432860067114,4,1.277751157961987,14,4.472129052866954,1,0.3194377894904967,31,9.902571474205399,6.4706087,2.0669569494202733,2,0.6388755789809935,9,2.8749401054144705,0,0.0,20,6.3887557898099345,43.271,13.822392589043286,29.0,9.263695895224405,56.0,17.888516211467817,16.0,5.111004631847948,83.0,26.51333652771123,8.0,42.0,True,False,False
2020-08-26,11.176114,3.5700730222743005,4,1.277751157961987,14,4.472129052866954,1,0.3194377894904967,31,9.902571474205399,6.545052,2.090736961690709,2,0.6388755789809935,9,2.8749401054144705,0,0.0,19,6.069318000319438,43.606,13.929404248522602,27.0,8.624820316243412,57.0,18.207954000958313,16.0,5.111004631847948,87.0,27.791087685673215,2.0,33.0,True,False,False
2020-08-27,9.0786,2.9000479116803035,3,0.9583133684714902,12,3.8332534738859607,0,0.0,27,8.624820316243412,6.6267147,2.11682308872696,2,0.6388755789809935,9,2.8749401054144705,0,0.0,20,6.3887557898099345,43.996,14.053984986423895,28.0,8.944258105733908,56.0,17.888516211467817,15.0,4.791566842357451,91.0,29.068838843635202,,,False,False,True
2020-08-28,7.5282497,2.404807491984684,2,0.6388755789809935,10,3.1943778949049673,0,0.0,22,7.027631368790928,6.7158294,2.1452897271956317,2,0.6388755789809935,9,2.8749401054144705,0,0.0,19,6.069318000319438,44.43,14.192620987062769,27.0,8.624820316243412,56.0,17.888516211467817,15.0,4.791566842357451,96.0,30.666027791087686,,,False,False,True
2020-08-29,3.8421035,1.2273130778339691,1,0.3194377894904967,5,1.5971889474524836,0,0.0,12,3.8332534738859607,6.8126855,2.176229281758424,2,0.6388755789809935,9,2.8749401054144705,0,0.0,19,6.069318000319438,44.889,14.339242932438909,27.0,8.624820316243412,57.0,18.207954000958313,15.0,4.791566842357451,95.0,30.34659000159719,,,False,False,True
2020-08-30,3.4709861,1.1087641723861452,1,0.3194377894904967,5,1.5971889474524836,0,0.0,11,3.513815684395464,6.917581,2.209736885561142,2,0.6388755789809935,9,2.8749401054144705,0,0.0,21,6.708193579300431,45.416,14.507586647500398,27.0,8.624820316243412,60.0,19.166267369429804,14.0,4.472129052866954,96.0,30.666027791087686,,,False,False,True
2020-08-31,5.5990677,1.7885538909467869,1,0.3194377894904967,8,2.555502315923974,0,0.0,19,6.069318000319438,7.0308456,2.2459178580902517,2,0.6388755789809935,9,2.8749401054144705,0,0.0,21,6.708193579300431,45.988,14.690305063088964,27.0,8.624820316243412,60.0,19.166267369429804,13.0,4.152691263376457,101.0,32.26321673854017,,,False,False,True
