,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2022-03-21,635.14154,366.13279953598976,212,122.20921987859782,805,464.04916038807187,54,31.128763553982463,1856,1069.9071325220639,537.54675,309.87344216555357,204,117.59755120393375,722,416.20309788843224,60,34.58751505998051,1475,850.2764118911876,,,,,,,,,,,858.0,,False,False,False
2022-03-22,757.8994,436.89762242138386,276,159.10256927591038,960,553.4002409596882,75,43.23439382497565,2022,1165.5992575213434,497.5951,286.8429524824023,187,107.79775527027262,690,397.7564231897759,52,29.975846385316448,1382,796.6657635482179,,,,,,,,,,,641.0,,False,False,False
2022-03-23,755.6057,435.57537719607353,270,155.64381776991232,961,553.9766995440212,64,36.89334939731255,2063,1189.2340594789966,461.1229,265.81825222820044,168,96.84504216794544,589,339.53410617214206,47,27.093553463651403,1269,731.5259435185878,,,,,,,,,,,955.0,,False,False,False
2022-03-24,669.96796,386.2087847664952,237,136.62068448692304,906,522.2714774057058,64,36.89334939731255,1884,1086.0479728833882,427.7943,246.60569615662098,163,93.9627492462804,594,342.4163990938071,45,25.94063629498539,1192,687.1386325249462,,,,,,,,,,,767.0,,False,False,False
2022-03-25,463.14066,266.9814042747021,157,90.50399774028234,621,357.98078087079836,44,25.36417771065238,1321,761.5017899039044,397.30792,229.0315693244338,145,83.58649472828624,536,308.9818012024926,42,24.21126054198636,1123,647.3629902059687,,,,,,,,,,,520.0,,False,False,False
2022-03-26,245.97717,141.79565478116274,99,57.06939984896785,352,202.91342168521905,23,13.258547439659198,670,386.2272515031157,369.39227,212.9393396899104,134,77.24545030062315,513,295.7232537628334,39,22.481884788987337,926,533.8006490923659,,,,,,,,,,,0.0,,False,False,False
2022-03-27,96.23443,55.47516047954559,37,21.32896762032132,133,76.66899171629015,11,6.341044427663095,284,163.71423795057444,343.8077,198.1909153982997,142,81.85711897528722,465,268.053241714849,41,23.63480195765335,931,536.682942014031,3034.5680416259765,1749.3027973379008,2109.0,1215.7511543583153,3709.0,2138.0848892911285,1423.0,820.3005655058712,5618.0,3238.5443267828427,0.0,3741.0,False,False,False
2022-03-28,437.44724,252.17020884156227,154,88.77462198728333,601,346.4516091841382,43,24.787719126319367,1178,679.0682123442841,320.33566,184.66024193912745,128,73.7866987946251,466,268.629700299182,35,20.1760504516553,838,483.0722936710612,2817.3571772460937,1624.0897299557244,2006.0,1156.3759201720152,3428.0,1976.1000270935535,1369.0,789.1718019518887,4977.0,2869.034374225384,671.0,3554.0,False,False,False
2022-03-29,480.45245,276.9609447568655,206,118.75046837259977,666,383.92141716578374,60,34.58751505998051,1250,720.5732304162608,298.7821,172.23551403731108,116,66.86919578262899,396,228.2775993958714,33,19.023133282989285,792,456.5551987917428,2618.5440010986326,1509.4821678870098,1878.0,1082.5892213773902,3189.0,1838.3264254379646,1294.0,745.9374081269132,4668.0,2690.908671666484,422.0,3335.0,False,False,False
2022-03-30,455.1678,262.3853739351034,160,92.23337349328138,609,351.0632778588022,52,29.975846385316448,1225,706.1617658079355,278.97095,160.81519424915314,102,58.798775601966874,370,213.2896762032132,37,21.32896762032132,721,415.62663930409917,2436.3915709228518,1404.478835855062,1752.0,1009.955439751431,2984.0,1720.1524156496978,1235.0,711.9263516512656,4340.0,2501.830256005257,617.0,2997.0,False,False,False
2022-03-31,388.01642,223.675393499434,146,84.16295331261927,484,279.00595481717613,41,23.63480195765335,961,553.9766995440212,260.74487,150.3086183220148,105,60.5281513549659,362,208.67800752854913,26,14.987923192658224,752,433.49685541842246,2269.34191796875,1308.18162939982,1646.0,948.850829812132,2795.0,1611.2017432107589,1154.0,665.2332063202919,3917.0,2257.988274832395,406.0,2636.0,False,False,False
2022-04-01,262.85193,151.52324922382832,93,53.6106483429698,359,206.9486317755501,28,16.14084036132424,746,430.03810391242445,243.96187,140.6339113600552,83,47.846062499639714,343,197.72529442622192,23,13.258547439659198,651,375.2745384007886,2115.9962233886718,1219.7841873886264,1531.0,882.5580926138362,2583.0,1488.9925233321612,1080.0,622.5752710796493,3681.0,2121.9440489298045,367.0,2483.0,False,False,False
2022-04-02,142.07022,81.89759682863951,54,31.128763553982463,209,120.47984412559879,15,8.646878764995128,387,223.08947213687432,228.49377,131.71719620004296,86,49.57543825263873,292,168.32590662523853,25,14.411464608325215,612,352.79265361180126,1975.0973939208984,1138.5618476194559,1428.0,823.1828584275363,2373.0,1367.9362206222293,1006.0,579.9173358390066,3455.0,1991.6644088705445,0.0,2483.0,False,False,False
2022-04-03,56.348366,32.48249995522201,21,12.10563027099318,69,39.775642318977596,6,3.458751505998052,150,86.4687876499513,214.22496,123.49181342869997,82,47.2696039153067,296,170.63174096257055,22,12.68208885532619,577,332.6166031601459,1845.514630859375,1063.8627514710504,1349.0,777.6426302652286,2198.0,1267.0559683639528,920.0,530.3418975863678,3297.0,1900.5839525459294,0.0,2483.0,False,False,False
2022-04-04,262.27905,151.19301388040185,94,54.18710692730281,353,203.489880269552,27,15.564381776991231,758,436.9556069244205,201.0509,115.89751811698079,72,41.505018071976615,276,159.10256927591038,21,12.10563027099318,543,313.01701129282367,1726.2296711425781,995.0999124604856,1246.0,718.2673960789288,2066.0,1190.9634352319956,825.0,475.5783320747321,3041.0,1753.0105549566792,496.0,2308.0,False,False,False
2022-04-05,283.13937,163.2181229069829,108,62.257527107964926,362,208.67800752854913,34,19.599591867322292,743,428.30872815942536,188.87715,108.87985117733479,74,42.65793524064264,259,149.30277334224922,22,12.68208885532619,517,298.02908810016544,1616.3248620605468,931.7443418056683,1151.0,663.5038305672929,1939.0,1117.7531950217037,793.0,457.13165737607585,2802.0,1615.2369533010904,473.0,2359.0,False,False,False
