countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,-55.5,553922.0
7131,LK,Ahrweiler,-66.1,127770.0
9771,LK,Aichach-Friedberg,-96.6,130916.0
8425,LK,Alb-Donau-Kreis,-62.7,192104.0
16077,LK,Altenburger,-93.0,92344.0
7132,LK,Altenkirchen,-89.5,129171.0
15081,LK,Altmarkkreis,-78.9,86164.0
9171,LK,Altötting,-78.8,108485.0
7331,LK,Alzey-Worms,-92.4,127274.0
9361,SK,Amberg,-69.6,41861.0
9371,LK,Amberg-Sulzbach,-67.4,103568.0
3451,LK,Ammerland,77.8,121435.0
15082,LK,Anhalt-Bitterfeld,-85.6,164817.0
9561,SK,Ansbach,-91.3,41159.0
9571,LK,Ansbach,-50.6,181314.0
9661,SK,Aschaffenburg,-82.9,68986.0
9671,LK,Aschaffenburg,-75.1,173695.0
9761,SK,Augsburg,-79.2,286374.0
9772,LK,Augsburg,-93.9,245600.0
3452,LK,Aurich,-50.8,189199.0
7133,LK,Bad,-92.2,156821.0
7332,LK,Bad,-96.0,132203.0
9173,LK,Bad,-60.4,124930.0
9672,LK,Bad,-59.9,103106.0
8211,SK,Baden-Baden,-93.6,54160.0
9461,SK,Bamberg,-91.5,73331.0
9471,LK,Bamberg,-80.0,145570.0
12060,LK,Barnim,-98.3,177411.0
14625,LK,Bautzen,-81.2,306273.0
9462,SK,Bayreuth,-77.0,72148.0
9472,LK,Bayreuth,-53.8,104306.0
9172,LK,Berchtesgadener,-94.4,103907.0
6431,LK,Bergstraße,-63.5,266928.0
11001,SK,Berlin,-99.3,357637.0
11002,SK,Berlin,-82.4,272385.0
11003,SK,Berlin,-98.8,384810.0
11004,SK,Berlin,-88.7,308373.0
11005,SK,Berlin,-98.7,229577.0
11006,SK,Berlin,-91.0,284240.0
11007,SK,Berlin,-99.1,332821.0
11008,SK,Berlin,-94.5,320017.0
11009,SK,Berlin,-79.0,249754.0
11010,SK,Berlin,-93.2,256166.0
11011,SK,Berlin,-57.7,273455.0
11012,SK,Berlin,-91.1,250796.0
7231,LK,Bernkastel-Wittlich,-86.5,111828.0
8426,LK,Biberach,-92.8,194019.0
5711,SK,Bielefeld,72.39999999999999,333090.0
7134,LK,Birkenfeld,-71.6,80615.0
7232,LK,Bitburg-Prüm,-86.3,97180.0
5911,SK,Bochum,-98.4,364742.0
8435,LK,Bodenseekreis,-90.9,212201.0
5314,SK,Bonn,-90.9,318809.0
5554,LK,Borken,92.30000000000001,369666.0
5512,SK,Bottrop,-70.8,117143.0
12051,SK,Brandenburg,-82.7,71574.0
3101,SK,Braunschweig,-90.4,251364.0
8315,LK,Breisgau-Hochschwarzwald,-77.9,257343.0
4011,SK,Bremen,53.5,557464.0
4012,SK,Bremerhaven,-93.0,114025.0
15084,LK,Burgenlandkreis,76.6,184081.0
8115,LK,Böblingen,-70.0,381281.0
15083,LK,Börde,-99.1,173473.0
8235,LK,Calw,-96.4,155359.0
3351,LK,Celle,-90.0,177971.0
9372,LK,Cham,-63.0,126359.0
14511,SK,Chemnitz,-66.69999999999999,248645.0
3453,LK,Cloppenburg,62.8,164734.0
9463,SK,Coburg,-51.800000000000004,41257.0
9473,LK,Coburg,60.199999999999996,86599.0
7135,LK,Cochem-Zell,-96.5,62391.0
5558,LK,Coesfeld,-53.9,218401.0
12052,SK,Cottbus,-80.1,99687.0
3352,LK,Cuxhaven,-91.7,198103.0
9174,LK,Dachau,-69.4,149370.0
12061,LK,Dahme-Spreewald,-97.8,164528.0
6411,SK,Darmstadt,-86.3,155353.0
6432,LK,Darmstadt-Dieburg,-65.1,292773.0
9271,LK,Deggendorf,-73.9,116596.0
3401,SK,Delmenhorst,-88.7,76323.0
15001,SK,Dessau-Roßlau,-93.6,82919.0
3251,LK,Diepholz,-96.0,213976.0
9773,LK,Dillingen,-66.69999999999999,94575.0
9279,LK,Dingolfing-Landau,-69.0,94104.0
1051,LK,Dithmarschen,-56.3,132917.0
9779,LK,Donau-Ries,57.699999999999996,131345.0
7333,LK,Donnersbergkreis,-66.6,75230.0
5913,SK,Dortmund,58.699999999999996,586181.0
14612,SK,Dresden,-87.9,543825.0
5112,SK,Duisburg,-54.699999999999996,491231.0
5358,LK,Düren,-97.1,262828.0
5111,SK,Düsseldorf,-77.2,612178.0
9175,LK,Ebersberg,-64.9,137421.0
16061,LK,Eichsfeld,-50.4,101325.0
9176,LK,Eichstätt,-85.8,128805.0
16056,SK,Eisenach,-92.5,42417.0
12062,LK,Elbe-Elster,-98.4,104673.0
3402,SK,Emden,-75.2,50694.0
8316,LK,Emmendingen,-58.1,162082.0
3454,LK,Emsland,-53.8,319488.0
5954,LK,Ennepe-Ruhr-Kreis,-82.9,325954.0
8236,LK,Enzkreis,-86.2,196066.0
9177,LK,Erding,-95.3,133747.0
16051,SK,Erfurt,97.3,210118.0
9562,SK,Erlangen,-90.9,108336.0
9572,LK,Erlangen-Höchstadt,-68.7,134136.0
14521,LK,Erzgebirgskreis,-87.3,347665.0
5113,SK,Essen,59.099999999999994,582624.0
8116,LK,Esslingen,-56.4,524127.0
5366,LK,Euskirchen,-74.0,191165.0
1001,SK,Flensburg,-68.9,85942.0
9474,LK,Forchheim,-77.8,114834.0
7311,SK,Frankenthal,-81.3,48363.0
6412,SK,Frankfurt,52.7,732688.0
12053,SK,Frankfurt,-94.9,58092.0
8311,SK,Freiburg,51.300000000000004,226393.0
9178,LK,Freising,-61.6,173225.0
8237,LK,Freudenstadt,-90.2,116233.0
9272,LK,Freyung-Grafenau,-89.9,78122.0
3455,LK,Friesland,50.0,97900.0
6631,LK,Fulda,53.900000000000006,220132.0
9179,LK,Fürstenfeldbruck,-65.69999999999999,213481.0
9563,SK,Fürth,-74.7,124171.0
9573,LK,Fürth,-75.1,114291.0
9180,LK,Garmisch-Partenkirchen,-81.5,87385.0
5513,SK,Gelsenkirchen,-85.9,260368.0
16052,SK,Gera,-92.7,96011.0
7334,LK,Germersheim,-95.9,127303.0
6531,LK,Gießen,61.4,262505.0
3151,LK,Gifhorn,-50.8,174205.0
3153,LK,Goslar,-96.0,138236.0
16067,LK,Gotha,-58.2,136831.0
3456,LK,Grafschaft,73.7,135662.0
16076,LK,Greiz,62.6,101114.0
6433,LK,Groß-Gerau,64.3,266042.0
8117,LK,Göppingen,-83.4,252749.0
14626,LK,Görlitz,-97.8,260000.0
3159,LK,Göttingen,-90.4,329538.0
9774,LK,Günzburg,-81.7,123153.0
5754,LK,Gütersloh,59.5,360642.0
5914,SK,Hagen,-70.4,189044.0
15002,SK,Halle,-73.1,236991.0
2000,SK,Hamburg,69.8,1787408.0
3252,LK,Hameln-Pyrmont,-93.5,148281.0
5915,SK,Hamm,-63.2,179397.0
3241,Region,Hannover,-81.1,1144481.0
3353,LK,Harburg,50.8,248122.0
15085,LK,Harz,-81.6,221366.0
12063,LK,Havelland,-94.9,158236.0
9674,LK,Haßberge,-90.9,84581.0
3358,LK,Heidekreis,-70.9,140264.0
8221,SK,Heidelberg,-50.1,156267.0
8135,LK,Heidenheim,-95.9,130527.0
8121,SK,Heilbronn,-96.2,122567.0
8125,LK,Heilbronn,-97.6,334388.0
5370,LK,Heinsberg,-93.3,252527.0
3154,LK,Helmstedt,-68.4,91500.0
5758,LK,Herford,-65.69999999999999,252122.0
5916,SK,Herne,-75.8,155851.0
6632,LK,Hersfeld-Rotenburg,-70.6,121166.0
1053,LK,Herzogtum,-75.1,192999.0
16069,LK,Hildburghausen,-99.6,64524.0
3254,LK,Hildesheim,-98.2,277055.0
5958,LK,Hochsauerlandkreis,-50.1,263762.0
6434,LK,Hochtaunuskreis,-79.8,233427.0
9464,SK,Hof,-63.4,44660.0
9475,LK,Hof,-55.0,96429.0
8126,LK,Hohenlohekreis,-85.2,110181.0
3255,LK,Holzminden,-61.1,71659.0
5762,LK,Höxter,-94.2,144010.0
16070,LK,Ilm-Kreis,86.0,109620.0
9161,SK,Ingolstadt,-77.3,132438.0
16053,SK,Jena,-89.7,109527.0
15086,LK,Jerichower,-92.9,91693.0
7312,SK,Kaiserslautern,-96.1,98520.0
7335,LK,Kaiserslautern,-72.1,104966.0
8212,SK,Karlsruhe,-94.2,307755.0
8215,LK,Karlsruhe,-78.2,435841.0
6611,SK,Kassel,64.4,197984.0
6633,LK,Kassel,-79.8,235813.0
9762,SK,Kaufbeuren,-79.0,42731.0
9273,LK,Kelheim,-64.1,118965.0
9763,SK,Kempten,-55.7,66947.0
1002,SK,Kiel,-66.1,246306.0
9675,LK,Kitzingen,-67.69999999999999,89306.0
5154,LK,Kleve,-83.0,310337.0
7111,SK,Koblenz,50.5,112586.0
8335,LK,Konstanz,-89.6,280288.0
5114,SK,Krefeld,69.19999999999999,225144.0
9476,LK,Kronach,-86.3,67916.0
9477,LK,Kulmbach,-62.4,72468.0
7336,LK,Kusel,-93.2,70997.0
16065,LK,Kyffhäuserkreis,-94.1,77110.0
5315,SK,Köln,-62.8,1060582.0
6532,LK,Lahn-Dill-Kreis,-59.9,253167.0
7313,SK,Landau,-69.8,45362.0
9181,LK,Landsberg,-87.4,117657.0
9261,SK,Landshut,-88.4,69211.0
9274,LK,Landshut,-97.8,154577.0
3457,LK,Leer,-71.0,167548.0
14713,SK,Leipzig,-68.7,560472.0
14729,LK,Leipzig,-72.19999999999999,258408.0
5316,SK,Leverkusen,-73.2,163487.0
9478,LK,Lichtenfels,-63.9,66655.0
6533,LK,Limburg-Weilburg,54.800000000000004,171922.0
9776,LK,Lindau,-58.800000000000004,80429.0
5766,LK,Lippe,-75.0,350750.0
8118,LK,Ludwigsburg,-90.4,534074.0
7314,SK,Ludwigshafen,-63.4,164718.0
13076,LK,LudwigslustParchim,-76.0,214113.0
8336,LK,Lörrach,-75.9,226708.0
1003,SK,Lübeck,-79.8,216253.0
3354,LK,Lüchow-Dannenberg,66.4,50128.0
3355,LK,Lüneburg,-86.4,180719.0
15003,SK,Magdeburg,-95.0,235723.0
6435,LK,Main-Kinzig-Kreis,-99.0,411956.0
9677,LK,Main-Spessart,-79.1,126123.0
8128,LK,Main-Tauber-Kreis,-81.9,132181.0
6436,LK,Main-Taunus-Kreis,-53.8,232848.0
7315,SK,Mainz,-95.4,209779.0
7339,LK,Mainz-Bingen,-95.0,208749.0
8222,SK,Mannheim,-64.7,305780.0
15087,LK,Mansfeld-Südharz,-94.6,141408.0
6534,LK,Marburg-Biedenkopf,-86.4,245241.0
7137,LK,Mayen-Koblenz,-83.4,211925.0
13071,LK,Mecklenburgische,81.5,262517.0
14627,LK,Meißen,-92.5,245244.0
9764,SK,Memmingen,-54.0,42841.0
10042,LK,Merzig-Wadern,-67.5,103997.0
5158,LK,Mettmann,-86.7,483279.0
9182,LK,Miesbach,73.2,98286.0
9676,LK,Miltenberg,-57.2,128446.0
5770,LK,Minden-Lübbecke,-81.8,313050.0
