,Unnamed: 0,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
0,2020-08-09,0.19546854,0.1430892780263093,0,0.0,0,0.0,0,0.0,1,0.7320322679823726,0.6972609,0.51041747610725,0,0.0,1,0.7320322679823726,0,0.0,3,2.196096803947118,,,,,,,,,,,0.0,,False,False,False
1,2020-08-10,0.6318739,0.4625520887202583,0,0.0,1,0.7320322679823726,0,0.0,2,1.4640645359647453,0.74391544,0.5445700935524656,0,0.0,1,0.7320322679823726,0,0.0,3,2.196096803947118,,,,,,,,,,,0.0,,False,False,False
2,2020-08-11,0.97262937,0.7119960628187982,0,0.0,1,0.7320322679823726,0,0.0,3,2.196096803947118,0.7950364,0.5819922989758197,0,0.0,1,0.7320322679823726,0,0.0,3,2.196096803947118,,,,,,,,,,,0.0,,False,False,False
3,2020-08-12,1.0960411,0.8023373993637506,0,0.0,2,1.4640645359647453,0,0.0,4,2.9281290719294906,0.85112,0.6230472990864655,0,0.0,1,0.7320322679823726,0,0.0,3,2.196096803947118,,,,,,,,,,,1.0,,False,False,False
4,2020-08-13,1.1113203,0.8135222742566839,0,0.0,2,1.4640645359647453,0,0.0,4,2.9281290719294906,0.91272336,0.668142956783413,0,0.0,1,0.7320322679823726,0,0.0,3,2.196096803947118,,,,,,,,,,,1.0,,False,False,False
5,2020-08-14,1.0121803,0.7409486443066271,0,0.0,1,0.7320322679823726,0,0.0,3,2.196096803947118,0.980476,0.7177400675573153,0,0.0,1,0.7320322679823726,0,0.0,3,2.196096803947118,,,,,,,,,,,0.0,,False,False,False
6,2020-08-15,0.6438483,0.4713177531812107,0,0.0,1,0.7320322679823726,0,0.0,3,2.196096803947118,1.0550885,0.7723588169028517,0,0.0,2,1.4640645359647453,0,0.0,4,2.9281290719294906,6.035619492053986,4.418268225446895,3.0,2.196096803947118,8.0,5.856258143858981,1.0,0.7320322679823726,13.0,9.516419483770845,0.0,2.0,False,False,False
7,2020-08-16,0.40310696,0.2950873067675275,0,0.0,1,0.7320322679823726,0,0.0,2,1.4640645359647453,1.1373632,0.8325865564984269,0,0.0,2,1.4640645359647453,0,0.0,4,2.9281290719294906,6.47572267305851,4.740437955183894,3.0,2.196096803947118,9.0,6.588290411841354,1.0,0.7320322679823726,14.0,10.248451751753215,0.0,2.0,False,False,False
8,2020-08-17,1.321759,0.967570213106228,0,0.0,2,1.4640645359647453,0,0.0,4,2.9281290719294906,1.2282095,0.8990889909910038,0,0.0,2,1.4640645359647453,0,0.0,4,2.9281290719294906,6.960016716718673,5.094956822334797,4.0,2.9281290719294906,9.0,6.588290411841354,2.0,1.4640645359647453,15.0,10.98048401973559,3.0,5.0,False,False,False
9,2020-08-18,1.8240861,1.3352898349694442,0,0.0,3,2.196096803947118,0,0.0,5,3.660161339911863,1.3286548,0.9726181815494784,0,0.0,2,1.4640645359647453,0,0.0,4,2.9281290719294906,7.493635169863701,5.485582748827797,4.0,2.9281290719294906,10.0,7.320322679823726,2.0,1.4640645359647453,15.0,10.98048401973559,6.0,11.0,False,True,False
10,2020-08-19,1.977179,1.4473588635155463,0,0.0,3,2.196096803947118,0,0.0,6,4.392193607894236,1.4398682,1.0540299626882188,0,0.0,2,1.4640645359647453,0,0.0,5,3.660161339911863,8.082383963108063,5.916565863218353,5.0,3.660161339911863,10.0,7.320322679823726,2.0,1.4640645359647453,16.0,11.712516287717962,4.0,14.0,False,False,False
11,2020-08-20,2.213757,1.6205416613956911,1,0.7320322679823726,3,2.196096803947118,0,0.0,7,5.124225875876609,1.5631772,1.1442961294960696,0,0.0,2,1.4640645359647453,0,0.0,5,3.660161339911863,8.732838048696518,6.39271924271007,5.0,3.660161339911863,11.0,8.0523549478061,3.0,2.196096803947118,18.0,13.176580823682707,3.0,16.0,False,False,False
12,2020-08-21,2.233398,1.6349193174391985,1,0.7320322679823726,3,2.196096803947118,0,0.0,7,5.124225875876609,1.7000917,1.2445219908840954,0,0.0,3,2.196096803947118,0,0.0,5,3.660161339911863,9.452453300714494,6.919500827719495,6.0,4.392193607894236,12.0,8.784387215788472,3.0,2.196096803947118,19.0,13.90861309166508,0.0,16.0,False,False,False
13,2020-08-22,1.3832378,1.0125747394340578,0,0.0,2,1.4640645359647453,0,0.0,5,3.660161339911863,1.8523304,1.3559656508732587,0,0.0,3,2.196096803947118,0,0.0,5,3.660161339911863,10.249695686340331,7.503107979400854,7.0,5.124225875876609,13.0,9.516419483770845,4.0,2.9281290719294906,19.0,13.90861309166508,3.0,19.0,False,False,False
14,2020-08-23,0.88298744,0.64637529249012,0,0.0,1,0.7320322679823726,0,0.0,3,2.196096803947118,2.0218601,1.480066839576466,1,0.7320322679823726,3,2.196096803947118,0,0.0,6,4.392193607894236,11.13419238615036,8.150588104585713,7.0,5.124225875876609,14.0,10.248451751753215,4.0,2.9281290719294906,21.0,15.372677627629828,0.0,19.0,False,False,False
15,2020-08-24,2.8857994,2.112498259521089,1,0.7320322679823726,4,2.9281290719294906,0,0.0,8,5.856258143858981,2.2109206,1.6184652849915435,1,0.7320322679823726,3,2.196096803947118,0,0.0,6,4.392193607894236,12.11690505027771,8.869965484881858,8.0,5.856258143858981,15.0,10.98048401973559,4.0,2.9281290719294906,22.0,16.1047098956122,2.0,18.0,False,False,False
16,2020-08-25,4.093153,2.996320108650252,1,0.7320322679823726,6,4.392193607894236,0,0.0,11,8.0523549478061,2.4220834,1.773043186403811,1,0.7320322679823726,4,2.9281290719294906,0,0.0,8,5.856258143858981,13.210333361148834,9.67039029116498,9.0,6.588290411841354,17.0,12.444548555700337,5.0,3.660161339911863,25.0,18.30080669955932,1.0,13.0,False,False,False
17,2020-08-26,4.235928,3.1008359655970708,1,0.7320322679823726,6,4.392193607894236,0,0.0,11,8.0523549478061,2.658287,1.945951953530312,1,0.7320322679823726,4,2.9281290719294906,0,0.0,8,5.856258143858981,14.42875048303604,10.562310940248627,10.0,7.320322679823726,18.0,13.176580823682707,5.0,3.660161339911863,27.0,19.764871235524065,6.0,15.0,False,False,False
18,2020-08-27,4.4601955,3.2650070352246985,2,1.4640645359647453,6,4.392193607894236,0,0.0,12,8.784387215788472,2.9229035,2.139659773092717,1,0.7320322679823726,4,2.9281290719294906,0,0.0,9,6.588290411841354,15.78847874736786,11.557675905427184,11.0,8.0523549478061,20.0,14.640645359647452,6.0,4.392193607894236,30.0,21.96096803947118,7.0,19.0,False,False,False
19,2020-08-28,4.31756,3.1605934054823592,1,0.7320322679823726,6,4.392193607894236,0,0.0,13,9.516419483770845,3.2198217,2.3570133635075763,1,0.7320322679823726,5,3.660161339911863,0,0.0,10,7.320322679823726,17.30821170091629,12.670169466140791,11.0,8.0523549478061,22.0,16.1047098956122,7.0,5.124225875876609,34.0,24.88909711140067,1.0,20.0,False,False,False
20,2020-08-29,2.855883,2.090598354698159,1,0.7320322679823726,4,2.9281290719294906,0,0.0,8,5.856258143858981,3.5535076,2.601282176328823,1,0.7320322679823726,4,2.9281290719294906,0,0.0,10,7.320322679823726,19.009390000343323,13.91548687491276,12.0,8.784387215788472,24.0,17.568774431576944,7.0,5.124225875876609,38.0,27.81722618333016,1.0,18.0,False,False,False
21,2020-08-30,1.8020022,1.3191237485443708,0,0.0,2,1.4640645359647453,0,0.0,6,4.392193607894236,3.929113,2.8762375222868286,1,0.7320322679823726,6,4.392193607894236,0,0.0,12,8.784387215788472,20.916640968322756,15.311656126614317,13.0,9.516419483770845,26.0,19.03283896754169,8.0,5.856258143858981,43.0,31.477387523242022,0.0,18.0,True,False,False
22,2020-08-31,6.1437216,4.497402551351115,2,1.4640645359647453,8,5.856258143858981,0,0.0,18,13.176580823682707,4.3525815,3.1862302421359345,1,0.7320322679823726,6,4.392193607894236,0,0.0,13,9.516419483770845,23.058297857284547,16.87941807628109,14.0,10.248451751753215,29.0,21.228935771488807,8.0,5.856258143858981,49.0,35.869581131136265,3.0,19.0,True,False,False
