,Unnamed: 0,countyID,newInf100k,7DayInf100k,newInf100k_RKI,7DayInf100k_RKI,newInfRaw,7DayInfRaw,newInfRaw_RKI,7DayInfRaw_RKI
0,0,3159,4.910347039455202,31.74739469336235,6.069102804532406,51.58737383852546,16.181459426879883,104.61972952461242,20,170.0
1,1,9576,15.03187035988443,23.43587173362424,0.7991050023973151,2.397315007191945,18.81088256835937,29.327649887457373,1,3.0
2,2,7334,0.1319154197925882,0.2897852456799575,0.0,0.7855274424012003,0.1679322868585586,0.3689053113079563,0,1.0
3,3,6631,1.139969130239774,6.045740065932406,0.454272890810968,4.088456017298712,2.509436845779419,13.308608521938323,1,9.0
4,4,10046,0.2955386129897757,1.629271303633859,0.0,1.1249606263780767,0.2627101838588714,1.4482918472262098,0,1.0
5,5,1058,0.0022075145069133,0.0131960023275688,0.0,0.0,0.0059686335735023,0.0356790871732342,0,0.0
6,6,3459,0.1700058952682396,1.2221658510041071,0.5585359655271602,0.5585359655271602,0.6087554097175598,4.376319257616997,2,2.0
7,7,5316,0.5514321594988681,2.6403653019299798,0.0,1.2233388587471787,0.9015198945999146,4.316654021166265,0,2.0
8,8,15089,0.1042967950047151,0.1729878644184594,0.0,0.0,0.2051465809345245,0.3402584799178888,0,0.0
9,9,4011,1.1981287179522118,7.339709415526528,0.0,5.9196647675903735,6.679136276245117,40.9162376961708,0,33.0
10,10,5966,4.840016570486558,11.374262766061264,0.0,2.199978000219998,6.600088596343994,15.510513420939445,0,3.0
11,11,9174,0.4741120723114759,1.7678388850477875,1.3389569525339762,4.686349333868916,0.7081812024116516,2.6406209425958806,2,7.0
12,12,8121,3.793597570539743,18.484198426274787,0.0,6.527042352346063,4.649698734283447,22.655527485132215,0,8.0
13,13,12072,85.62235688101678,91.32124272738932,3.66853558173803,11.617029342170428,140.03793334960938,149.35863211792707,6,19.0
14,14,7135,0.5188725192644175,2.502634745199631,0.0,3.2055905499190587,0.3237297534942627,1.5614188438775018,0,2.0
15,15,9478,0.5508181875496577,4.152038901603889,0.0,4.500787637836622,0.3671478629112243,2.7675415298640726,0,3.0
16,16,5770,0.0333633762334334,0.1666486989628823,0.3194377894904967,0.9583133684714902,0.1044440492987632,0.5216937521033033,1,3.0
17,17,15003,129.4737086761726,351.26947622467947,0.4242267407083738,26.302057923919172,305.1993103027344,828.0229474411011,1,62.0
18,18,12069,1.5780613865634636,4.156968374322632,1.4224076620359394,2.3706794367265656,3.328289270401001,8.767461998283864,3,5.0
19,19,8315,6.652696515761323,18.764371633300826,0.0,0.0,17.120248794555664,48.28879689228535,0,0.0
20,20,5114,0.1164715724794001,0.8703728737673261,0.4441601819280105,2.2208009096400523,0.2622287571430206,1.9595923029147089,1,5.0
21,21,5958,2.6932043343019294,4.958814542037704,0.3791296699297093,2.2747780195782563,7.103649616241455,13.07946841236949,1,6.0
