,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Week Prediction Mean,Trend 7Week Prediction Mean 100k,Trend 7Week Prediction Q25,Trend 7Week Prediction Q25 100k,Trend 7Week Prediction Q75,Trend 7Week Prediction Q75 100k,Trend 7Week Prediction Q5,Trend 7Week Prediction Q5 100k,Trend 7Week Prediction Q95,Trend 7Week Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-11-25,83.54238,27.669360861182213,47,15.566470484978357,111,36.76336646452335,23,7.617634492648984,179,59.285068442789914,51.452866,17.04126625554636,29,9.604843490731326,68,22.521701978266556,13,4.305619495845077,117,38.750575462605696,,,,,,,,,,,100.0,,False,False,False
2020-11-26,86.16024,28.536401805467904,49,16.228873484339136,109,36.10096346516257,22,7.286432992968592,175,57.96026244406834,54.231766,17.96164142433554,30,9.936044990411716,72,23.84650797698812,14,4.636820995525468,119,39.412978461966475,,,,,,,,,,,79.0,,False,False,False
2020-11-27,73.55005,24.359887174796313,45,14.904067485617574,96,31.795343969317493,22,7.286432992968592,156,51.667433950140925,57.185055,18.93977605504915,33,10.929649489452888,74,24.508910976348904,17,5.630425494566639,125,41.40018746004882,,,,,,,,,,,94.0,,False,False,False
2020-11-28,54.138157,17.930638568941504,30,9.936044990411716,71,23.51530647730773,14,4.636820995525468,115,38.08817246324491,60.324875,19.97968938667327,36,11.92325398849406,78,25.833716975070462,17,5.630425494566639,126,41.73138895972921,,,,,,,,,,,55.0,,False,False,False
2020-11-29,40.850807,13.5298483655788,23,7.617634492648984,53,17.553679483060698,11,3.643216496484296,91,30.13933647091554,63.664364,21.085732441861182,37,12.254455488174452,81,26.827321474111635,17,5.630425494566639,130,43.05619495845077,,,,,,,,,,,20.0,,False,False,False
2020-11-30,45.0519,14.921255933586508,27,8.942440491370544,57,18.878485481782263,13,4.305619495845077,94,31.132940969956714,67.21742,22.26251090178266,39,12.916858487535231,87,28.81453047219398,19,6.292828493927421,140,46.36820995525468,,,,,,,,,,,37.0,,False,False,False
2020-12-01,83.13816,27.535483241081238,50,16.560074984019526,110,36.43216496484296,26,8.611238991690154,169,55.97305344598601,70.99912,23.51501607336104,41,13.579261486896014,91,30.13933647091554,18,5.96162699424703,144,47.69301595397624,,,,,,,,,,,90.0,475.0,False,False,False
2020-12-02,102.341675,33.89571502339095,58,19.209686981462653,132,43.718597957811554,27,8.942440491370544,215,71.20832243128396,75.025734,24.848635075613856,44,14.572865985937185,98,32.45774696867827,22,7.286432992968592,160,52.99223994886248,424.58,140.62153273430022,336.0,111.28370389261123,496.0,164.27594384147372,261.0,86.44359141658192,651.0,215.61217629193428,81.0,456.0,False,False,False
2020-12-03,120.20137,39.810873568058014,72,23.84650797698812,154,51.00503095078014,35,11.59205248881367,250,82.80037492009764,79.31475,26.26916393637657,49,16.228873484339136,103,34.11375446708023,25,8.280037492009763,163,53.985844447903666,448.157,148.43027049226478,364.0,120.55734588366217,515.0,170.56877233540112,277.0,91.74281541146819,681.0,225.548221282346,113.0,490.0,False,False,False
2020-12-04,102.12866,33.825167338363826,59,19.540888481143043,134,44.38100095717233,30,9.936044990411716,207,68.55871043384084,83.884964,27.782825054600835,47,15.566470484978357,105,34.776157466441006,22,7.286432992968592,170,56.30425494566639,473.24,156.73779770874805,383.0,126.8501743775896,545.0,180.50481732581287,299.0,99.02924840443677,689.0,228.19783327978908,65.0,461.0,False,False,False
2020-12-05,75.63876,25.051672128029168,45,14.904067485617574,99,32.78894846835867,24,7.948835992329373,163,53.985844447903666,88.7567,29.396353056654334,50,16.560074984019526,114,37.75697096356453,27,8.942440491370544,189,62.59708343959382,499.908,165.5702793022247,405.0,134.13660737055815,575.0,190.44086231622458,319.0,105.65327839804459,732.0,242.4394977660459,37.0,443.0,False,False,False
2020-12-06,61.25548,20.28790768235922,36,11.92325398849406,79,26.164918474750856,18,5.96162699424703,121,40.075381461327254,93.95178,31.11697151325643,56,18.54728398210187,123,40.73778446068803,29,9.604843490731326,195,64.58429243767615,528.366,174.99561158012924,428.0,141.75424186320717,606.0,200.70810880631666,338.0,111.94610689197202,761.0,252.04434125677722,31.0,454.0,False,False,False
2020-12-07,66.74526,22.10613019997254,40,13.24805998721562,85,28.152127472833197,19,6.292828493927421,139,46.03700845557429,99.49392,32.9525355482474,58,19.209686981462653,127,42.0625904594096,30,9.936044990411716,203,67.23390443511929,558.642,185.02306818445274,459.0,152.02148835329928,640.0,211.96895979544993,362.0,119.89494288430137,805.0,266.61720724271436,179.0,596.0,False,False,False
2020-12-08,116.21266,38.489807047881186,69,22.852903477946946,151,50.01142645173897,36,11.92325398849406,239,79.15715842361334,105.4081,34.91131938062608,62,20.534492980184215,135,44.71220245685273,28,9.273641991050935,212,70.21471793224279,590.933,195.7178958106322,486.0,160.96392884466982,680.0,225.21701978266557,390.0,129.1685848753523,834.0,276.2220507334457,136.0,642.0,False,False,False
2020-12-09,135.14966,44.76176982279867,77,25.50251547539007,171,56.63545644534678,36,11.92325398849406,277,91.74281541146819,111.72214,37.002540193498135,62,20.534492980184215,142,47.03061295461546,32,10.598447989772497,218,72.20192693032514,625.323,207.10791538464088,514.0,170.23757083572073,718.0,237.8026767705204,401.0,132.81180137183662,897.0,297.0877452133103,94.0,655.0,False,False,False
2020-12-10,168.50337,55.80856814049184,100,33.12014996803905,221,73.19553142936631,53,17.553679483060698,364,120.55734588366217,118.46547,39.23594194930047,68,22.521701978266556,153,50.673829451099756,34,11.260850989133278,251,83.13157641977803,662.032,219.26599123640833,549.0,181.82962332453442,749.0,248.0699232606125,424.0,140.42943586448558,930.0,308.01739470276317,88.0,630.0,False,False,False
2020-12-11,149.5227,49.522146582603455,88,29.14573197187437,193,63.92188943831538,43,14.241664486256793,319,105.65327839804459,125.67004,41.622103890404105,72,23.84650797698812,165,54.64824744726444,34,11.260850989133278,260,86.11238991690153,701.183,232.23286115039528,575.0,190.44086231622458,793.0,262.6427892465497,442.0,146.39106285873262,1020.0,337.82552967399835,202.0,767.0,False,False,False
2020-12-12,107.14929,35.48800596036017,62,20.534492980184215,137,45.37460545621351,31,10.267246490092107,224,74.18913592840748,133.37033,44.17245218064636,77,25.50251547539007,177,58.62266544342913,37,12.254455488174452,288,95.38603190795249,742.965,246.0711222100414,604.0,200.04570580695588,845.0,279.86526722993,471.0,155.99590634946395,1102.0,364.9840526477904,65.0,795.0,False,False,False
2020-12-13,82.3098,27.261130162514746,46,15.235268985297967,108,35.769761965482175,21,6.955231493288202,181,59.947471442150686,141.60338,46.8992511741817,81,26.827321474111635,185,61.27227744087225,39,12.916858487535231,305,101.01645740251911,787.577,260.8466835137829,645.0,213.62496729385188,900.0,298.0813497123515,482.0,159.63912284594824,1140.0,377.56970963564527,133.0,897.0,False,False,False
2020-12-14,91.73385,30.382387922145426,51,16.89127648369992,115,38.08817246324491,26,8.611238991690154,198,65.57789693671734,150.40991,49.81599049642682,87,28.81453047219398,189,62.59708343959382,42,13.910462986576404,326,107.97168889580733,835.236,276.6314157870507,683.0,226.21062428170674,955.0,316.29743219477297,500.0,165.60074984019528,1242.0,411.352262603045,88.0,806.0,False,False,False
2020-12-15,170.41165,56.440592743456364,97,32.12654546899788,222,73.5267329290467,48,15.897671984658746,374,123.86936088046606,159.83304,52.93693975545466,88,29.14573197187437,202,66.9027029354389,41,13.579261486896014,333,110.29009939357006,886.146,293.4928841357794,702.0,232.50345277563417,1030.0,341.13754467080224,517.0,171.2311753347619,1351.0,447.45322606820764,95.0,765.0,False,False,False
2020-12-16,215.4024,71.34159677661955,119,39.412978461966475,271,89.75560641338583,59,19.540888481143043,466,154.339898851062,169.91988,56.2777160666883,99,32.78894846835867,216,71.53952393096435,47,15.566470484978357,364,120.55734588366217,940.585,311.52316257688017,740.0,245.089109763489,1090.0,361.00963465162573,549.0,181.82962332453442,1440.0,476.93015953976237,110.0,781.0,True,False,False
2020-12-17,252.78973,83.72433949261904,138,45.70580695589389,327,108.30289039548771,67,22.190500478586166,574,190.10966081654416,180.72119,59.85512980259955,98,32.45774696867827,235,77.83235242489178,50,16.560074984019526,383,126.8501743775896,998.77,330.79412183578364,780.0,258.3371697507046,1167.0,386.5121501270158,571.0,189.116056317503,1587.0,525.6167799927798,97.0,790.0,True,False,False
2020-12-18,229.09338,75.87607251480222,131,43.387396458131164,293,97.04203940635443,64,21.196895979544994,512,169.57516783635995,192.29236,63.68751637637615,110,36.43216496484296,244,80.8131659220153,54,17.884880982741088,426,141.0918388638464,1061.035,351.4163832133832,811.0,268.60441624079675,1234.0,408.70265060560195,615.0,203.68892230344017,1687.0,558.7369299608189,142.0,730.0,True,False,False
2020-12-19,169.82379,56.24589393846691,94,31.132940969956714,210,69.55231493288201,43,14.241664486256793,350,115.92052488813668,204.69315,67.79467803426087,107,35.43856046580179,268,88.76200191434467,53,17.553679483060698,482,159.63912284594824,1127.636,373.4747342935969,843.0,279.2028642305692,1328.0,439.8355915755586,627.0,207.6633402996049,1839.0,609.0795579122382,119.0,784.0,True,False,False
2020-12-20,127.566574,42.250240221619606,66,21.859298978905777,168,55.641851946305614,31,10.267246490092107,285,94.39242740891132,217.98712,72.19766266644001,112,37.09456796420374,276,91.41161391178778,53,17.553679483060698,525,173.88078733220505,1198.968,397.0999996687985,891.0,295.100536215228,1440.0,476.93015953976237,640.0,211.96895979544993,1983.0,656.7725738662144,9.0,660.0,True,False,False
2020-12-21,132.80692,43.985850061289966,70,23.18410497762734,171,56.63545644534678,33,10.929649489452888,303,100.35405440315833,232.24484,76.91984064877033,124,41.06898596036843,311,103.00366640060147,59,19.540888481143043,550,182.1608248242148,1275.357,422.4001510278838,925.0,306.3613872043612,1513.0,501.10786901643087,677.0,224.2234152836244,2165.0,717.0512468080456,,,False,False,True
2020-12-22,254.05025,84.1418222989887,136,45.04340395653311,338,111.94610689197202,63,20.865694479864604,606,200.70810880631666,247.54192,81.98625291697681,127,42.0625904594096,321,106.31568139740537,58,19.209686981462653,572,189.44725781718338,1357.185,449.50170734373086,972.0,321.92785768933965,1629.0,539.5272429793562,710.0,235.1530647730773,2397.0,793.8899947338962,,,False,False,True
2020-12-23,321.51447,106.48607276380062,167,55.310650446625225,424,140.42943586448558,80,26.49611997443124,752,249.0635277596537,263.9604,87.42407662793994,138,45.70580695589389,320,105.98447989772497,69,22.852903477946946,653,216.27457929129503,1444.913,478.55735250769214,1012.0,335.17591767655523,1755.0,581.2586319390854,747.0,247.40752026125176,2568.0,850.525451179243,,,False,False,True
2020-12-24,386.97882,128.16796079277992,192,63.590687938634986,488,161.6263318440306,88,29.14573197187437,962,318.6158426925357,281.58887,93.2626542635262,146,48.35541895333702,370,122.5445548817445,66,21.859298978905777,675,223.5610122842636,1538.947,509.70155432863794,1065.0,352.72959715961593,1904.0,630.6076553914636,749.0,248.0699232606125,2793.0,925.0457886073309,,,False,False,True
