,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Week Prediction Mean,Trend 7Week Prediction Mean 100k,Trend 7Week Prediction Q25,Trend 7Week Prediction Q25 100k,Trend 7Week Prediction Q75,Trend 7Week Prediction Q75 100k,Trend 7Week Prediction Q5,Trend 7Week Prediction Q5 100k,Trend 7Week Prediction Q95,Trend 7Week Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-08-06,0.56026495,0.43618374547804706,0,0.0,1,0.7785312229946982,0,0.0,3,2.3355936689840946,0.43203002,0.3363488531249459,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,,,,,,,,,,,0.0,,False,False,False
2020-08-07,0.34987876,0.2723915486058104,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,0.4009388,0.3121433792330208,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,,,,,,,,,,,0.0,,False,False,False
2020-08-08,0.21645841,0.16851962527653086,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,0.37427336,0.29138350328139495,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,,,,,,,,,,,0.0,,False,False,False
2020-08-09,0.20009647,0.15578135617033695,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,0.35143137,0.27360028980183415,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,,,,,,,,,,,0.0,,False,False,False
2020-08-10,0.28292653,0.22026713395462139,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,0.33191386,0.2584052936072112,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,,,,,,,,,,,0.0,,False,False,False
2020-08-11,0.43546093,0.33901992537721526,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,0.31530818,0.24547725843149237,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,,,,,,,,,,,1.0,,False,False,False
2020-08-12,0.4045498,0.3149546500935685,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,0.3012709,0.2345487928323564,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,,,,,,,,,,,1.0,2.0,False,False,False
2020-08-13,0.43394813,0.3378421752131544,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,0.2895201,0.22540045847563306,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.998,1.555505383543407,1.0,0.7785312229946982,3.0,2.3355936689840946,0.0,0.0,8.0,6.228249783957586,0.0,2.0,False,False,False
2020-08-14,0.3058138,0.2380855903538759,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,0.2798242,0.2178518798245932,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.845,1.4363901064252182,1.0,0.7785312229946982,3.0,2.3355936689840946,0.0,0.0,7.0,5.4497185609628875,0.0,2.0,False,False,False
2020-08-15,0.19036862,0.14820791420788737,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,0.2719948,0.21175644633331103,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,1.728,1.3453019533348385,1.0,0.7785312229946982,3.0,2.3355936689840946,0.0,0.0,6.0,4.671187337968189,1.0,3.0,False,False,False
2020-08-16,0.1705652,0.13279033055368927,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,0.26588196,0.20699740161944646,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.616,1.2581064563594324,1.0,0.7785312229946982,3.0,2.3355936689840946,0.0,0.0,6.0,4.671187337968189,0.0,3.0,False,False,False
2020-08-17,0.22400025,0.17439118664697162,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,0.2613677,0.20348293219285551,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.545,1.2028307395268085,1.0,0.7785312229946982,3.0,2.3355936689840946,0.0,0.0,6.0,4.671187337968189,2.0,5.0,False,True,False
2020-08-18,0.35337508,0.2751135298240115,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,0.25836402,0.2011444621530245,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.485,1.156118866147127,1.0,0.7785312229946982,3.0,2.3355936689840946,0.0,0.0,5.0,3.892656114973491,0.0,4.0,False,False,False
2020-08-19,0.34869868,0.2714727997954469,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,0.25681046,0.19993494788650423,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.431,1.1140781801054132,1.0,0.7785312229946982,3.0,2.3355936689840946,0.0,0.0,5.0,3.892656114973491,0.0,3.0,False,False,False
2020-08-20,0.38150966,0.297017186312587,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,0.25667053,0.19982603589596692,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.396,1.0868295873005986,1.0,0.7785312229946982,3.0,2.3355936689840946,0.0,0.0,5.0,3.892656114973491,0.0,3.0,False,False,False
2020-08-21,0.2740366,0.2133460384357022,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,0.25793287,0.20080879039596766,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,1.357,1.0564668696038055,1.0,0.7785312229946982,3.0,2.3355936689840946,0.0,0.0,5.0,3.892656114973491,1.0,4.0,False,False,False
2020-08-22,0.17737338,0.13809071788273286,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,0.26060864,0.202891965273011,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.334,1.0385606514749275,1.0,0.7785312229946982,3.0,2.3355936689840946,0.0,0.0,5.0,3.892656114973491,0.0,3.0,False,False,False
2020-08-23,0.16583464,0.12910744544569752,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,0.26473424,0.20610386854968965,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.308,1.0183188396770653,1.0,0.7785312229946982,3.0,2.3355936689840946,0.0,0.0,5.0,3.892656114973491,0.0,3.0,False,False,False
2020-08-24,0.23816366,0.1854178549365315,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,0.27036938,0.21049099814263172,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.306,1.016761777231076,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,5.0,3.892656114973491,0.0,1.0,False,False,False
2020-08-25,0.3866772,0.3010402679137769,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,0.27760133,0.21612129330605967,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.321,1.0284397455759964,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,6.0,4.671187337968189,0.0,1.0,False,False,False
2020-08-26,0.3957438,0.3080989017689717,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,0.28654563,0.22308472580334637,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,1.339,1.042453307589901,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,6.0,4.671187337968189,0.0,1.0,False,False,False
2020-08-27,0.43203685,0.33635417366895126,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,0.29734918,0.2314956191185047,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,1.365,1.062695119387763,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,6.0,4.671187337968189,0.0,1.0,True,False,False
2020-08-28,0.30890456,0.24049184048635652,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,0.31019697,0.2414980144749279,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,1.407,1.0953934307535405,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,6.0,4.671187337968189,1.0,1.0,True,False,False
2020-08-29,0.22367424,0.1741373807817581,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,0.325313,0.25326633021904854,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,1.465,1.1405482416872328,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,7.0,5.4497185609628875,0.0,1.0,True,False,False
2020-08-30,0.21769336,0.16948107486314257,0,0.0,0,0.0,0,0.0,1,0.7785312229946982,0.34297085,0.2670135245352867,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,1.536,1.1958239585198565,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,7.0,5.4497185609628875,0.0,1.0,True,False,False
2020-08-31,0.33238214,0.25876988729578443,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,0.36349896,0.2829952791216783,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,1.626,1.2658917685893791,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,7.0,5.4497185609628875,0.0,1.0,True,False,False
2020-09-01,0.569763,0.4435783012013417,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,0.38729432,0.301520731227356,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,1.725,1.3429663596658545,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,7.0,5.4497185609628875,,,False,False,True
2020-09-02,0.6154977,0.4791842002305202,0,0.0,1,0.7785312229946982,0,0.0,3,2.3355936689840946,0.41482872,0.32295711207552813,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,1.848,1.4387257000942024,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,8.0,6.228249783957586,,,False,False,True
2020-09-03,0.693622,0.5400063855631743,0,0.0,1,0.7785312229946982,0,0.0,3,2.3355936689840946,0.44667,0.3477465270407265,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,1.985,1.545384477644476,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,9.0,7.006781006952283,,,False,False,True
2020-09-04,0.50288576,0.3915122761100065,0,0.0,0,0.0,0,0.0,3,2.3355936689840946,0.4834967,0.3764172788578435,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,2.145,1.6699494733236275,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,10.0,7.785312229946982,,,False,False,True
2020-09-05,0.34580654,0.2692211864996352,0,0.0,0,0.0,0,0.0,2,1.5570624459893965,0.5261214,0.4096018983545946,0,0.0,1,0.7785312229946982,0,0.0,2,1.5570624459893965,2.325,1.8100850934626733,0.0,0.0,3.0,2.3355936689840946,0.0,0.0,10.0,7.785312229946982,,,False,False,True
