,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2022-05-14,16.705725,11.184123286511749,3,2.008435428800964,23,15.398004954140722,0,0.0,55,36.82131619468434,55.634243,37.24592679645866,10,6.69478476266988,72,48.20245029122314,1,0.6694784762669881,175,117.15873334672291,,,,,,,,,,,0.0,,False,False,False
2022-05-15,25.440279,17.03171874396503,4,2.6779139050679523,33,22.092789716810604,0,0.0,87,58.244627435227954,56.088642,37.550137494690716,11,7.364263238936868,71,47.53297181495615,1,0.6694784762669881,184,123.18403963312578,,,,,,,,,,,0.0,,False,False,False
2022-05-16,80.08343,53.61413350328803,15,10.04217714400482,107,71.63419696056772,2,1.3389569525339762,262,175.40336078195085,56.62267,37.90765767917037,11,7.364263238936868,75,50.2108857200241,1,0.6694784762669881,204,136.57360915846556,,,,,,,,,,,270.0,,False,True,False
2022-05-17,137.38235,91.97453036904335,23,15.398004954140722,168,112.472384012854,2,1.3389569525339762,500,334.739238133494,57.238625,38.320026942528784,10,6.69478476266988,70,46.86349333868916,1,0.6694784762669881,178,119.16716877552386,,,,,,,,,,,179.0,,False,True,False
2022-05-18,109.410355,73.24788020923734,25,16.7369619066747,140,93.72698667737832,4,2.6779139050679523,358,239.6732945035817,57.939228,38.78906718455255,11,7.364263238936868,74,49.541407243757114,1,0.6694784762669881,191,127.87038896699471,,,,,,,,,,,128.0,,False,False,False
2022-05-19,76.67847,51.334581803530455,15,10.04217714400482,101,67.61732610296579,2,1.3389569525339762,260,174.06440382941688,58.72726,39.31663814000785,11,7.364263238936868,78,52.21932114882507,1,0.6694784762669881,173,115.81977639418892,,,,,,,,,,,97.0,,False,False,False
2022-05-20,94.86625,63.51091433316469,19,12.720091049072774,124,83.01533105710651,2,1.3389569525339762,360,241.0122514561157,59.606476,39.90525146946311,12,8.033741715203856,83,55.56671353016,1,0.6694784762669881,215,143.93787239740243,401.85697216796876,269.03459340427713,234.0,156.6579634464752,502.0,336.078195086028,120.0,80.33741715203855,860.0,575.7514895896097,78.0,752.0,False,False,False
2022-05-21,16.639912,11.1400629975833,3,2.008435428800964,23,15.398004954140722,0,0.0,58,38.82975162348531,60.580654,40.55744502693415,12,8.033741715203856,82,54.89723505389301,1,0.6694784762669881,202,135.23465220593158,406.80342848205566,272.3461394403533,241.0,161.34431278034413,511.0,342.10350137243086,135.0,90.37959429604338,870.0,582.4462743522796,0.0,752.0,False,False,False
2022-05-22,29.838737,19.976391922682524,6,4.016870857601928,40,26.77913905067952,0,0.0,101,67.61732610296579,61.654198,41.276158299297094,12,8.033741715203856,87,58.244627435227954,1,0.6694784762669881,212,141.92943696860146,412.3689851989746,276.07215987077365,253.0,169.37805449554796,519.0,347.4593291825668,140.0,93.72698667737832,840.0,562.36192006427,0.0,752.0,False,False,False
2022-05-23,96.306145,64.47489140555263,21,14.05904800160675,131,87.70168039097543,2,1.3389569525339762,306,204.86041373769834,62.831936,42.06462763249874,13,8.703220191470844,82,54.89723505389301,1,0.6694784762669881,195,130.54830287206266,418.57820558166503,280.2290992713832,259.0,173.3949253531499,512.0,342.7729798486979,143.0,95.73542210617929,841.0,563.0313985405369,182.0,664.0,False,False,False
