countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,-81.2,553922.0
7131,LK,Ahrweiler,-54.699999999999996,127770.0
9771,LK,Aichach-Friedberg,56.8,130916.0
8425,LK,Alb-Donau-Kreis,72.3,192104.0
16077,LK,Altenburger,-52.1,92344.0
7132,LK,Altenkirchen,84.7,129171.0
15081,LK,Altmarkkreis,98.1,86164.0
9171,LK,Altötting,78.9,108485.0
7331,LK,Alzey-Worms,57.4,127274.0
9361,SK,Amberg,62.1,41861.0
9371,LK,Amberg-Sulzbach,-70.3,103568.0
3451,LK,Ammerland,86.9,121435.0
15082,LK,Anhalt-Bitterfeld,50.8,164817.0
9561,SK,Ansbach,98.9,41159.0
9571,LK,Ansbach,92.9,181314.0
9661,SK,Aschaffenburg,-81.5,68986.0
9671,LK,Aschaffenburg,-52.0,173695.0
9761,SK,Augsburg,67.80000000000001,286374.0
9772,LK,Augsburg,78.2,245600.0
3452,LK,Aurich,69.89999999999999,189199.0
7133,LK,Bad,-61.9,156821.0
7332,LK,Bad,71.6,132203.0
9173,LK,Bad,81.10000000000001,124930.0
9672,LK,Bad,-98.6,103106.0
8211,SK,Baden-Baden,-77.7,54160.0
9461,SK,Bamberg,-65.4,73331.0
9471,LK,Bamberg,52.6,145570.0
12060,LK,Barnim,77.0,177411.0
14625,LK,Bautzen,68.7,306273.0
9462,SK,Bayreuth,86.0,72148.0
9472,LK,Bayreuth,52.300000000000004,104306.0
9172,LK,Berchtesgadener,92.7,103907.0
6431,LK,Bergstraße,90.10000000000001,266928.0
11001,SK,Berlin,89.0,357637.0
11002,SK,Berlin,94.5,272385.0
11003,SK,Berlin,100.0,384810.0
11004,SK,Berlin,96.8,308373.0
11005,SK,Berlin,91.2,229577.0
11006,SK,Berlin,-70.9,284240.0
11007,SK,Berlin,85.0,332821.0
11008,SK,Berlin,92.4,320017.0
11009,SK,Berlin,95.8,249754.0
11010,SK,Berlin,62.8,256166.0
11011,SK,Berlin,95.8,273455.0
11012,SK,Berlin,74.4,250796.0
7231,LK,Bernkastel-Wittlich,75.8,111828.0
8426,LK,Biberach,-60.699999999999996,194019.0
5711,SK,Bielefeld,99.4,333090.0
7134,LK,Birkenfeld,98.7,80615.0
7232,LK,Bitburg-Prüm,-53.9,97180.0
5911,SK,Bochum,56.599999999999994,364742.0
8435,LK,Bodenseekreis,71.5,212201.0
5314,SK,Bonn,-80.5,318809.0
5554,LK,Borken,68.0,369666.0
5512,SK,Bottrop,90.9,117143.0
12051,SK,Brandenburg,79.7,71574.0
3101,SK,Braunschweig,77.0,251364.0
8315,LK,Breisgau-Hochschwarzwald,-68.4,257343.0
4011,SK,Bremen,74.8,557464.0
4012,SK,Bremerhaven,75.1,114025.0
15084,LK,Burgenlandkreis,88.9,184081.0
8115,LK,Böblingen,56.3,381281.0
15083,LK,Börde,56.89999999999999,173473.0
8235,LK,Calw,-55.4,155359.0
3351,LK,Celle,61.7,177971.0
9372,LK,Cham,83.3,126359.0
14511,SK,Chemnitz,-97.3,248645.0
3453,LK,Cloppenburg,94.8,164734.0
9463,SK,Coburg,-93.5,41257.0
9473,LK,Coburg,-75.7,86599.0
7135,LK,Cochem-Zell,72.3,62391.0
5558,LK,Coesfeld,-70.8,218401.0
12052,SK,Cottbus,82.69999999999999,99687.0
3352,LK,Cuxhaven,96.5,198103.0
9174,LK,Dachau,-77.3,149370.0
12061,LK,Dahme-Spreewald,-57.0,164528.0
6411,SK,Darmstadt,91.0,155353.0
6432,LK,Darmstadt-Dieburg,-52.1,292773.0
9271,LK,Deggendorf,-50.5,116596.0
3401,SK,Delmenhorst,62.1,76323.0
15001,SK,Dessau-Roßlau,77.4,82919.0
3251,LK,Diepholz,77.10000000000001,213976.0
9773,LK,Dillingen,90.60000000000001,94575.0
9279,LK,Dingolfing-Landau,72.0,94104.0
1051,LK,Dithmarschen,73.9,132917.0
9779,LK,Donau-Ries,89.7,131345.0
7333,LK,Donnersbergkreis,83.0,75230.0
5913,SK,Dortmund,-55.5,586181.0
14612,SK,Dresden,64.1,543825.0
5112,SK,Duisburg,78.3,491231.0
5358,LK,Düren,-66.3,262828.0
5111,SK,Düsseldorf,80.4,612178.0
9175,LK,Ebersberg,86.9,137421.0
16061,LK,Eichsfeld,62.5,101325.0
9176,LK,Eichstätt,-67.6,128805.0
16056,SK,Eisenach,-94.8,42417.0
12062,LK,Elbe-Elster,-71.1,104673.0
3402,SK,Emden,-53.8,50694.0
8316,LK,Emmendingen,-79.0,162082.0
3454,LK,Emsland,92.4,319488.0
5954,LK,Ennepe-Ruhr-Kreis,-73.4,325954.0
8236,LK,Enzkreis,51.6,196066.0
9177,LK,Erding,-71.1,133747.0
