countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,-92.3,553922.0
7131,LK,Ahrweiler,-93.3,127770.0
9771,LK,Aichach-Friedberg,-98.7,130916.0
8425,LK,Alb-Donau-Kreis,-99.8,192104.0
16077,LK,Altenburger,-97.9,92344.0
7132,LK,Altenkirchen,-97.1,129171.0
15081,LK,Altmarkkreis,-99.5,86164.0
9171,LK,Altötting,-93.0,108485.0
7331,LK,Alzey-Worms,-99.7,127274.0
9361,SK,Amberg,-90.9,41861.0
9371,LK,Amberg-Sulzbach,-96.9,103568.0
3451,LK,Ammerland,-97.6,121435.0
15082,LK,Anhalt-Bitterfeld,-99.6,164817.0
9561,SK,Ansbach,-99.7,41159.0
9571,LK,Ansbach,-98.9,181314.0
9661,SK,Aschaffenburg,-96.5,68986.0
9671,LK,Aschaffenburg,-97.5,173695.0
9761,SK,Augsburg,-98.5,286374.0
9772,LK,Augsburg,-98.3,245600.0
3452,LK,Aurich,-94.4,189199.0
7133,LK,Bad,-96.9,156821.0
7332,LK,Bad,-96.4,132203.0
9173,LK,Bad,-96.1,124930.0
9672,LK,Bad,-97.0,103106.0
8211,SK,Baden-Baden,-99.2,54160.0
9461,SK,Bamberg,-100.0,73331.0
9471,LK,Bamberg,-99.4,145570.0
12060,LK,Barnim,-90.7,177411.0
14625,LK,Bautzen,-91.1,306273.0
9462,SK,Bayreuth,-98.9,72148.0
9472,LK,Bayreuth,-99.0,104306.0
9172,LK,Berchtesgadener,-89.4,103907.0
6431,LK,Bergstraße,-95.4,266928.0
11001,SK,Berlin,-96.8,357637.0
11002,SK,Berlin,-86.7,272385.0
11003,SK,Berlin,-83.4,384810.0
11004,SK,Berlin,-86.7,308373.0
11005,SK,Berlin,-91.6,229577.0
11006,SK,Berlin,-88.7,284240.0
11007,SK,Berlin,-95.1,332821.0
11008,SK,Berlin,-94.2,320017.0
11009,SK,Berlin,-96.1,249754.0
11010,SK,Berlin,-67.3,256166.0
11011,SK,Berlin,-80.3,273455.0
11012,SK,Berlin,-96.1,250796.0
7231,LK,Bernkastel-Wittlich,-97.9,111828.0
8426,LK,Biberach,-98.6,194019.0
5711,SK,Bielefeld,-99.4,333090.0
7134,LK,Birkenfeld,-98.0,80615.0
7232,LK,Bitburg-Prüm,-89.9,97180.0
5911,SK,Bochum,-98.7,364742.0
8435,LK,Bodenseekreis,-78.2,212201.0
5314,SK,Bonn,-89.2,318809.0
5554,LK,Borken,-90.2,369666.0
5512,SK,Bottrop,-96.0,117143.0
12051,SK,Brandenburg,-97.6,71574.0
3101,SK,Braunschweig,-96.2,251364.0
8315,LK,Breisgau-Hochschwarzwald,-96.3,257343.0
4011,SK,Bremen,-79.1,557464.0
4012,SK,Bremerhaven,-94.3,114025.0
15084,LK,Burgenlandkreis,-99.2,184081.0
8115,LK,Böblingen,-98.2,381281.0
15083,LK,Börde,-99.5,173473.0
8235,LK,Calw,-98.9,155359.0
3351,LK,Celle,-96.5,177971.0
9372,LK,Cham,-97.3,126359.0
14511,SK,Chemnitz,-95.7,248645.0
3453,LK,Cloppenburg,-98.8,164734.0
9463,SK,Coburg,-97.2,41257.0
9473,LK,Coburg,-98.9,86599.0
7135,LK,Cochem-Zell,-90.7,62391.0
5558,LK,Coesfeld,-93.3,218401.0
12052,SK,Cottbus,-99.9,99687.0
3352,LK,Cuxhaven,-99.1,198103.0
9174,LK,Dachau,-99.3,149370.0
12061,LK,Dahme-Spreewald,-99.8,164528.0
6411,SK,Darmstadt,-98.2,155353.0
6432,LK,Darmstadt-Dieburg,-94.9,292773.0
9271,LK,Deggendorf,-97.0,116596.0
3401,SK,Delmenhorst,-93.2,76323.0
15001,SK,Dessau-Roßlau,-97.8,82919.0
3251,LK,Diepholz,-97.6,213976.0
9773,LK,Dillingen,-98.6,94575.0
9279,LK,Dingolfing-Landau,-98.6,94104.0
1051,LK,Dithmarschen,-99.5,132917.0
9779,LK,Donau-Ries,-98.5,131345.0
7333,LK,Donnersbergkreis,-90.1,75230.0
5913,SK,Dortmund,-85.0,586181.0
14612,SK,Dresden,-91.4,543825.0
5112,SK,Duisburg,-99.5,491231.0
5358,LK,Düren,-98.0,262828.0
5111,SK,Düsseldorf,-85.0,612178.0
9175,LK,Ebersberg,-92.2,137421.0
16061,LK,Eichsfeld,-98.3,101325.0
9176,LK,Eichstätt,-97.5,128805.0
16056,SK,Eisenach,-79.2,42417.0
12062,LK,Elbe-Elster,-99.3,104673.0
3402,SK,Emden,-90.9,50694.0
8316,LK,Emmendingen,-99.2,162082.0
3454,LK,Emsland,-90.4,319488.0
5954,LK,Ennepe-Ruhr-Kreis,-97.0,325954.0
8236,LK,Enzkreis,-97.4,196066.0
9177,LK,Erding,-94.7,133747.0
16051,SK,Erfurt,-89.3,210118.0
9562,SK,Erlangen,-98.8,108336.0
9572,LK,Erlangen-Höchstadt,-95.4,134136.0
14521,LK,Erzgebirgskreis,-98.9,347665.0
5113,SK,Essen,-95.4,582624.0
8116,LK,Esslingen,-97.9,524127.0
5366,LK,Euskirchen,-92.2,191165.0
1001,SK,Flensburg,-87.3,85942.0
9474,LK,Forchheim,-87.9,114834.0
7311,SK,Frankenthal,-98.9,48363.0
6412,SK,Frankfurt,-91.0,732688.0
12053,SK,Frankfurt,75.3,58092.0
8311,SK,Freiburg,-96.6,226393.0
9178,LK,Freising,-99.2,173225.0
8237,LK,Freudenstadt,-93.5,116233.0
9272,LK,Freyung-Grafenau,-87.7,78122.0
3455,LK,Friesland,-95.7,97900.0
6631,LK,Fulda,-97.1,220132.0
9179,LK,Fürstenfeldbruck,-99.7,213481.0
9563,SK,Fürth,-97.1,124171.0
9573,LK,Fürth,-95.1,114291.0
9180,LK,Garmisch-Partenkirchen,-73.2,87385.0
5513,SK,Gelsenkirchen,-95.2,260368.0
16052,SK,Gera,-99.7,96011.0
7334,LK,Germersheim,-97.0,127303.0
6531,LK,Gießen,-98.6,262505.0
3151,LK,Gifhorn,-93.3,174205.0
3153,LK,Goslar,-97.3,138236.0
16067,LK,Gotha,-94.3,136831.0
3456,LK,Grafschaft,-95.3,135662.0
16076,LK,Greiz,-83.5,101114.0
6433,LK,Groß-Gerau,-82.7,266042.0
8117,LK,Göppingen,-98.4,252749.0
14626,LK,Görlitz,-82.6,260000.0
3159,LK,Göttingen,-99.0,329538.0
9774,LK,Günzburg,-96.6,123153.0
5754,LK,Gütersloh,-94.6,360642.0
5914,SK,Hagen,-97.4,189044.0
15002,SK,Halle,-99.6,236991.0
2000,SK,Hamburg,-94.1,1787408.0
3252,LK,Hameln-Pyrmont,-93.0,148281.0
5915,SK,Hamm,-95.4,179397.0
3241,Region,Hannover,-82.3,1144481.0
3353,LK,Harburg,-88.2,248122.0
15085,LK,Harz,-99.4,221366.0
12063,LK,Havelland,-93.8,158236.0
9674,LK,Haßberge,-93.0,84581.0
3358,LK,Heidekreis,-90.3,140264.0
8221,SK,Heidelberg,-98.5,156267.0
8135,LK,Heidenheim,-96.0,130527.0
8121,SK,Heilbronn,-96.8,122567.0
8125,LK,Heilbronn,-89.6,334388.0
5370,LK,Heinsberg,-99.2,252527.0
3154,LK,Helmstedt,-93.3,91500.0
5758,LK,Herford,-90.4,252122.0
5916,SK,Herne,-98.5,155851.0
6632,LK,Hersfeld-Rotenburg,-96.9,121166.0
1053,LK,Herzogtum,-95.7,192999.0
16069,LK,Hildburghausen,-99.3,64524.0
3254,LK,Hildesheim,-98.5,277055.0
5958,LK,Hochsauerlandkreis,-94.5,263762.0
6434,LK,Hochtaunuskreis,-96.7,233427.0
9464,SK,Hof,-96.8,44660.0
9475,LK,Hof,-94.6,96429.0
8126,LK,Hohenlohekreis,-95.9,110181.0
