,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2021-10-26,23.193289,15.671247092541307,11,7.432482651909811,30,20.2704072324813,4,2.70272096433084,55,37.16241325954905,17.037767,11.512082710396498,8,5.40544192866168,23,15.540645544902329,3,2.0270407232481302,41,27.70288988439111,,,,,,,,,,,35.0,,False,False,False
2021-10-27,25.07972,16.945871175266802,12,8.108162892992521,32,21.62176771464672,4,2.70272096433084,57,38.51377374171447,17.70016,11.959647963522002,9,6.08112216974439,23,15.540645544902329,3,2.0270407232481302,45,30.405610848721953,,,,,,,,,,,24.0,,False,False,False
2021-10-28,28.07515,18.969824304804206,14,9.45952337515794,36,24.32448867897756,6,4.0540814464962605,64,43.24353542929344,18.399988,12.432508810888976,10,6.756802410827101,25,16.89200602706775,3,2.0270407232481302,46,31.081291089804658,,,,,,,,,,,20.0,,False,False,False
2021-10-29,22.995035,15.537290892098099,12,8.108162892992521,32,21.62176771464672,5,3.3784012054135504,57,38.51377374171447,19.139538,12.932207027915865,10,6.756802410827101,26,17.56768626815046,4,2.70272096433084,49,33.10833181305279,,,,,,,,,,,19.0,,False,False,False
2021-10-30,13.941482,9.419983689440414,7,4.72976168757897,18,12.16224433948878,2,1.35136048216542,31,20.94608747356401,19.921322,13.460443005897105,10,6.756802410827101,26,17.56768626815046,4,2.70272096433084,44,29.729930607639243,,,,,,,,,,,8.0,,False,False,False
2021-10-31,9.049634,6.114658754086122,4,2.70272096433084,12,8.108162892992521,1,0.67568024108271,22,14.864965303819622,20.748066,14.019057562109083,10,6.756802410827101,27,18.24336650923317,3,2.0270407232481302,49,33.10833181305279,,,,,,,,,,,9.0,,False,False,False
2021-11-01,13.032822,8.806020196061581,6,4.0540814464962605,17,11.48656409840607,2,1.35136048216542,31,20.94608747356401,21.622597,14.609961363021284,11,7.432482651909811,29,19.59472699139859,4,2.70272096433084,50,33.7840120541355,134.56941931152343,90.92589768277045,101.0,68.24370434935372,164.0,110.81155953756443,73.0,49.324657599037835,221.0,149.3253332792789,6.0,121.0,False,False,False
2021-11-02,30.94129,20.906417921651155,16,10.81088385732336,41,27.70288988439111,6,4.0540814464962605,71,47.973297116872416,22.548048,15.235270257107913,11,7.432482651909811,30,20.2704072324813,4,2.70272096433084,51,34.45969229521821,140.07971124267578,94.64909306324759,107.0,72.29778579584996,167.0,112.83860026081257,77.0,52.02737856336867,225.0,152.02805424360974,19.0,105.0,False,False,False
2021-11-03,33.446167,22.598914802074432,18,12.16224433948878,45,30.405610848721953,7,4.72976168757897,79,53.37873904553409,23.527742,15.89723106008023,11,7.432482651909811,32,21.62176771464672,5,3.3784012054135504,54,36.48673301846634,145.9072767715454,98.5866639447195,111.0,75.00050676018081,173.0,116.89268170730882,81.0,54.73009952769951,231.0,156.082135690106,34.0,115.0,False,False,False
2021-11-04,37.874588,25.591111625544727,20,13.513604821654202,50,33.7840120541355,7,4.72976168757897,86,58.10850073311307,24.565168,16.598198271822184,13,8.78384313407523,31,20.94608747356401,5,3.3784012054135504,60,40.5408144649626,152.07248435211181,102.75237288908156,116.0,78.37890796559437,177.0,119.59540267163969,83.0,56.081460009864934,239.0,161.4875776187677,46.0,141.0,False,False,False
2021-11-05,30.984692,20.935744396410882,16,10.81088385732336,41,27.70288988439111,7,4.72976168757897,72,48.64897735795512,25.664219,17.34080578899011,13,8.78384313407523,34,22.97312819681214,6,4.0540814464962605,59,39.86513422387989,158.59717945098876,107.1609804464819,122.0,82.43298941209063,185.0,125.00084460030135,88.0,59.45986121527849,246.0,166.21733930634667,30.0,152.0,False,False,False
2021-11-06,18.940947,12.798023817595094,10,6.756802410827101,26,17.56768626815046,4,2.70272096433084,47,31.756971330887367,26.828922,18.12777336454019,15,10.13520361624065,36,24.32448867897756,5,3.3784012054135504,60,40.5408144649626,165.50479433441163,111.8283193362196,129.0,87.16275109966959,195.0,131.75764701112846,94.0,63.513942661774735,253.0,170.94710099392563,27.0,171.0,False,False,False
2021-11-07,12.273097,8.292689017252997,6,4.0540814464962605,17,11.48656409840607,2,1.35136048216542,29,19.59472699139859,28.063705,18.96209141705185,14,9.45952337515794,37,25.00016892006027,5,3.3784012054135504,67,45.27057615254157,172.82047606658935,116.7713809327018,137.0,92.56819302833128,204.0,137.83876918087284,101.0,68.24370434935372,259.0,175.0011824404219,19.0,181.0,False,False,False
2021-11-08,17.568523,11.87070447485894,9,6.08112216974439,24,16.216325785985042,3,2.0270407232481302,44,29.729930607639243,29.373343,19.84698756132275,15,10.13520361624065,38,25.675849161142978,6,4.0540814464962605,66,44.59489591145886,180.57122089385987,122.00840606616252,141.0,95.27091399266212,210.0,141.8928506273691,106.0,71.62210555476726,276.0,186.48774653882796,16.0,191.0,False,False,False
