,Unnamed: 0,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
0,2020-06-21,2.3065233,0.5125311417941703,0,0.0,3,0.666628150373534,0,0.0,9,1.999884451120602,7.834741,1.7409529391443357,1,0.2222093834578446,10,2.2220938345784464,0,0.0,26,5.777443969903961,,,,,,,,,,,1.0,,False,False,False
1,2020-06-22,5.0869145,1.1303601240797434,1,0.2222093834578446,7,1.5554656842049126,0,0.0,17,3.777559518783359,7.064155,1.5697214621468447,2,0.4444187669156893,10,2.2220938345784464,0,0.0,24,5.333025202988272,,,,,,,,,,,1.0,,False,False,False
2,2020-06-23,7.5286126,1.6729283743188716,2,0.4444187669156893,10,2.2220938345784464,0,0.0,24,5.333025202988272,6.3830657,1.4183770872477908,1,0.2222093834578446,8,1.7776750676627573,0,0.0,19,4.221978285699048,,,,,,,,,,,3.0,,False,False,False
3,2020-06-24,8.319041,1.8485690816305576,2,0.4444187669156893,12,2.666512601494136,0,0.0,29,6.444072120277495,5.7800603,1.28438359752181,1,0.2222093834578446,9,1.999884451120602,0,0.0,18,3.999768902241204,,,,,,,,,,,6.0,,False,False,False
4,2020-06-25,8.238911,1.830763176258188,2,0.4444187669156893,11,2.444303218036292,0,0.0,28,6.22186273681965,5.245223,1.165537742053857,1,0.2222093834578446,7,1.5554656842049126,0,0.0,17,3.777559518783359,,,,,,,,,,,5.0,,False,False,False
5,2020-06-26,7.384846,1.6409821910201572,2,0.4444187669156893,9,1.999884451120602,0,0.0,25,5.555234586446116,4.770064,1.0599529559840448,1,0.2222093834578446,6,1.333256300747068,0,0.0,16,3.5553501353255146,,,,,,,,,,,8.0,,False,False,False
6,2020-06-27,4.1,0.9110584869631566,1,0.2222093834578446,6,1.333256300747068,0,0.0,12,2.666512601494136,4.347205,0.9659897841629572,1,0.2222093834578446,6,1.333256300747068,0,0.0,13,2.8887219849519803,41.42451169490814,9.204915203767817,25.0,5.555234586446116,52.0,11.55488793980792,13.0,2.8887219849519803,88.0,19.55442574429033,13.0,37.0,False,False,False
7,2020-06-28,1.9154758,0.4256366992194671,0,0.0,3,0.666628150373534,0,0.0,7,1.5554656842049126,3.970261,0.8822292329568882,1,0.2222093834578446,6,1.333256300747068,0,0.0,13,2.8887219849519803,37.56003370857239,8.346191933037733,23.0,5.110815819530427,47.0,10.4438410225187,12.0,2.666512601494136,78.0,17.332331909711883,7.0,43.0,False,False,False
8,2020-06-29,3.6915362,0.8202940080082044,1,0.2222093834578446,5,1.1110469172892232,0,0.0,11,2.444303218036292,3.6336963,0.8074413926806301,1,0.2222093834578446,5,1.1110469172892232,0,0.0,12,2.666512601494136,34.12957245826721,7.583911253631393,21.0,4.666397052614738,42.0,9.332794105229477,11.0,2.444303218036292,70.0,15.554656842049129,0.0,42.0,False,False,False
9,2020-06-30,4.3536587,0.9674237844592426,1,0.2222093834578446,6,1.333256300747068,0,0.0,14,3.110931368409825,3.3326905,0.74055510594917,1,0.2222093834578446,5,1.1110469172892232,0,0.0,11,2.444303218036292,31.07918869495392,6.906087358275726,20.0,4.444187669156893,39.0,8.666165954855941,11.0,2.444303218036292,62.0,13.77698177438637,4.0,43.0,False,False,False
