,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Week Prediction Mean,Trend 7Week Prediction Mean 100k,Trend 7Week Prediction Q25,Trend 7Week Prediction Q25 100k,Trend 7Week Prediction Q75,Trend 7Week Prediction Q75 100k,Trend 7Week Prediction Q5,Trend 7Week Prediction Q5 100k,Trend 7Week Prediction Q95,Trend 7Week Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-03-04,0.18347755,0.1306643298448762,0,0.0,0,0.0,0,0.0,1,0.7121543380881504,0.051875982,0.03694370604989672,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
2020-03-05,0.25398412,0.18087589523929637,0,0.0,0,0.0,0,0.0,1,0.7121543380881504,0.06747163,0.04805021376341756,0,0.0,0,0.0,0,0.0,1,0.7121543380881504,,,,,,,,,,,0.0,,False,False,False
2020-03-06,0.28268075,0.20131233213760424,0,0.0,0,0.0,0,0.0,1,0.7121543380881504,0.08825664,0.0628523480372678,0,0.0,0,0.0,0,0.0,1,0.7121543380881504,,,,,,,,,,,0.0,,False,False,False
2020-03-07,0.28630093,0.20389045403135242,0,0.0,0,0.0,0,0.0,1,0.7121543380881504,0.116056345,0.08265002975349489,0,0.0,0,0.0,0,0.0,1,0.7121543380881504,,,,,,,,,,,0.0,,False,False,False
2020-03-08,0.3177357,0.22627684757026145,0,0.0,1,0.7121543380881504,0,0.0,2,1.4243086761763009,0.15336572,0.10922005913016619,0,0.0,0,0.0,0,0.0,1,0.7121543380881504,,,,,,,,,,,0.0,,False,False,False
2020-03-09,0.44593808,0.3175767460561474,0,0.0,1,0.7121543380881504,0,0.0,2,1.4243086761763009,0.20360433,0.14499770486509078,0,0.0,0,0.0,0,0.0,1,0.7121543380881504,,,,,,,,,,,0.0,,False,False,False
2020-03-10,0.8915442,0.6349170689645689,0,0.0,1,0.7121543380881504,0,0.0,4,2.8486173523526017,0.2714722,0.1933300836753915,0,0.0,0,0.0,0,0.0,1,0.7121543380881504,,,,,,,,,,,0.0,0.0,False,False,False
2020-03-11,1.3418577,0.9556097211316228,0,0.0,2,1.4243086761763009,0,0.0,5,3.560771690440752,0.3634469,0.25883027774398215,0,0.0,0,0.0,0,0.0,2,1.4243086761763009,0.429,0.3055142110398166,0.0,0.0,2.0,1.4243086761763009,0.0,0.0,4.0,2.8486173523526017,3.0,3.0,False,True,False
2020-03-12,1.8631043,1.3268178008729592,0,0.0,3,2.1364630142644514,0,0.0,7,4.985080366617053,0.48848253,0.34787494769261684,0,0.0,1,0.7121543380881504,0,0.0,2,1.4243086761763009,0.728,0.5184483581281736,0.0,0.0,2.0,1.4243086761763009,0.0,0.0,4.0,2.8486173523526017,0.0,3.0,False,False,False
2020-03-13,1.8729583,1.333835371042369,0,0.0,3,2.1364630142644514,0,0.0,6,4.272926028528903,0.65898705,0.46930049393267836,0,0.0,1,0.7121543380881504,0,0.0,3,2.1364630142644514,1.18,0.8403421189440174,0.0,0.0,2.0,1.4243086761763009,0.0,0.0,5.0,3.560771690440752,6.0,9.0,False,True,False
