,Unnamed: 0,countyID,newInf100k,7DayInf100k,newInf100k_RKI,7DayInf100k_RKI,newInfRaw,7DayInfRaw,newInfRaw_RKI,7DayInfRaw_RKI
0,0,3159,2.8487305063855497,11.474794728085026,2.124185981586342,8.800199066571988,9.387649536132812,37.813809051036834,7,29.0
1,1,9576,1.458271311479044,6.61203495944977,1.5982100047946302,6.392840019178521,1.8248807191848757,8.274300548255443,2,8.0
2,2,7334,8.277930972755989,27.1648168693069,1.5710548848024006,10.997384193616805,10.53805446624756,34.58162681913376,2,14.0
3,3,6631,0.6263854318079872,3.4707093548372248,1.817091563243872,9.994003597841296,1.3788747787475586,7.64014191699028,4,22.0
4,4,10046,0.2570467404422744,1.2574141816080515,0.0,1.1249606263780767,0.2284939885139465,1.1177406143150292,0,1.0
5,5,1058,0.3230777734665708,1.7706485138614627,0.3698525767629023,2.588968037340316,0.8735312223434448,4.787444038808346,1,7.0
6,6,3459,0.5236059947688191,2.792097020121066,0.8378039482907403,2.792679827635801,1.87492311000824,9.997913088679311,3,10.0
7,7,5316,2.7889868129081163,12.7006544980471,2.446677717494357,17.126744022460503,4.559630870819092,20.76391901922226,4,28.0
8,8,15089,0.533896162373009,2.202068891488662,0.5084013320114898,1.0168026640229797,1.0501470565795898,4.3313594061136245,1,2.0
9,9,4011,4.295659010845144,16.655221414533877,2.3319891508689348,14.709470028557895,23.946752548217773,92.84686350631712,13,82.0
10,10,5966,1.9795207594748192,9.615541857181372,0.0,6.599934000659993,2.699373483657837,13.11223365354538,0,9.0
11,11,9174,8.418628503386097,34.15183662051392,1.3389569525339762,28.787574479480487,12.574905395507812,51.012598360061645,2,43.0
12,12,8121,34.98026070152097,99.2867381934124,0.8158802940432579,36.71461323194661,42.8742561340332,121.69277640151978,1,45.0
13,13,12072,6.739171775966258,23.054406891794635,0.6114225969563383,4.279958178694368,11.022117614746094,37.70617410373688,1,7.0
14,14,7135,0.8139674336549778,3.6224411769723854,0.0,9.616771649757176,0.5078424215316772,2.260077274724841,0,6.0
15,15,9478,1.946093306234902,8.312718995459287,1.5002625459455403,3.000525091891081,1.297168493270874,5.540842846423388,1,2.0
16,16,5770,1.2101351767373796,6.6876169596783095,0.0,2.236064526433477,3.788328170776367,20.93558489227295,0,7.0
17,17,15003,1.2640003872329986,5.892326104868685,0.0,2.121133703541869,2.979539632797241,13.889567864179613,0,5.0
18,18,12069,0.3956261052384914,2.161407600956697,0.4741358873453131,3.793087098762505,0.8344150185585022,4.558624771177769,1,8.0
19,19,8315,7.387746489979144,25.371560941351905,1.94293219555224,20.20649483374329,19.01184844970703,65.29193607330322,5,52.0
20,20,5114,2.589174049417292,11.959479457300295,3.5532814554240844,14.657286003624348,5.829370021820068,26.926050429344176,8,33.0
21,21,5958,0.5331959777468036,3.3317664211103923,0.3791296699297093,5.68694504894564,1.406368374824524,8.787933747649193,1,15.0
22,22,8211,18.92967449509411,40.90787013533197,7.385524372230428,18.463810930576077,10.252311706542969,22.155702465295796,4,10.0
23,23,9661,1.712043843935535,6.651858807437828,4.348708433595222,10.146986345055518,1.1810705661773682,4.588851316899061,3,7.0
24,24,9672,0.9121625885395432,4.014710075901086,0.0,0.9698756619401392,0.9404943585395812,4.139406970858574,0,1.0
25,25,9361,0.787950664718102,3.569713881222965,0.0,4.777716729175127,0.3298440277576446,1.4943179278187453,0,2.0
26,26,7231,1.3392645815443267,5.864607410062156,0.0,0.8942304252959903,1.4976727962493896,6.558273174524308,0,1.0
27,27,5124,2.715418197555029,14.120948535004674,0.857030218885518,13.426806762539782,9.505212783813477,49.42981550884247,3,47.0
28,28,5154,0.4297224135325066,2.768311218345465,0.9666910487631188,3.544533845464769,1.333587646484375,8.591093985676766,3,11.0
29,29,8237,5.429952011888844,16.196815081210392,0.8603408670515259,6.022386069360681,6.31139612197876,18.82604407334328,1,7.0
30,30,8222,12.205570392357888,37.86891510475843,3.270325070311989,23.21930799921512,37.32219314575195,115.79556860733032,10,71.0
