,countyID,newInf100k,7DayInf100k,newInf100k_RKI,7DayInf100k_RKI,newInfRaw,7DayInfRaw,newInfRaw_RKI,7DayInfRaw_RKI
0,03159,1.923643296621351,24.489067648837676,2.124185981586342,35.20079626628795,6.339135646820068,80.7007837486267,7,116.0
1,09576,13.444451491673076,125.8730467969624,11.986575035959726,132.6514303979543,16.824386596679688,157.51753076171875,15,166.0
2,07334,13.085262940774482,135.44033290830404,1.5710548848024006,125.68439078419205,16.65793228149414,172.4196070022583,2,160.0
3,06631,21.653519077407427,213.40308898933546,1.817091563243872,175.8036087438446,47.666324615478516,469.7684878540039,4,387.0
4,10046,5.522655849596687,63.00344869694926,0.0,84.37204697835575,4.909199237823486,56.00502561569214,0,75.0
5,01058,3.0161857583817335,33.67348897764782,3.698525767629023,46.231572095362786,8.155102729797363,91.04570602798462,10,125.0
6,03459,10.24126244492039,105.56147647721828,0.0,93.8340422085629,36.671810150146484,377.9934793548584,0,336.0
7,05316,9.017604999217554,95.99141769326579,5.505024864362304,106.43048071100455,14.7426118850708,156.93348904418946,9,174.0
8,15089,5.16094726649385,60.58601237624599,0.5084013320114898,81.34421312183838,10.151325225830078,119.16965704345704,1,160.0
9,04011,7.27400533309557,81.01065412477868,8.43103769929538,91.66511200723275,40.54996109008789,451.60523291015625,47,511.0
10,05966,8.540944647824844,86.208020001404,5.133282000513328,76.99923000769992,11.646859169006348,117.55756647491455,7,105.0
11,09174,11.736085841540328,112.67692494920725,20.753832764276627,151.9716141126063,17.53019142150879,168.30552279663087,31,227.0
12,08121,5.732416203078278,62.74459609363506,0.0,88.11507175667187,7.026050567626953,76.90416909408569,0,108.0
13,12072,9.67426508448063,102.81672205794403,15.896987520864794,121.06167419735499,15.822550773620605,168.1598334274292,26,198.0
14,07135,0.9909752013639718,12.671152413511406,0.0,11.219566924716705,0.6182793378829956,7.9056587023139,0,7.0
15,09478,8.674577514566026,97.09376040335563,0.0,123.02152876753432,5.782039642333984,64.7178459968567,0,82.0
16,05770,14.347368260767299,145.3249905849299,21.721769685353777,160.03833253473886,44.91443634033203,454.939883026123,68,501.0
17,15003,10.004286849536122,106.16697792189193,11.878348739834466,95.02678991867573,23.58240509033203,250.2599853668213,28,224.0
18,12069,10.415264815311108,103.10132670247657,11.85339718363283,108.5771182020767,21.966835021972656,217.45100814819335,25,229.0
19,08315,8.84003538662977,88.60764631201091,1.1657593173313439,79.27163357853138,22.74921226501465,228.02557524871827,3,204.0
20,05114,13.347843353018826,128.2229741312728,15.98976654940838,153.2352627651636,30.051868438720703,288.6863328781128,36,345.0
21,05958,5.092785434556725,61.076068400183274,3.033037359437675,88.71634276355199,13.432832717895508,161.0954595336914,8,234.0
22,08211,10.495023854197921,100.50546184424283,1.846381093057607,127.4002954209749,5.684104919433594,54.433758134841916,1,69.0
23,09661,10.195562411166094,107.67724978845345,1.449569477865074,84.0750297161743,7.033510684967041,74.2822275390625,1,58.0
24,09672,9.337105700258089,94.18463615308114,2.9096269858204176,91.1683122223731,9.627116203308105,97.11001095199585,3,94.0
25,09361,35.42737764207385,329.48872025448503,7.166575093762691,255.6078450108693,14.830254554748535,137.92727318572997,3,107.0
26,07231,12.38430970966268,101.79109156172252,0.0,42.028829988911546,13.849125862121582,113.83094187164306,0,47.0
27,05124,14.612467016542,148.40569139282263,15.426543939939323,166.549539203419,51.15035629272461,519.4881864929199,54,583.0
28,05154,13.488762991846237,139.38290975499612,16.755978178560728,126.31429703838086,41.86062240600586,432.5567406463623,52,392.0
29,08237,17.458366551641724,151.94089855279324,1.7206817341030518,102.38056317913157,20.292383193969727,176.60546461486817,2,119.0
30,08222,13.246075292543992,151.0903781110165,8.82987768984237,146.8375956570083,40.503849029541016,462.0041581878662,27,449.0
31,06435,16.41861608037232,165.63267960575394,17.477594694579032,148.80229927467983,67.6374740600586,682.3337615966797,72,613.0
32,08235,12.756475435680674,117.68541645993442,3.218352332339935,78.52779690909442,19.81833267211914,182.8348861579895,5,122.0
33,06438,21.267333982969294,195.93425022588545,7.19720633239002,141.06524411484438,73.87357330322266,680.5913335571289,25,490.0
34,09763,8.016301655852327,79.75599721225682,0.0,101.57288601430983,5.366673469543457,53.39424745368957,0,68.0
35,15084,22.830325179434425,240.589122776465,0.0,197.73903879270537,42.02629089355469,442.8788630981445,0,364.0
36,15090,8.828369714904701,95.83322243345384,7.808297617601638,141.41694574100745,10.175755500793457,110.45928884124756,9,163.0
37,06634,4.014389453173067,43.10225542978309,4.43680328323443,63.77904719649493,7.238345623016357,77.7176767654419,8,115.0
38,03252,8.956733264365225,95.10842514699247,0.0,77.55545214828602,13.281133651733398,141.02772389221192,0,115.0
