,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-07-31,10.769767,1.8063623429043218,4,0.6709011712257197,15,2.5158793920964486,1,0.16772529280642992,29,4.864033491386468,11.684947,1.9598612198024057,4,0.6709011712257197,15,2.5158793920964486,1,0.16772529280642992,32,5.3672093698057575,,,,,,,,,,,6.0,,False,False,False
2020-08-01,3.9210565,0.6576603482244536,1,0.16772529280642992,5,0.8386264640321497,0,0.0,11,1.844978220870729,11.285386,1.8928447389043868,4,0.6709011712257197,16,2.6836046849028787,1,0.16772529280642992,33,5.534934662612187,,,,,,,,,,,3.0,,False,False,False
2020-08-02,3.400982,0.570430665902677,1,0.16772529280642992,5,0.8386264640321497,0,0.0,10,1.6772529280642994,10.910415,1.8299524526810274,4,0.6709011712257197,15,2.5158793920964486,1,0.16772529280642992,29,4.864033491386468,,,,,,,,,,,6.0,,False,False,False
2020-08-03,8.199043,1.3751869119005278,3,0.5031758784192898,11,1.844978220870729,1,0.16772529280642992,23,3.857681734547888,10.558477,1.7709236999507993,4,0.6709011712257197,15,2.5158793920964486,1,0.16772529280642992,27,4.528582905773607,,,,,,,,,,,15.0,,False,False,False
2020-08-04,13.202774,2.2144391550682485,5,0.8386264640321497,18,3.0190552705157385,1,0.16772529280642992,37,6.205835833837907,10.228093,1.7155100067611784,4,0.6709011712257197,15,2.5158793920964486,1,0.16772529280642992,29,4.864033491386468,,,,,,,,,,,6.0,,False,False,False
2020-08-05,13.111522,2.199133814428933,5,0.8386264640321497,18,3.0190552705157385,1,0.16772529280642992,37,6.205835833837907,9.917939,1.6634892745059915,4,0.6709011712257197,13,2.1804288064835893,1,0.16772529280642992,27,4.528582905773607,,,,,,,,,,,10.0,,False,False,False
2020-08-06,11.41245,1.914156564453151,5,0.8386264640321497,16,2.6836046849028787,1,0.16772529280642992,32,5.3672093698057575,9.626768,1.6146525013027713,4,0.6709011712257197,14,2.348154099290019,1,0.16772529280642992,27,4.528582905773607,74.21201308631898,12.447231624657459,51.0,8.553989933127925,93.0,15.598452230997982,32.0,5.3672093698057575,137.0,22.978365114480898,11.0,57.0,False,False,False
2020-08-07,10.779991,1.8080771042150445,5,0.8386264640321497,15,2.5158793920964486,1,0.16772529280642992,29,4.864033491386468,9.353445,1.5688092389609665,4,0.6709011712257197,12,2.012703513677159,1,0.16772529280642992,24,4.025407027354318,71.88050541877746,12.056178818438623,50.0,8.386264640321496,89.0,14.927551059772261,33.0,5.534934662612187,131.0,21.972013357642318,6.0,57.0,False,False,False
2020-08-08,6.022928,1.0101974112330936,2,0.33545058561285984,8,1.3418023424514394,0,0.0,16,2.6836046849028787,9.096891,1.5257787708833348,3,0.5031758784192898,12,2.012703513677159,1,0.16772529280642992,25,4.193132320160748,69.69202293395996,11.689114952870863,49.0,8.218539347515065,85.0,14.256649888546544,34.0,5.702659955418617,125.0,20.965661600803738,5.0,59.0,False,False,False
2020-08-09,6.1192145,1.026347035804065,2,0.33545058561285984,8,1.3418023424514394,0,0.0,17,2.8513299777093084,8.856168,1.4854032997391187,4,0.6709011712257197,12,2.012703513677159,1,0.16772529280642992,24,4.025407027354318,67.63777380752563,11.344565416642313,48.0,8.050814054708637,83.0,13.921199302933683,33.0,5.534934662612187,116.0,19.45613396554587,7.0,60.0,False,False,False
2020-08-10,9.489002,1.591545697010588,4,0.6709011712257197,13,2.1804288064835893,1,0.16772529280642992,25,4.193132320160748,8.630335,1.4475254829449113,3,0.5031758784192898,12,2.012703513677159,1,0.16772529280642992,23,3.857681734547888,65.70964126586914,11.021168821523371,47.0,7.883088761902205,81.0,13.585748717320824,32.0,5.3672093698057575,112.0,18.78523279432015,8.0,53.0,False,False,False
2020-08-11,13.157422,2.2068325051805004,5,0.8386264640321497,19,3.1867805633221686,1,0.16772529280642992,34,5.702659955418617,8.418577,1.4120083505986258,3,0.5031758784192898,11,1.844978220870729,1,0.16772529280642992,22,3.689956441741458,63.9001306476593,10.717668123247782,47.0,7.883088761902205,78.0,13.082572838901534,33.0,5.534934662612187,108.0,18.11433162309443,8.0,55.0,False,False,False
2020-08-12,11.205225,1.8793996787280776,4,0.6709011712257197,16,2.6836046849028787,1,0.16772529280642992,31,5.199484076999328,8.220122,1.3787223906547297,3,0.5031758784192898,11,1.844978220870729,1,0.16772529280642992,21,3.522231148935028,62.20232148361206,10.432902584078517,46.0,7.715363469095776,75.0,12.579396960482246,31.0,5.199484076999328,104.0,17.443430451868714,10.0,55.0,False,False,False
2020-08-13,8.664844,1.453313416277524,3,0.5031758784192898,11,1.844978220870729,1,0.16772529280642992,23,3.857681734547888,8.034276,1.347551278740866,3,0.5031758784192898,11,1.844978220870729,0,0.0,22,3.689956441741458,60.60982363128662,10.165800415503623,45.0,7.547638176289347,72.0,12.076221082062954,30.0,5.031758784192897,100.0,16.772529280642992,16.0,60.0,False,False,False
