,Unnamed: 0,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
0,2020-04-15,6.8092656,4.1338927985634655,3,1.821294576184752,9,5.463883728554256,0,0.0,19,11.534865649170095,5.4537477,3.310960528324358,2,1.214196384123168,8,4.856785536492672,0,0.0,15,9.10647288092376,,,,,,,,,,,7.0,,False,False,False
1,2020-04-16,6.391302,3.8801477785455054,2,1.214196384123168,9,5.463883728554256,0,0.0,18,10.927767457108512,4.9769726,3.0215111110010184,2,1.214196384123168,7,4.249687344431089,0,0.0,13,7.892276496800592,,,,,,,,,,,4.0,,False,False,False
2,2020-04-17,5.960487,3.618600749177858,2,1.214196384123168,8,4.856785536492672,0,0.0,15,9.10647288092376,4.5477247,2.760915413091425,2,1.214196384123168,6,3.642589152369504,0,0.0,12,7.285178304739008,,,,,,,,,,,9.0,,False,False,False
3,2020-04-18,3.7197654,2.2582627934752963,1,0.607098192061584,5,3.03549096030792,0,0.0,10,6.07098192061584,4.160845,2.526041316741612,1,0.607098192061584,6,3.642589152369504,0,0.0,11,6.678080112677425,,,,,,,,,,,7.0,,False,False,False
4,2020-04-19,2.3277218,1.4131556781649124,1,0.607098192061584,3,1.821294576184752,0,0.0,7,4.249687344431089,3.8117642,2.3141152269090526,1,0.607098192061584,6,3.642589152369504,0,0.0,10,6.07098192061584,,,,,,,,,,,1.0,,False,False,False
5,2020-04-20,2.55647,1.5520283341174943,1,0.607098192061584,4,2.428392768246336,0,0.0,8,4.856785536492672,3.4964545,2.122691148542799,1,0.607098192061584,5,3.03549096030792,0,0.0,10,6.07098192061584,,,,,,,,,,,1.0,,False,False,False
6,2020-04-21,4.1545434,2.5222158001270145,1,0.607098192061584,6,3.642589152369504,0,0.0,10,6.07098192061584,3.2113466,1.949602665263228,1,0.607098192061584,5,3.03549096030792,0,0.0,9,5.463883728554256,29.658857177734376,18.005838571215275,21.0,12.749062033293264,36.0,21.855534914217024,13.0,7.892276496800592,56.0,33.99749875544871,2.0,31.0,False,False,False
7,2020-04-22,4.028211,2.4455197490169667,1,0.607098192061584,6,3.642589152369504,0,0.0,11,6.678080112677425,2.9532716,1.792925831978209,1,0.607098192061584,4,2.428392768246336,0,0.0,8,4.856785536492672,27.15838161087036,16.487804375277967,19.0,11.534865649170095,34.0,20.641338530093854,13.0,7.892276496800592,51.0,30.962007795140785,6.0,30.0,False,False,False
8,2020-04-23,4.193759,2.546023461036384,1,0.607098192061584,6,3.642589152369504,0,0.0,12,7.285178304739008,2.7194192,1.6509544366272166,1,0.607098192061584,4,2.428392768246336,0,0.0,8,4.856785536492672,24.90082814407349,15.117247747103224,18.0,10.927767457108512,31.0,18.820043953909103,11.0,6.678080112677425,45.0,27.31941864277128,3.0,29.0,False,False,False
9,2020-04-24,3.0684984,1.8628797988640144,1,0.607098192061584,4,2.428392768246336,0,0.0,9,5.463883728554256,2.507298,1.522176080470672,1,0.607098192061584,4,2.428392768246336,0,0.0,7,4.249687344431089,22.86040135860443,13.878508334610933,17.0,10.320669265046927,28.0,16.998749377724355,10.0,6.07098192061584,39.0,23.67682949040178,2.0,22.0,False,False,False
10,2020-04-25,1.7973212,1.0911504432442598,0,0.0,3,1.821294576184752,0,0.0,6,3.642589152369504,2.314696,1.4052478036319371,1,0.607098192061584,3,1.821294576184752,0,0.0,7,4.249687344431089,21.014251075744628,12.75771383561276,15.0,9.10647288092376,26.0,15.784552993601183,9.0,5.463883728554256,37.0,22.46263310627861,1.0,16.0,False,False,False
11,2020-04-26,1.306716,0.7933049346320331,0,0.0,2,1.214196384123168,0,0.0,4,2.428392768246336,2.1396303,1.2989657079742756,1,0.607098192061584,3,1.821294576184752,0,0.0,6,3.642589152369504,19.342115631103518,11.742563430289048,14.0,8.499374688862178,24.0,14.570356609478017,8.0,4.856785536492672,35.0,21.248436722155443,1.0,16.0,False,False,False
12,2020-04-27,1.4341792,0.8706875632924493,0,0.0,2,1.214196384123168,0,0.0,4,2.428392768246336,1.9803506,1.202267321787076,1,0.607098192061584,3,1.821294576184752,0,0.0,6,3.642589152369504,17.826010444641113,10.822138712612531,12.0,7.285178304739008,22.0,13.35616022535485,8.0,4.856785536492672,32.0,19.427142145970688,2.0,17.0,False,False,False
13,2020-04-28,2.3916602,1.4519725482387005,1,0.607098192061584,3,1.821294576184752,0,0.0,7,4.249687344431089,1.8352925,1.114202768803807,0,0.0,3,1.821294576184752,0,0.0,6,3.642589152369504,16.44995610523224,9.98673861097891,11.0,6.678080112677425,21.0,12.749062033293264,7.0,4.249687344431089,30.0,18.21294576184752,0.0,15.0,False,False,False
14,2020-04-29,2.3391707,1.4201063095242716,1,0.607098192061584,3,1.821294576184752,0,0.0,7,4.249687344431089,1.7030543,1.0339212167309595,0,0.0,2,1.214196384123168,0,0.0,5,3.03549096030792,15.1997390666008,9.227734107141174,11.0,6.678080112677425,19.0,11.534865649170095,6.0,3.642589152369504,28.0,16.998749377724355,3.0,12.0,False,False,False
15,2020-04-30,2.309442,1.4020581147633493,1,0.607098192061584,3,1.821294576184752,0,0.0,7,4.249687344431089,1.5823854,0.960663328442024,0,0.0,2,1.214196384123168,0,0.0,5,3.03549096030792,14.062705592155456,8.537443140491906,9.0,5.463883728554256,18.0,10.927767457108512,5.0,3.03549096030792,26.0,15.784552993601183,2.0,11.0,False,False,False
16,2020-05-01,1.5683051,0.9521151696390008,0,0.0,2,1.214196384123168,0,0.0,5,3.03549096030792,1.4721715,0.8937527127272915,0,0.0,2,1.214196384123168,0,0.0,5,3.03549096030792,13.02757792854309,7.909019007359906,9.0,5.463883728554256,16.0,9.713571072985344,5.0,3.03549096030792,24.0,14.570356609478017,2.0,11.0,False,False,False
17,2020-05-02,0.9796107,0.5947198587819003,0,0.0,1,0.607098192061584,0,0.0,3,1.821294576184752,1.3714104,0.8325807357323356,0,0.0,2,1.214196384123168,0,0.0,4,2.428392768246336,12.08429573917389,7.3363540955899715,8.0,4.856785536492672,15.0,9.10647288092376,4.0,2.428392768246336,23.0,13.963258417416434,4.0,14.0,False,False,False
18,2020-05-03,0.7010392,0.4255996373103698,0,0.0,1,0.607098192061584,0,0.0,3,1.821294576184752,1.2792099,0.7766059752611909,0,0.0,2,1.214196384123168,0,0.0,4,2.428392768246336,11.223875296115876,6.813994400196624,7.0,4.249687344431089,14.0,8.499374688862178,3.0,1.821294576184752,23.0,13.963258417416434,0.0,13.0,False,False,False
19,2020-05-04,0.7752894,0.4706767867901362,0,0.0,1,0.607098192061584,0,0.0,3,1.821294576184752,1.1947634,0.7253387138916878,0,0.0,2,1.214196384123168,0,0.0,4,2.428392768246336,10.438286302804949,6.33706474265408,6.0,3.642589152369504,14.0,8.499374688862178,3.0,1.821294576184752,22.0,13.35616022535485,1.0,12.0,False,False,False
20,2020-05-05,1.3700013,0.8317253559653182,0,0.0,2,1.214196384123168,0,0.0,5,3.03549096030792,1.1173506,0.6783415301470086,0,0.0,2,1.214196384123168,0,0.0,4,2.428392768246336,9.72034408569336,5.901203320640949,6.0,3.642589152369504,13.0,7.892276496800592,3.0,1.821294576184752,20.0,12.14196384123168,0.0,12.0,False,False,False
21,2020-05-06,1.2467151,0.7568784440081799,0,0.0,2,1.214196384123168,0,0.0,4,2.428392768246336,1.0463243,0.6352215677907225,0,0.0,2,1.214196384123168,0,0.0,4,2.428392768246336,9.063614676952362,5.502504083920617,5.0,3.03549096030792,12.0,7.285178304739008,2.0,1.214196384123168,20.0,12.14196384123168,2.0,11.0,True,False,False
22,2020-05-07,1.2652885,0.7681543138460256,0,0.0,2,1.214196384123168,0,0.0,4,2.428392768246336,0.9811003,0.5956242148386082,0,0.0,1,0.607098192061584,0,0.0,4,2.428392768246336,8.462330216526984,5.1374653750816455,5.0,3.03549096030792,11.0,6.678080112677425,2.0,1.214196384123168,19.0,11.534865649170095,2.0,11.0,True,False,False
23,2020-05-08,0.9471645,0.5750218406319618,0,0.0,1,0.607098192061584,0,0.0,3,1.821294576184752,0.9211571,0.5592328307102434,0,0.0,1,0.607098192061584,0,0.0,4,2.428392768246336,7.911315793514252,4.802945515070759,4.0,2.428392768246336,11.0,6.678080112677425,2.0,1.214196384123168,18.0,10.927767457108512,1.0,10.0,True,False,False
24,2020-05-09,0.63627785,0.386283136322163,0,0.0,1,0.607098192061584,0,0.0,2,1.214196384123168,0.8660191,0.5257586508378154,0,0.0,1,0.607098192061584,0,0.0,4,2.428392768246336,7.405923656582832,4.496122862457553,4.0,2.428392768246336,10.0,6.07098192061584,1.0,0.607098192061584,18.0,10.927767457108512,1.0,7.0,True,False,False
25,2020-05-10,0.50641775,0.3074452934015426,0,0.0,1,0.607098192061584,0,0.0,2,1.214196384123168,0.81526244,0.4949443336954573,0,0.0,1,0.607098192061584,0,0.0,3,1.821294576184752,6.941976024985314,4.214461094103446,4.0,2.428392768246336,10.0,6.07098192061584,1.0,0.607098192061584,17.0,10.320669265046927,3.0,10.0,True,False,False
26,2020-05-11,0.5510642,0.3345500772411469,0,0.0,1,0.607098192061584,0,0.0,2,1.214196384123168,0.76850116,0.4665556843974627,0,0.0,1,0.607098192061584,0,0.0,3,1.821294576184752,6.515714200794696,3.955678311292449,3.0,1.821294576184752,9.0,5.463883728554256,1.0,0.607098192061584,17.0,10.320669265046927,,,False,False,True
27,2020-05-12,0.99316245,0.6029471478541382,0,0.0,1,0.607098192061584,0,0.0,4,2.428392768246336,0.7253898,0.4403828370413976,0,0.0,1,0.607098192061584,0,0.0,3,1.821294576184752,6.12375311434269,3.717719444348942,3.0,1.821294576184752,8.0,4.856785536492672,1.0,0.607098192061584,16.0,9.713571072985344,,,False,False,True
28,2020-05-13,0.91243815,0.553939571545925,0,0.0,1,0.607098192061584,0,0.0,4,2.428392768246336,0.68561274,0.4162342520430684,0,0.0,1,0.607098192061584,0,0.0,3,1.821294576184752,5.763041852295399,3.498732289303779,3.0,1.821294576184752,8.0,4.856785536492672,1.0,0.607098192061584,15.0,9.10647288092376,,,False,False,True
29,2020-05-14,0.86874294,0.5274122486298438,0,0.0,1,0.607098192061584,0,0.0,4,2.428392768246336,0.64888704,0.3939381258533103,0,0.0,1,0.607098192061584,0,0.0,3,1.821294576184752,5.430828191101552,3.2970459762148345,2.0,1.214196384123168,7.0,4.249687344431089,0.0,0.0,14.0,8.499374688862178,,,False,False,True
30,2020-05-15,0.60348535,0.3663748657345422,0,0.0,1,0.607098192061584,0,0.0,3,1.821294576184752,0.6149547,0.3733378889592131,0,0.0,1,0.607098192061584,0,0.0,3,1.821294576184752,5.124627078294754,3.111151834222583,2.0,1.214196384123168,7.0,4.249687344431089,0.0,0.0,14.0,8.499374688862178,,,False,False,True
