,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2021-03-02,6.4658866,5.250287358649075,3,2.4359942510535673,9,7.307982753160703,1,0.8119980836845225,15,12.179971255267837,5.682528,4.614202043740079,3,2.4359942510535673,7,5.683986585791658,1,0.8119980836845225,13,10.555975087898792,,,,,,,,,,,9.0,,False,False,False
2021-03-03,7.3646083,5.980047717457637,4,3.24799233473809,10,8.119980836845224,1,0.8119980836845225,18,14.615965506321405,6.021743,4.889643605565652,3,2.4359942510535673,8,6.49598466947618,1,0.8119980836845225,14,11.367973171583316,,,,,,,,,,,10.0,,False,False,False
2021-03-04,8.629846,7.007418025750667,4,3.24799233473809,12,9.743977004214269,2,1.623996167369045,20,16.23996167369045,6.384693,5.184358451515436,3,2.4359942510535673,9,7.307982753160703,1,0.8119980836845225,15,12.179971255267837,,,,,,,,,,,4.0,,False,False,False
2021-03-05,8.22797,6.681095692329109,4,3.24799233473809,11,8.931978920529748,2,1.623996167369045,20,16.23996167369045,6.773192,5.499818871612661,3,2.4359942510535673,9,7.307982753160703,1,0.8119980836845225,15,12.179971255267837,,,,,,,,,,,7.0,,False,False,False
2021-03-06,5.748763,4.6679844672326,3,2.4359942510535673,8,6.49598466947618,1,0.8119980836845225,14,11.367973171583316,7.189245,5.83765322517138,4,3.24799233473809,9,7.307982753160703,1,0.8119980836845225,16,12.99196933895236,,,,,,,,,,,5.0,,False,False,False
2021-03-07,3.525423,2.862636756617576,2,1.623996167369045,5,4.059990418422612,0,0.0,9,7.307982753160703,7.635007,6.199610652402043,4,3.24799233473809,10,8.119980836845224,1,0.8119980836845225,19,15.427963590005929,,,,,,,,,,,6.0,,False,False,False
2021-03-08,3.79995,3.085552089032717,2,1.623996167369045,5,4.059990418422612,0,0.0,9,7.307982753160703,8.112822,6.587595271412283,4,3.24799233473809,10,8.119980836845224,1,0.8119980836845225,17,13.803967422636884,47.799230070114135,38.812883218528285,35.0,28.419932928958286,55.0,44.65989460264874,26.0,21.111950175797585,76.0,61.711854360023715,4.0,45.0,False,False,False
2021-03-09,11.224608,9.114360727835447,6,4.8719885021071345,15,12.179971255267837,2,1.623996167369045,25,20.299952092113063,8.625232,7.003671635175124,4,3.24799233473809,11,8.931978920529748,2,1.623996167369045,19,15.427963590005929,50.741931007385254,41.20235074044908,38.0,30.855927180011857,59.0,47.90788693738683,28.0,22.73594634316663,80.0,64.9598466947618,1.0,37.0,False,False,False
2021-03-10,12.403035,10.071240831166506,7,5.683986585791658,17,13.803967422636884,3,2.4359942510535673,28,22.73594634316663,9.17498,7.450066186720505,4,3.24799233473809,12,9.743977004214269,2,1.623996167369045,20,16.23996167369045,53.895172325134276,43.76277664785614,41.0,33.291921431065425,62.0,50.34388118844039,29.0,23.547944426851153,82.0,66.58384286213085,12.0,39.0,False,False,False
2021-03-11,14.515195,11.786310642492026,8,6.49598466947618,19,15.427963590005929,4,3.24799233473809,30,24.359942510535674,9.765099,7.9292411101050675,5,4.059990418422612,13,10.555975087898792,2,1.623996167369045,21,17.051959757374973,57.275578842163085,46.507660261758204,45.0,36.53991376580351,66.0,53.591873523178485,32.0,25.98393867790472,85.0,69.01983711318442,8.0,43.0,False,False,False
