,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2021-04-25,8.370453,7.323807221837342,4,3.4998381324863725,12,10.499514397459118,1,0.8749595331215931,20,17.499190662431864,21.771841,19.049480033572763,12,10.499514397459118,31,27.123745526769383,5,4.374797665607966,51,44.62293618920125,,,,,,,,,,,14.0,,False,False,False
2021-04-26,14.461019,12.652805889956653,8,6.999676264972745,20,17.499190662431864,3,2.6248785993647794,32,27.99870505989098,20.795393,18.195126904174685,11,9.624554864337524,28,24.49886692740461,5,4.374797665607966,49,42.87301712295807,,,,,,,,,,,6.0,,False,False,False
2021-04-27,26.34678,23.052367032505572,15,13.124392996823897,35,30.623583659255758,6,5.249757198729559,58,50.7476529210524,19.872952,17.388028209097683,11,9.624554864337524,27,23.623907394283016,5,4.374797665607966,42,36.74830039110691,,,,,,,,,,,17.0,,False,False,False
2021-04-28,34.28699,29.99973075930029,19,16.624231129310267,44,38.498219457350096,8,6.999676264972745,74,64.74700545099789,19.00122,16.625299758743495,11,9.624554864337524,25,21.87398832803983,5,4.374797665607966,43,37.6232599242285,,,,,,,,,,,28.0,,False,False,False
2021-04-29,27.703333,24.239295453298837,15,13.124392996823897,37,32.373502725498945,6,5.249757198729559,62,54.247491053538766,18.177141,15.904262545518577,10,8.749595331215932,24,20.999028794918235,4,3.4998381324863725,43,37.6232599242285,,,,,,,,,,,22.0,,False,False,False
2021-04-30,18.63953,16.308834892697632,10,8.749595331215932,25,21.87398832803983,4,3.4998381324863725,40,34.99838132486373,17.397764,15.222339425235987,10,8.749595331215932,22,19.249109728675048,4,3.4998381324863725,37,32.373502725498945,,,,,,,,,,,14.0,,False,False,False
2021-05-01,18.521437,16.20550756342709,10,8.749595331215932,24,20.999028794918235,4,3.4998381324863725,40,34.99838132486373,16.660435,14.577206457033753,9,7.874635798094339,20,17.499190662431864,4,3.4998381324863725,34,29.748624126134164,133.67674549865723,116.96174283071916,106.0,92.74571051088887,156.0,136.49368716696853,76.0,66.49692451724107,214.0,187.24134008802093,31.0,132.0,False,False,False
2021-05-02,6.4526134,5.645775672746822,3,2.6248785993647794,9,7.874635798094339,1,0.8749595331215931,14,12.249433463702305,15.962628,13.966653204988688,9,7.874635798094339,21,18.374150195553455,4,3.4998381324863725,34,29.748624126134164,127.86752336120605,111.87890854153525,103.0,90.12083191152409,149.0,130.36897043511738,73.0,63.8720459178763,196.0,171.49206849183227,8.0,126.0,False,False,False
2021-05-03,11.158412,9.763158595887944,6,5.249757198729559,15,13.124392996823897,2,1.7499190662431863,25,21.87398832803983,15.301988,13.388620573095977,8,6.999676264972745,20,17.499190662431864,3,2.6248785993647794,33,28.873664593012574,122.37412289428711,107.0724054337499,98.0,85.74603424591614,142.0,124.24425370326624,72.0,62.99708638475471,187.0,163.6174326937379,4.0,124.0,False,False,False
2021-05-04,21.319098,18.65334779722616,12,10.499514397459118,28,24.49886692740461,5,4.374797665607966,46,40.24813852359328,14.676301,12.84116879105568,8,6.999676264972745,19,16.624231129310267,4,3.4998381324863725,31,27.123745526769383,117.17747176361084,102.5255459866576,93.0,81.37123658030816,135.0,118.11953697141507,72.0,62.99708638475471,179.0,156.61775642876518,33.0,140.0,False,True,False
