countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,-57.5,553922.0
7131,LK,Ahrweiler,-98.4,127770.0
9771,LK,Aichach-Friedberg,-97.5,130916.0
8425,LK,Alb-Donau-Kreis,-82.7,192104.0
16077,LK,Altenburger,-75.6,92344.0
7132,LK,Altenkirchen,99.6,129171.0
15081,LK,Altmarkkreis,57.099999999999994,86164.0
9171,LK,Altötting,-66.69999999999999,108485.0
7331,LK,Alzey-Worms,-57.5,127274.0
9361,SK,Amberg,-62.7,41861.0
9371,LK,Amberg-Sulzbach,-64.6,103568.0
3451,LK,Ammerland,-100.0,121435.0
15082,LK,Anhalt-Bitterfeld,-66.9,164817.0
9561,SK,Ansbach,55.50000000000001,41159.0
9571,LK,Ansbach,-74.5,181314.0
9661,SK,Aschaffenburg,-93.7,68986.0
9671,LK,Aschaffenburg,-83.8,173695.0
9761,SK,Augsburg,97.6,286374.0
9772,LK,Augsburg,-57.800000000000004,245600.0
3452,LK,Aurich,-100.0,189199.0
7133,LK,Bad,-63.7,156821.0
7332,LK,Bad,-66.69999999999999,132203.0
9173,LK,Bad,97.39999999999999,124930.0
9672,LK,Bad,-77.5,103106.0
8211,SK,Baden-Baden,-83.1,54160.0
9461,SK,Bamberg,-95.7,73331.0
9471,LK,Bamberg,-87.8,145570.0
12060,LK,Barnim,96.8,177411.0
14625,LK,Bautzen,-76.5,306273.0
9462,SK,Bayreuth,96.5,72148.0
9472,LK,Bayreuth,-64.30000000000001,104306.0
9172,LK,Berchtesgadener,98.6,103907.0
6431,LK,Bergstraße,94.6,266928.0
11001,SK,Berlin,99.7,357637.0
11002,SK,Berlin,99.0,272385.0
11003,SK,Berlin,69.69999999999999,384810.0
11004,SK,Berlin,99.8,308373.0
11005,SK,Berlin,72.8,229577.0
11006,SK,Berlin,-52.6,284240.0
11007,SK,Berlin,98.5,332821.0
11008,SK,Berlin,98.5,320017.0
11009,SK,Berlin,98.4,249754.0
11010,SK,Berlin,100.0,256166.0
11011,SK,Berlin,63.3,273455.0
11012,SK,Berlin,98.7,250796.0
7231,LK,Bernkastel-Wittlich,-50.8,111828.0
8426,LK,Biberach,71.2,194019.0
5711,SK,Bielefeld,85.5,333090.0
7134,LK,Birkenfeld,-96.8,80615.0
7232,LK,Bitburg-Prüm,98.3,97180.0
5911,SK,Bochum,-95.9,364742.0
8435,LK,Bodenseekreis,-79.8,212201.0
5314,SK,Bonn,-84.3,318809.0
5554,LK,Borken,-96.6,369666.0
5512,SK,Bottrop,-98.1,117143.0
12051,SK,Brandenburg,71.8,71574.0
3101,SK,Braunschweig,80.30000000000001,251364.0
8315,LK,Breisgau-Hochschwarzwald,92.2,257343.0
4011,SK,Bremen,55.60000000000001,557464.0
4012,SK,Bremerhaven,-98.6,114025.0
15084,LK,Burgenlandkreis,-90.0,184081.0
8115,LK,Böblingen,53.2,381281.0
15083,LK,Börde,-91.8,173473.0
8235,LK,Calw,-61.199999999999996,155359.0
3351,LK,Celle,-98.9,177971.0
9372,LK,Cham,-66.6,126359.0
14511,SK,Chemnitz,52.900000000000006,248645.0
3453,LK,Cloppenburg,-99.6,164734.0
9463,SK,Coburg,-76.6,41257.0
9473,LK,Coburg,-98.8,86599.0
7135,LK,Cochem-Zell,-77.0,62391.0
5558,LK,Coesfeld,81.3,218401.0
12052,SK,Cottbus,-68.9,99687.0
3352,LK,Cuxhaven,-99.8,198103.0
9174,LK,Dachau,97.0,149370.0
12061,LK,Dahme-Spreewald,-64.80000000000001,164528.0
