countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,76.8,553922.0
7131,LK,Ahrweiler,-65.9,127770.0
9771,LK,Aichach-Friedberg,-71.2,130916.0
8425,LK,Alb-Donau-Kreis,-93.4,192104.0
16077,LK,Altenburger,50.0,92344.0
7132,LK,Altenkirchen,-100.0,129171.0
15081,LK,Altmarkkreis,89.1,86164.0
9171,LK,Altötting,98.7,108485.0
7331,LK,Alzey-Worms,99.1,127274.0
9361,SK,Amberg,99.3,41861.0
9371,LK,Amberg-Sulzbach,100.0,103568.0
3451,LK,Ammerland,55.5,121435.0
15082,LK,Anhalt-Bitterfeld,99.2,164817.0
9561,SK,Ansbach,-91.8,41159.0
9571,LK,Ansbach,78.1,181314.0
9661,SK,Aschaffenburg,63.1,68986.0
9671,LK,Aschaffenburg,88.3,173695.0
9761,SK,Augsburg,76.3,286374.0
9772,LK,Augsburg,82.3,245600.0
3452,LK,Aurich,-59.0,189199.0
7133,LK,Bad,-70.2,156821.0
7332,LK,Bad,-73.4,132203.0
9173,LK,Bad,92.4,124930.0
9672,LK,Bad,65.6,103106.0
8211,SK,Baden-Baden,-96.1,54160.0
9461,SK,Bamberg,-81.3,73331.0
9471,LK,Bamberg,61.0,145570.0
12060,LK,Barnim,82.3,177411.0
14625,LK,Bautzen,94.9,306273.0
9462,SK,Bayreuth,-98.6,72148.0
9472,LK,Bayreuth,-70.9,104306.0
9172,LK,Berchtesgadener,-100.0,103907.0
6431,LK,Bergstraße,-97.3,266928.0
11001,SK,Berlin,99.8,357637.0
11002,SK,Berlin,80.5,272385.0
11003,SK,Berlin,81.5,384810.0
11004,SK,Berlin,95.6,308373.0
11005,SK,Berlin,81.7,229577.0
11006,SK,Berlin,-56.2,284240.0
11007,SK,Berlin,99.7,332821.0
11008,SK,Berlin,66.6,320017.0
11009,SK,Berlin,84.0,249754.0
11010,SK,Berlin,84.3,256166.0
11011,SK,Berlin,95.1,273455.0
11012,SK,Berlin,98.1,250796.0
7231,LK,Bernkastel-Wittlich,-93.3,111828.0
8426,LK,Biberach,-74.7,194019.0
5711,SK,Bielefeld,81.8,333090.0
7134,LK,Birkenfeld,-93.5,80615.0
7232,LK,Bitburg-Prüm,-99.4,97180.0
5911,SK,Bochum,-76.2,364742.0
8435,LK,Bodenseekreis,92.6,212201.0
5314,SK,Bonn,-80.2,318809.0
5554,LK,Borken,73.3,369666.0
5512,SK,Bottrop,-75.2,117143.0
12051,SK,Brandenburg,71.6,71574.0
3101,SK,Braunschweig,76.1,251364.0
8315,LK,Breisgau-Hochschwarzwald,-77.8,257343.0
4011,SK,Bremen,-55.1,557464.0
4012,SK,Bremerhaven,81.2,114025.0
15084,LK,Burgenlandkreis,64.5,184081.0
8115,LK,Böblingen,-64.8,381281.0
15083,LK,Börde,75.3,173473.0
8235,LK,Calw,66.5,155359.0
3351,LK,Celle,95.4,177971.0
9372,LK,Cham,54.0,126359.0
14511,SK,Chemnitz,69.5,248645.0
3453,LK,Cloppenburg,-71.8,164734.0
9463,SK,Coburg,64.4,41257.0
9473,LK,Coburg,90.2,86599.0
