,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Week Prediction Mean,Trend 7Week Prediction Mean 100k,Trend 7Week Prediction Q25,Trend 7Week Prediction Q25 100k,Trend 7Week Prediction Q75,Trend 7Week Prediction Q75 100k,Trend 7Week Prediction Q5,Trend 7Week Prediction Q5 100k,Trend 7Week Prediction Q95,Trend 7Week Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-10-25,13.038596,11.346394603606313,7,6.09151191325687,18,15.663887776946238,3,2.6106479628243733,29,25.236263640635606,25.171722,21.904835011810064,14,12.18302382651374,33,28.717127591068103,6,5.221295925648747,54,46.99166333083871,,,,,,,,,,,6.0,,False,False,False
2020-10-26,18.946615,16.48764737183228,10,8.702159876081243,25,21.75539969020311,4,3.4808639504324974,41,35.6788554919331,24.065338,20.94204246532172,13,11.312807838905616,30,26.106479628243733,7,6.09151191325687,52,45.251231355622465,,,,,,,,,,,32.0,,False,False,False
2020-10-27,24.341875,21.182688942644745,14,12.18302382651374,32,27.84691160345998,6,5.221295925648747,52,45.251231355622465,23.019806,20.03220288315788,13,11.312807838905616,30,26.106479628243733,6,5.221295925648747,51,44.38101536801434,,,,,,,,,,,20.0,,False,False,False
2020-10-28,28.15251,24.498763377778232,16,13.92345580172999,36,31.327775553892476,8,6.961727900864995,60,52.212959256487466,22.031384,19.17206245707348,13,11.312807838905616,29,25.236263640635606,6,5.221295925648747,47,40.900151417581846,,,,,,,,,,,25.0,,False,False,False
2020-10-29,28.501368,24.80234543327242,15,13.053239814121866,36,31.327775553892476,7,6.09151191325687,59,51.34274326887933,21.096554,18.35855800891295,12,10.442591851297493,27,23.495831665419356,5,4.3510799380406215,43,37.419287467149346,,,,,,,,,,,17.0,,False,False,False
2020-10-30,24.768171,21.553658007178456,14,12.18302382651374,32,27.84691160345998,6,5.221295925648747,51,44.38101536801434,20.212112,17.58890284691006,11,9.572375863689368,27,23.495831665419356,5,4.3510799380406215,46,40.02993542997372,,,,,,,,,,,37.0,,False,False,False
2020-10-31,17.589918,15.307028661482036,10,8.702159876081243,23,20.01496771498686,4,3.4808639504324974,38,33.068207529108726,19.374994,16.860429605003446,12,10.442591851297493,26,22.625615677811233,5,4.3510799380406215,43,37.419287467149346,,,,,,,,,,,10.0,147.0,False,False,False
2020-11-01,10.620205,9.241871885024011,6,5.221295925648747,14,12.18302382651374,2,1.7404319752162487,22,19.144751727378736,18.582392,16.17069501662627,11,9.572375863689368,24,20.885183702594986,5,4.3510799380406215,38,33.068207529108726,154.476,134.42748490175262,121.0,105.29613450058304,181.0,157.5090937570705,92.0,80.05987085994744,244.0,212.33270097638234,10.0,151.0,False,False,False
2020-11-02,15.192066,13.220378605183214,9,7.831943888473119,20,17.404319752162486,4,3.4808639504324974,32,27.84691160345998,17.831636,15.517375140916556,10,8.702159876081243,24,20.885183702594986,5,4.3510799380406215,38,33.068207529108726,147.891,128.6971126233531,117.0,101.81527055015056,175.0,152.28779783142176,90.0,78.31943888473118,229.0,199.27946116226045,10.0,129.0,False,False,False
2020-11-03,19.29821,16.793611575849354,11,9.572375863689368,25,21.75539969020311,5,4.3510799380406215,42,36.54907147954122,17.120258,14.898322115186602,9,7.831943888473119,23,20.01496771498686,4,3.4808639504324974,37,32.1979915415006,141.66,123.2747968045669,114.0,99.20462258732618,168.0,146.19628591816488,86.0,74.83857493429869,218.0,189.7070852985711,22.0,131.0,False,False,False
2020-11-04,22.081076,19.215304928366095,13,11.312807838905616,29,25.236263640635606,6,5.221295925648747,49,42.64058339279809,16.445927,14.311508857645094,9,7.831943888473119,22,19.144751727378736,4,3.4808639504324974,36,31.327775553892476,135.758,118.13878204570375,110.0,95.72375863689368,158.0,137.49412604208365,81.0,70.48749499625806,207.0,180.13470943488173,32.0,138.0,False,False,False
2020-11-05,22.077833,19.212483312003314,12,10.442591851297493,29,25.236263640635606,6,5.221295925648747,46,40.02993542997372,15.806459,13.755033432971686,9,7.831943888473119,21,18.27453573977061,4,3.4808639504324974,33,28.717127591068103,130.168,113.27427467497434,107.0,93.1131106740693,153.0,133.143046104043,79.0,68.74706302104182,199.0,173.17298153401674,23.0,144.0,False,False,False
2020-11-06,18.99562,16.530293214600533,11,9.572375863689368,26,22.625615677811233,5,4.3510799380406215,41,35.6788554919331,15.199877,13.227175804786384,8,6.961727900864995,20,17.404319752162486,4,3.4808639504324974,32,27.84691160345998,124.872,108.66561080460171,101.0,87.89181474842056,147.0,127.92175017839428,77.0,67.00663104582557,188.0,163.60060567032738,27.0,134.0,False,False,False
2020-11-07,13.4088545,11.668599472614005,7,6.09151191325687,18,15.663887776946238,3,2.6106479628243733,30,26.106479628243733,14.624235,12.72624358534813,8,6.961727900864995,18,15.663887776946238,4,3.4808639504324974,32,27.84691160345998,119.851,104.29625633082132,97.0,84.41095079798806,140.0,121.8302382651374,76.0,66.13641505821745,181.0,157.5090937570705,6.0,130.0,False,False,False
2020-11-08,8.114944,7.061754149617627,4,3.4808639504324974,11,9.572375863689368,1,0.8702159876081244,18,15.663887776946238,14.077752,12.250685540493578,8,6.961727900864995,19,16.534103764554363,3,2.6106479628243733,31,26.976695615851852,115.12,100.17926449344728,92.0,80.05987085994744,133.0,115.73872635188054,73.0,63.52576709539307,173.0,150.54736585620552,14.0,134.0,False,False,False
2020-11-09,11.765629,10.238638060400262,7,6.09151191325687,16,13.92345580172999,2,1.7404319752162487,25,21.75539969020311,13.558801,11.799085041275248,7,6.09151191325687,18,15.663887776946238,3,2.6106479628243733,30,26.106479628243733,110.6,96.24588822945854,89.0,77.44922289712306,129.0,112.25786240144805,69.0,60.04490314496058,166.0,144.45585394294864,11.0,135.0,False,False,False
2020-11-10,15.029411,13.078833580948412,8,6.961727900864995,20,17.404319752162486,4,3.4808639504324974,32,27.84691160345998,13.065784,11.370054562576115,7,6.09151191325687,17,14.793671789338115,3,2.6106479628243733,29,25.236263640635606,106.328,92.52832553039664,85.0,73.96835894669057,123.0,107.0365664757993,65.0,56.56403919452808,161.0,140.10477400490802,14.0,127.0,False,False,False
2020-11-11,17.051708,14.838669449090958,10,8.702159876081243,23,20.01496771498686,4,3.4808639504324974,39,33.938423516716846,12.59724,10.962320084217936,7,6.09151191325687,16,13.92345580172999,3,2.6106479628243733,27,23.495831665419356,102.272,88.99872948465809,82.0,71.3577109838662,119.0,103.5557025253668,62.0,53.953391231703705,154.0,134.01326209165114,7.0,102.0,False,False,False
2020-11-12,17.283306,15.04020910942927,9,7.831943888473119,22,19.144751727378736,4,3.4808639504324974,36,31.327775553892476,12.151805,10.574694897513837,6,5.221295925648747,16,13.92345580172999,2,1.7404319752162487,27,23.495831665419356,98.443,85.66667246810658,78.0,67.87684703343369,114.0,99.20462258732618,58.0,50.47252728127121,146.0,127.05153419078614,15.0,94.0,False,False,False
2020-11-13,15.204103,13.230854528956115,8,6.961727900864995,20,17.404319752162486,4,3.4808639504324974,33,28.717127591068103,11.728193,10.206061415374279,6,5.221295925648747,16,13.92345580172999,2,1.7404319752162487,27,23.495831665419356,94.759,82.46079676975825,76.0,66.13641505821745,109.0,94.85354264928554,56.0,48.73209530605496,141.0,122.70045425274553,16.0,83.0,False,False,False
2020-11-14,10.827925,9.422632865607738,6,5.221295925648747,14,12.18302382651374,2,1.7404319752162487,24,20.885183702594986,11.325204,9.855373355094343,6,5.221295925648747,15,13.053239814121866,2,1.7404319752162487,25,21.75539969020311,91.299,79.44984945263414,71.0,61.78533512017683,108.0,93.98332666167742,53.0,46.121447343230585,140.0,121.8302382651374,11.0,88.0,False,False,False
2020-11-15,6.5567093,5.70575321034994,3,2.6106479628243733,9,7.831943888473119,1,0.8702159876081244,15,13.053239814121866,10.941681,9.521625906927511,6,5.221295925648747,15,13.053239814121866,2,1.7404319752162487,26,22.625615677811233,88.007,76.5850984214282,69.0,60.04490314496058,104.0,90.50246271124493,51.0,44.38101536801434,137.0,119.21959030231302,14.0,88.0,True,False,False
2020-11-16,9.538776,8.30079588922672,5,4.3510799380406215,13,11.312807838905616,2,1.7404319752162487,23,20.01496771498686,10.576567,9.203897207044065,5,4.3510799380406215,14,12.18302382651374,2,1.7404319752162487,25,21.75539969020311,84.858,73.84478827645022,64.0,55.69382320691996,100.0,87.02159876081244,47.0,40.900151417581846,135.0,117.47915832709678,6.0,83.0,True,False,False
2020-11-17,11.986958,10.431242117192596,6,5.221295925648747,16,13.92345580172999,2,1.7404319752162487,29,25.236263640635606,10.22887,8.901326509658247,5,4.3510799380406215,14,12.18302382651374,2,1.7404319752162487,23,20.01496771498686,81.889,71.26111700924169,61.0,53.083175244095585,97.0,84.41095079798806,44.0,38.28950345475747,132.0,114.86851036427241,15.0,84.0,True,False,False
2020-11-18,13.427853,11.685131903504953,7,6.09151191325687,18,15.663887776946238,3,2.6106479628243733,32,27.84691160345998,9.89765,8.613093086751178,5,4.3510799380406215,13,11.312807838905616,1,0.8702159876081244,25,21.75539969020311,79.049,68.78970360443462,59.0,51.34274326887933,94.0,81.80030283516369,42.0,36.54907147954122,129.0,112.25786240144805,23.0,100.0,True,False,False
2020-11-19,13.3485985,11.61616382887587,7,6.09151191325687,18,15.663887776946238,3,2.6106479628243733,32,27.84691160345998,9.582009,8.338417683262378,4,3.4808639504324974,12,10.442591851297493,1,0.8702159876081244,23,20.01496771498686,76.36,66.44969281375637,56.0,48.73209530605496,93.0,80.93008684755557,40.0,34.80863950432497,128.0,111.38764641383992,0.0,85.0,True,False,False
2020-11-20,11.559038,10.058860061690211,5,4.3510799380406215,16,13.92345580172999,2,1.7404319752162487,30,26.106479628243733,9.28114,8.076596714090556,4,3.4808639504324974,12,10.442591851297493,1,0.8702159876081244,24,20.885183702594986,73.772,64.19757383782655,54.0,46.99166333083871,89.0,77.44922289712306,36.0,31.327775553892476,129.0,112.25786240144805,,,False,False,True
2020-11-21,8.144799,7.087734411470592,4,3.4808639504324974,11,9.572375863689368,1,0.8702159876081244,22,19.144751727378736,8.994242,7.826933142496273,4,3.4808639504324974,12,10.442591851297493,1,0.8702159876081244,22,19.144751727378736,71.354,62.0933915797901,51.0,44.38101536801434,86.0,74.83857493429869,33.0,28.717127591068103,126.0,109.64721443862368,,,False,False,True
2020-11-22,4.950662,4.308145435061306,2,1.7404319752162487,7,6.09151191325687,0,0.0,14,12.18302382651374,8.720599,7.588804874103516,4,3.4808639504324974,11,9.572375863689368,1,0.8702159876081244,22,19.144751727378736,69.008,60.051864872861444,48.0,41.77036740518997,84.0,73.09814295908244,32.0,27.84691160345998,128.0,111.38764641383992,,,False,False,True
2020-11-23,7.255826,6.314135680440813,3,2.6106479628243733,10,8.702159876081243,1,0.8702159876081244,19,16.534103764554363,8.459507,7.3615985456854105,4,3.4808639504324974,11,9.572375863689368,1,0.8702159876081244,21,18.27453573977061,66.775,58.108672572532505,45.0,39.15971944236559,81.0,70.48749499625806,29.0,25.236263640635606,124.0,107.90678246340741,,,False,False,True
2020-11-24,9.391063,8.172253001248464,4,3.4808639504324974,12,10.442591851297493,1,0.8702159876081244,23,20.01496771498686,8.210318,7.144749542931095,4,3.4808639504324974,11,9.572375863689368,1,0.8702159876081244,22,19.144751727378736,64.664,56.271646622691755,43.0,37.419287467149346,79.0,68.74706302104182,28.0,24.36604765302748,124.0,107.90678246340741,,,False,False,True
