,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2021-05-27,34.668125,7.819160964572802,18,4.059777975253398,48,10.826074600675728,8,1.8043457667792877,82,18.494544109487702,25.231153,5.690715624950826,14,3.1576050918637537,33,7.442926287964562,5,1.127716104237055,56,12.630420367455015,,,,,,,,,,,28.0,,False,False,False
2021-05-28,29.313875,6.611545541090891,15,3.383148312711165,39,8.796185613049028,6,1.353259325084466,63,14.209222913386894,22.596966,5.096592576592229,12,2.706518650168932,29,6.540753404574918,5,1.127716104237055,53,11.953790704912782,,,,,,,,,,,19.0,,False,False,False
2021-05-29,13.119984,2.9591234124382026,7,1.5788025459318769,18,4.059777975253398,2,0.4510864416948219,32,7.217383067117151,20.255299,4.568445365293883,11,2.480975429321521,26,5.864123742032686,4,0.9021728833896439,44,9.923901717286084,,,,,,,,,,,29.0,,False,False,False
2021-05-30,7.929247,1.7883878172142431,4,0.9021728833896439,11,2.480975429321521,1,0.22554322084741096,19,4.285321196100809,18.171782,4.098522185813636,9,2.029888987626699,24,5.413037300337864,4,0.9021728833896439,41,9.247272054743851,,,,,,,,,,,12.0,,False,False,False
2021-05-31,10.956353,2.4711311198188923,5,1.127716104237055,14,3.1576050918637537,2,0.4510864416948219,25,5.638580521185275,16.316204,3.680009103845805,8,1.8043457667792877,23,5.187494079490453,3,0.676629662542233,38,8.570642392201618,,,,,,,,,,,16.0,,False,False,False
2021-06-01,19.866076,4.4806587538914755,10,2.25543220847411,26,5.864123742032686,4,0.9021728833896439,43,9.698358496438672,14.662172,3.3069536584662274,8,1.8043457667792877,19,4.285321196100809,3,0.676629662542233,34,7.668469508811974,,,,,,,,,,,9.0,,False,False,False
2021-06-02,20.476171,4.6182616642909124,11,2.480975429321521,27,6.089666962880097,4,0.9021728833896439,46,10.374988158980907,13.18646,2.9741166144958697,7,1.5788025459318769,18,4.059777975253398,2,0.4510864416948219,31,6.991839846269741,130.42004484558106,29.415356977536135,102.0,23.00540852643592,153.0,34.50811278965388,74.0,16.690198342708413,202.0,45.55973061117702,2.0,115.0,False,False,False
2021-06-03,13.665638,3.082192051806487,7,1.5788025459318769,19,4.285321196100809,2,0.4510864416948219,32,7.217383067117151,11.868704,2.67690575128654,6,1.353259325084466,16,3.6086915335585754,2,0.4510864416948219,28,6.315210183727507,117.05758841705322,26.401545516212774,91.0,20.5244330971144,137.0,30.899421256095305,66.0,14.885852575929125,181.0,40.82332297338139,17.0,104.0,False,False,False
2021-06-04,10.669359,2.4064016542979516,5,1.127716104237055,14,3.1576050918637537,2,0.4510864416948219,22,4.961950858643042,10.69099,2.411280365777202,5,1.127716104237055,14,3.1576050918637537,1,0.22554322084741096,24,5.413037300337864,105.15161095428466,23.716233011923265,82.0,18.494544109487702,123.0,27.74181616423155,59.0,13.307050029997248,163.0,36.76354499812799,10.0,95.0,False,False,False
2021-06-05,6.259323,1.411747871316038,3,0.676629662542233,8,1.8043457667792877,1,0.22554322084741096,15,3.383148312711165,9.637526,2.1736785129178315,5,1.127716104237055,13,2.932061871016343,2,0.4510864416948219,22,4.961950858643042,94.53382572937012,21.321463534029988,73.0,16.464655121861004,111.0,25.03529751406262,55.0,12.404877146607605,146.0,32.92931024372201,2.0,68.0,False,False,False
