,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2021-04-11,14.937357,5.102026989334263,8,2.732492408794527,19,6.4896694708870015,3,1.0246846532979474,31,10.588408084078791,40.807068,13.938125630374998,25,8.539038777482897,52,17.761200657164427,12,4.09873861319179,85,29.032731843441848,,,,,,,,,,,12.0,,False,False,False
2021-04-12,25.390306,8.672352123539895,15,5.123423266489738,32,10.929969635178107,8,2.732492408794527,50,17.078077554965795,40.885056,13.964762911200523,24,8.19747722638358,53,18.10276220826374,13,4.440300164291107,89,30.398978047839112,,,,,,,,,,,10.0,,False,False,False
2021-04-13,47.180004,16.114875325001776,29,9.90528498188016,60,20.49369306595895,14,4.781861715390423,94,32.10678580333569,40.978703,13.996749476063997,25,8.539038777482897,53,18.10276220826374,13,4.440300164291107,85,29.032731843441848,,,,,,,,,,,65.0,,False,False,False
2021-04-14,64.76265,22.120430367067456,40,13.662462043972635,83,28.349608741243216,21,7.172792573085633,132,45.08612474510969,41.08811,14.034118794370443,24,8.19747722638358,54,18.44432375936306,12,4.09873861319179,85,29.032731843441848,,,,,,,,,,,85.0,,False,False,False
2021-04-15,62.32403,21.287493291310966,36,12.296215839575371,80,27.32492408794527,19,6.4896694708870015,125,42.69519388741448,41.213444,14.076927618589252,26,8.880600328582213,53,18.10276220826374,13,4.440300164291107,81,27.666485639044584,,,,,,,,,,,56.0,,False,False,False
2021-04-16,50.416565,17.220359586644918,32,10.929969635178107,63,21.518377719256897,17,5.80654636868837,104,35.52240131432885,41.35488,14.125237066764385,26,8.880600328582213,53,18.10276220826374,14,4.781861715390423,87,29.71585494564048,,,,,,,,,,,84.0,,False,False,False
2021-04-17,44.480423,15.192801947705448,27,9.22216187968153,58,19.81056996376032,14,4.781861715390423,87,29.71585494564048,41.512627,14.179116988088936,26,8.880600328582213,53,18.10276220826374,13,4.440300164291107,81,27.666485639044584,287.8398592376709,98.3150287894276,233.0,79.58384140614059,335.0,114.42311961827082,180.0,61.48107919787685,432.0,147.55459007490447,31.0,343.0,False,False,False
2021-04-18,18.77608,6.413186929421499,11,3.7571770620924743,25,8.539038777482897,5,1.7078077554965794,36,12.296215839575371,41.686882,14.238635776564479,24,8.19747722638358,52,17.761200657164427,12,4.09873861319179,82,28.0080471901439,288.7197174682617,98.6155545314157,237.0,80.95008761053785,336.0,114.76468116937012,180.0,61.48107919787685,417.0,142.43116680841473,2.0,333.0,False,False,False
2021-04-19,33.653854,11.49486270151101,20,6.8312310219863175,43,14.687146697270581,10,3.4156155109931587,68,23.22618547475348,41.877922,14.303888019639999,27,9.22216187968153,54,18.44432375936306,14,4.781861715390423,81,27.666485639044584,289.71256785583495,98.95467404980478,238.0,81.29164916163718,335.0,114.42311961827082,183.0,62.5057638511748,415.0,141.7480437062161,20.0,343.0,False,False,False
2021-04-20,59.919224,20.466103160288185,37,12.637777390674687,80,27.32492408794527,19,6.4896694708870015,116,39.62113992752064,42.08594,14.374939200934023,26,8.880600328582213,55,18.785885310462373,13,4.440300164291107,83,28.349608741243216,290.8197846069336,99.33285672071317,242.0,82.65789536603444,333.0,113.73999651607218,186.0,63.53044850447275,414.0,141.40648215511675,84.0,362.0,False,True,False
