,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Week Prediction Mean,Trend 7Week Prediction Mean 100k,Trend 7Week Prediction Q25,Trend 7Week Prediction Q25 100k,Trend 7Week Prediction Q75,Trend 7Week Prediction Q75 100k,Trend 7Week Prediction Q5,Trend 7Week Prediction Q5 100k,Trend 7Week Prediction Q95,Trend 7Week Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-06-10,0.1715391,0.17521869040137972,0,0.0,0,0.0,0,0.0,1,1.021450459652707,0.11519595,0.11766695706683095,0,0.0,0,0.0,0,0.0,1,1.021450459652707,,,,,,,,,,,0.0,,False,False,False
2020-06-11,0.12531777,0.1280058882002777,0,0.0,0,0.0,0,0.0,1,1.021450459652707,0.09043815,0.09237808740181208,0,0.0,0,0.0,0,0.0,1,1.021450459652707,,,,,,,,,,,0.0,,False,False,False
2020-06-12,0.07529952,0.07691472774240538,0,0.0,0,0.0,0,0.0,1,1.021450459652707,0.07310799,0.07467618843293167,0,0.0,0,0.0,0,0.0,1,1.021450459652707,,,,,,,,,,,0.0,,False,False,False
2020-06-13,0.044595975,0.045552579308605345,0,0.0,0,0.0,0,0.0,1,1.021450459652707,0.06074679,0.0620498383341328,0,0.0,0,0.0,0,0.0,1,1.021450459652707,,,,,,,,,,,0.0,,False,False,False
2020-06-14,0.028340865,0.02894879003179085,0,0.0,0,0.0,0,0.0,0,0.0,0.051810876,0.05292224045660987,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
2020-06-15,0.028896548,0.02951639146431262,0,0.0,0,0.0,0,0.0,0,0.0,0.04530715,0.0462790069377661,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,,False,False,False
2020-06-16,0.059287734,0.06055948347238882,0,0.0,0,0.0,0,0.0,0,0.0,0.040584117,0.04145466618865612,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,0.0,0.0,False,False,False
2020-06-17,0.05686246,0.05808218475067406,0,0.0,0,0.0,0,0.0,1,1.021450459652707,0.03720949,0.03800765000505635,0,0.0,0,0.0,0,0.0,0,0.0,0.21,0.2145045965270684,0.0,0.0,1.0,1.021450459652707,0.0,0.0,2.0,2.042900919305414,0.0,0.0,False,False,False
2020-06-18,0.049807932,0.050876337809313554,0,0.0,0,0.0,0,0.0,1,1.021450459652707,0.034897197,0.03564575763448374,0,0.0,0,0.0,0,0.0,0,0.0,0.142,0.14504596527068436,0.0,0.0,1.0,1.021450459652707,0.0,0.0,2.0,2.042900919305414,0.0,0.0,False,False,False
2020-06-19,0.03582779,0.036596313179870776,0,0.0,0,0.0,0,0.0,0,0.0,0.033463046,0.03418084304485092,0,0.0,0,0.0,0,0.0,0,0.0,0.095,0.09703779366700716,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.042900919305414,1.0,1.0,False,True,False
2020-06-20,0.023509698,0.02401399115115055,0,0.0,0,0.0,0,0.0,0,0.0,0.03279835,0.03350188819695177,0,0.0,0,0.0,0,0.0,0,0.0,0.058,0.059244126659857003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.042900919305414,0.0,1.0,False,False,False
