,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2021-11-08,82.95839,42.311460128985345,45,22.95145512225475,112,57.12362163761182,20,10.200646721002112,182,92.82588516111922,150.32022,76.66817400604486,76,38.762457539808025,192,97.92620852162027,32,16.321034753603378,346,176.47118827333654,,,,,,,,,,,153.0,,False,False,False
2021-11-09,147.11862,75.03525703214109,80,40.80258688400845,191,97.41617618557017,37,18.871196433853907,317,161.68025052788346,152.38521,77.72138342261314,81,41.31261922005855,193,98.43624085767038,37,18.871196433853907,331,168.82070323258495,,,,,,,,,,,115.0,,False,False,False
2021-11-10,167.71951,85.54237429052591,92,46.92297491660972,210,107.10679057052218,43,21.931390450154538,367,187.18186733038874,154.53595,78.8183300755918,87,44.372813236359185,205,104.55662889027164,45,22.95145512225475,349,178.00128528148684,,,,,,,,,,,136.0,,False,False,False
2021-11-11,178.35503,90.96683352254331,97,49.47313659686024,226,115.26730794732387,43,21.931390450154538,398,202.992869747942,156.7756,79.96062631718814,88,44.882845572409295,209,106.59675823447208,41,20.911325778054326,337,171.8808972488856,,,,,,,,,,,158.0,,False,False,False
2021-11-12,175.1588,89.33665230870247,99,50.49320126896045,226,115.26730794732387,45,22.95145512225475,376,191.7721583548397,159.10704,81.1497331596911,89,45.3928779084594,211,107.61682290657227,41,20.911325778054326,344,175.4511236012363,,,,,,,,,,,180.0,,False,False,False
2021-11-13,132.8884,67.77737871743739,75,38.25242520375792,174,88.74562647271837,37,18.871196433853907,292,148.92944212663082,161.53374,82.38743175752461,93,47.43300725265982,209,106.59675823447208,42,21.421358114104436,339,172.9009619209858,,,,,,,,,,,57.0,,False,False,False
2021-11-14,65.77687,33.548331703059375,37,18.871196433853907,89,45.3928779084594,16,8.160517376801689,141,71.91455938306488,164.05852,83.67514819838107,90,45.9029102445095,208,106.08672589842196,41,20.911325778054326,324,165.2504768802342,1098.7162048950195,560.3807926387133,864.0,440.6679383472912,1274.0,649.7811961278345,663.0,338.15143880122,1682.0,857.8743892362776,35.0,834.0,False,False,False
2021-11-15,140.58698,71.70390454120934,81,41.31261922005855,188,95.88607917741984,37,18.871196433853907,313,159.64012118368305,166.68555,85.01501870341599,93,47.43300725265982,210,107.10679057052218,44,22.441422786204647,341,173.921026593086,1115.0813967895508,568.7275696905892,891.0,454.43881142064413,1283.0,654.3714871522855,668.0,340.7016004814705,1666.0,849.713871859476,238.0,919.0,False,False,False
2021-11-16,230.48308,117.5538171082735,129,65.79417135046363,300,153.0097008150317,57,29.071843154856015,481,245.3255536401008,169.41805,86.40867890790105,97,49.47313659686024,222,113.22717860312345,47,23.97151979435496,357,182.0815439698877,1132.114215637207,577.4148580769777,917.0,467.6996521579468,1299.0,662.5320045290871,684.0,348.86211785827226,1702.0,868.0750359572796,161.0,965.0,False,False,False
2021-11-17,227.31018,115.93553936108947,128,65.28413901441351,298,151.98963614293146,58,29.581875490906125,493,251.44594167270208,172.25993,87.85813697613776,106,54.063427621311185,237,120.87766364387501,50,25.50161680250528,365,186.16180265828854,1149.8381400146484,586.4546326311795,941.0,479.94042822314935,1325.0,675.7928452663899,708.0,361.1028939234747,1714.0,874.1954239898809,276.0,1105.0,False,False,False
