countyID,LKType,LKName,probText,n_people
5334,StädteRegion,Aachen,99.5,553922.0
7131,LK,Ahrweiler,92.4,127770.0
9771,LK,Aichach-Friedberg,99.3,130916.0
8425,LK,Alb-Donau-Kreis,99.4,192104.0
16077,LK,Altenburger,98.8,92344.0
7132,LK,Altenkirchen,99.3,129171.0
15081,LK,Altmarkkreis,82.6,86164.0
9171,LK,Altötting,100.0,108485.0
7331,LK,Alzey-Worms,99.7,127274.0
9361,SK,Amberg,99.5,41861.0
9371,LK,Amberg-Sulzbach,99.4,103568.0
3451,LK,Ammerland,99.6,121435.0
15082,LK,Anhalt-Bitterfeld,99.5,164817.0
9561,SK,Ansbach,99.2,41159.0
9571,LK,Ansbach,100.0,181314.0
9661,SK,Aschaffenburg,99.8,68986.0
9671,LK,Aschaffenburg,99.8,173695.0
9761,SK,Augsburg,99.4,286374.0
9772,LK,Augsburg,99.2,245600.0
3452,LK,Aurich,95.3,189199.0
7133,LK,Bad,99.7,156821.0
7332,LK,Bad,98.8,132203.0
9173,LK,Bad,98.2,124930.0
9672,LK,Bad,99.6,103106.0
8211,SK,Baden-Baden,96.39999999999999,54160.0
9461,SK,Bamberg,99.8,73331.0
9471,LK,Bamberg,100.0,145570.0
12060,LK,Barnim,99.5,177411.0
14625,LK,Bautzen,100.0,306273.0
9462,SK,Bayreuth,99.6,72148.0
9472,LK,Bayreuth,99.8,104306.0
9172,LK,Berchtesgadener,99.8,103907.0
6431,LK,Bergstraße,99.5,266928.0
11001,SK,Berlin,99.9,357637.0
11002,SK,Berlin,100.0,272385.0
11003,SK,Berlin,99.8,384810.0
11004,SK,Berlin,99.8,308373.0
11005,SK,Berlin,99.8,229577.0
11006,SK,Berlin,99.7,284240.0
11007,SK,Berlin,99.9,332821.0
11008,SK,Berlin,99.8,320017.0
11009,SK,Berlin,99.9,249754.0
11010,SK,Berlin,99.6,256166.0
11011,SK,Berlin,99.8,273455.0
11012,SK,Berlin,99.9,250796.0
7231,LK,Bernkastel-Wittlich,-53.599999999999994,111828.0
8426,LK,Biberach,98.9,194019.0
5711,SK,Bielefeld,99.6,333090.0
7134,LK,Birkenfeld,99.9,80615.0
7232,LK,Bitburg-Prüm,98.1,97180.0
5911,SK,Bochum,99.3,364742.0
8435,LK,Bodenseekreis,99.8,212201.0
5314,SK,Bonn,99.2,318809.0
5554,LK,Borken,98.6,369666.0
5512,SK,Bottrop,98.5,117143.0
12051,SK,Brandenburg,99.8,71574.0
3101,SK,Braunschweig,91.4,251364.0
8315,LK,Breisgau-Hochschwarzwald,98.0,257343.0
4011,SK,Bremen,95.8,557464.0
4012,SK,Bremerhaven,87.2,114025.0
15084,LK,Burgenlandkreis,99.4,184081.0
8115,LK,Böblingen,99.7,381281.0
15083,LK,Börde,99.9,173473.0
8235,LK,Calw,98.8,155359.0
3351,LK,Celle,85.3,177971.0
9372,LK,Cham,100.0,126359.0
14511,SK,Chemnitz,99.4,248645.0
3453,LK,Cloppenburg,92.2,164734.0
9463,SK,Coburg,99.9,41257.0
9473,LK,Coburg,99.9,86599.0
7135,LK,Cochem-Zell,99.5,62391.0
5558,LK,Coesfeld,97.5,218401.0
12052,SK,Cottbus,98.9,99687.0
3352,LK,Cuxhaven,93.8,198103.0
9174,LK,Dachau,99.4,149370.0
12061,LK,Dahme-Spreewald,99.9,164528.0
6411,SK,Darmstadt,99.1,155353.0
6432,LK,Darmstadt-Dieburg,99.5,292773.0
9271,LK,Deggendorf,99.9,116596.0
3401,SK,Delmenhorst,99.7,76323.0
15001,SK,Dessau-Roßlau,99.5,82919.0
3251,LK,Diepholz,95.89999999999999,213976.0
9773,LK,Dillingen,97.7,94575.0
9279,LK,Dingolfing-Landau,99.6,94104.0
1051,LK,Dithmarschen,92.60000000000001,132917.0
9779,LK,Donau-Ries,99.0,131345.0
7333,LK,Donnersbergkreis,99.1,75230.0
5913,SK,Dortmund,99.0,586181.0
14612,SK,Dresden,99.8,543825.0
5112,SK,Duisburg,98.1,491231.0
5358,LK,Düren,98.6,262828.0
5111,SK,Düsseldorf,99.7,612178.0
9175,LK,Ebersberg,99.6,137421.0
16061,LK,Eichsfeld,72.39999999999999,101325.0
9176,LK,Eichstätt,98.9,128805.0
16056,SK,Eisenach,-67.1,42417.0
12062,LK,Elbe-Elster,99.5,104673.0
3402,SK,Emden,96.8,50694.0
8316,LK,Emmendingen,95.8,162082.0
3454,LK,Emsland,98.0,319488.0
5954,LK,Ennepe-Ruhr-Kreis,99.6,325954.0
8236,LK,Enzkreis,99.2,196066.0
9177,LK,Erding,99.6,133747.0
16051,SK,Erfurt,99.3,210118.0
9562,SK,Erlangen,99.7,108336.0
9572,LK,Erlangen-Höchstadt,99.7,134136.0
14521,LK,Erzgebirgskreis,99.8,347665.0
