,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Week Prediction Mean,Trend 7Week Prediction Mean 100k,Trend 7Week Prediction Q25,Trend 7Week Prediction Q25 100k,Trend 7Week Prediction Q75,Trend 7Week Prediction Q75 100k,Trend 7Week Prediction Q5,Trend 7Week Prediction Q5 100k,Trend 7Week Prediction Q95,Trend 7Week Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
2020-12-01,16.391018,11.25988710555248,9,6.1825925671498245,22,15.113004053032906,4,2.7478189187332553,37,25.417324998282613,17.261156,11.857632489409298,9,6.1825925671498245,23,15.79995878271622,4,2.7478189187332553,38,26.10427972796593,,,,,,,,,,,12.0,,False,False,False
2020-12-02,21.485727,14.759722398594022,11,7.556502026516453,28,19.23473243113279,5,3.4347736484165696,47,32.28687229511575,18.184507,12.491933011915535,10,6.869547296833139,24,16.486913512399532,4,2.7478189187332553,38,26.10427972796593,,,,,,,,,,,15.0,,False,False,False
2020-12-03,25.562,17.559937259647995,15,10.304320945249708,36,24.730370268599298,7,4.808683107783198,57,39.15641959194889,19.165983,13.166162534616888,11,7.556502026516453,24,16.486913512399532,4,2.7478189187332553,39,26.791234457649242,,,,,,,,,,,17.0,,False,False,False
2020-12-04,24.091135,16.54951920500025,13,8.93041148588308,31,21.29559662018273,6,4.121728378099883,50,34.347736484165694,20.209631,13.883101928513497,11,7.556502026516453,27,18.547777701449473,5,3.4347736484165696,44,30.226008106065812,,,,,,,,,,,23.0,,False,False,False
2020-12-05,17.720167,12.172952847322449,10,6.869547296833139,23,15.79995878271622,5,3.4347736484165696,38,26.10427972796593,21.319803,14.64574015699327,13,8.93041148588308,28,19.23473243113279,6,4.121728378099883,46,31.59991756543244,,,,,,,,,,,22.0,,False,False,False
2020-12-06,12.625839,8.673380216350779,7,4.808683107783198,17,11.678230404616336,3,2.0608641890499415,28,19.23473243113279,22.501156,15.457275731023401,12,8.243456756199766,30,20.608641890499417,6,4.121728378099883,48,32.973827024799064,,,,,,,,,,,12.0,,False,False,False
2020-12-07,15.947983,10.955542529700324,9,6.1825925671498245,21,14.426049323349591,4,2.7478189187332553,34,23.356460809232672,23.758816,16.321230214089155,14,9.617366215566395,31,21.29559662018273,7,4.808683107783198,49,33.66078175448238,,,,,,,,,,,24.0,125.0,False,False,False
2020-12-08,27.18093,18.672067380975932,15,10.304320945249708,35,24.043415538915987,7,4.808683107783198,57,39.15641959194889,25.098087,17.24125031614676,14,9.617366215566395,33,22.669506079549357,7,4.808683107783198,52,35.72164594353232,141.901,97.47956309679192,114.0,78.31283918389778,167.0,114.72143985711341,83.0,57.01724256371505,216.0,148.38222161159578,33.0,146.0,False,False,False
2020-12-09,34.31431,23.572376812808216,21,14.426049323349591,46,31.59991756543244,10,6.869547296833139,70,48.086831077831974,26.524853,18.221372738480568,17,11.678230404616336,35,24.043415538915987,7,4.808683107783198,56,38.46946486226558,149.741,102.86528817750913,122.0,83.80847702136428,174.0,119.5301229648966,90.0,61.825925671498254,225.0,154.56481417874562,25.0,156.0,False,False,False
2020-12-10,40.75764,27.99865324050188,25,17.173868242082847,52,35.72164594353232,13,8.93041148588308,82,56.330287834031736,28.045385,19.265910668764263,17,11.678230404616336,36,24.730370268599298,8,5.495637837466511,59,40.53032905131552,158.068,108.58556021158206,130.0,89.3041148588308,184.0,126.39967026172975,95.0,65.26069931991482,234.0,160.74740674589543,50.0,189.0,False,False,False
