,Unnamed: 0,Raw Prediction Mean,Raw Prediction Mean 100k,Raw Prediction Q25,Raw Prediction Q25 100k,Raw Prediction Q75,Raw Prediction Q75 100k,Raw Prediction Q5,Raw Prediction Q5 100k,Raw Prediction Q95,Raw Prediction Q95 100k,Trend Prediction Mean,Trend Prediction Mean 100k,Trend Prediction Q25,Trend Prediction Q25 100k,Trend Prediction Q75,Trend Prediction Q75 100k,Trend Prediction Q5,Trend Prediction Q5 100k,Trend Prediction Q95,Trend Prediction Q95 100k,Trend 7Day Prediction Mean,Trend 7Day Prediction Mean 100k,Trend 7Day Prediction Q25,Trend 7Day Prediction Q25 100k,Trend 7Day Prediction Q75,Trend 7Day Prediction Q75 100k,Trend 7Day Prediction Q5,Trend 7Day Prediction Q5 100k,Trend 7Day Prediction Q95,Trend 7Day Prediction Q95 100k,RKI Meldedaten,RKI 7Day Incidence,is_nowcast,is_high,is_prediction
0,2020-11-24,26.186304,20.72373463306576,14,11.079543206261524,35,27.69885801565381,6,4.748375659826367,58,45.90096471165489,23.0885,18.27214437071234,13,10.28814726295713,30,23.74187829913184,6,4.748375659826367,47,37.19560933530654,,,,,,,,,,,32.0,,False,False,False
1,2020-11-25,30.536251,24.166265211533755,18,14.245126979479103,40,31.655837732175787,9,7.122563489739552,67,53.02352820139444,23.156237,18.32575217122212,14,11.079543206261524,30,23.74187829913184,6,4.748375659826367,49,38.77840122191534,,,,,,,,,,,22.0,,False,False,False
2,2020-11-26,34.508698,27.310042059980333,20,15.827918866087892,46,36.40421339200216,9,7.122563489739552,74,58.5632998045252,23.234377,18.38759199017659,13,10.28814726295713,32,25.32467018574063,6,4.748375659826367,53,41.94398499513292,,,,,,,,,,,46.0,,False,False,False
3,2020-11-27,29.385653,23.255686392076317,16,12.662335092870316,38,30.073045845566995,7,5.539771603130762,67,53.02352820139444,23.322983,18.45771330408752,13,10.28814726295713,31,24.533274242436235,6,4.748375659826367,51,40.36119310852413,,,,,,,,,,,38.0,,False,False,False
4,2020-11-28,19.226103,15.215459279716017,11,8.705355376348342,25,19.784898582609863,5,3.956979716521973,42,33.23862961878457,23.422127,18.53617577580735,13,10.28814726295713,32,25.32467018574063,6,4.748375659826367,53,41.94398499513292,,,,,,,,,,,29.0,,False,False,False
5,2020-11-29,13.114772,10.378977458458394,7,5.539771603130762,18,14.245126979479103,3,2.374187829913184,29,22.950482355827447,23.531944,18.62308563431725,13,10.28814726295713,30,23.74187829913184,6,4.748375659826367,49,38.77840122191534,,,,,,,,,,,14.0,,False,False,False
6,2020-11-30,15.748579,12.46336178155616,9,7.122563489739552,21,16.619314809392286,4,3.1655837732175787,34,26.90746207234941,23.652567,18.718546198215336,13,10.28814726295713,32,25.32467018574063,6,4.748375659826367,50,39.56979716521973,163.40869992828368,129.32098222388882,131.0,103.6728685728757,193.0,152.73941705774817,98.0,77.55680244383068,255.0,201.80596554262064,9.0,190.0,False,False,False
7,2020-12-01,26.417255,20.90650814352557,16,12.662335092870316,34,26.90746207234941,7,5.539771603130762,54,42.73538093843731,23.784075,18.82262004073709,13,10.28814726295713,31,24.533274242436235,6,4.748375659826367,48,37.98700527861094,164.10429907226563,129.87147656460215,132.0,104.46426451618008,195.0,154.32220894435693,100.0,79.13959433043946,252.0,199.43177771270743,9.0,167.0,False,False,False
8,2020-12-02,31.576115,24.98920948710293,18,14.245126979479103,41,32.44723367548018,8,6.331167546435157,67,53.02352820139444,23.926674,18.935473053716123,14,11.079543206261524,31,24.533274242436235,6,4.748375659826367,51,40.36119310852413,164.8747281112671,130.4811909806718,133.0,105.25566045948447,194.0,153.53081300105256,102.0,80.72238621704825,247.0,195.4747979961855,28.0,173.0,False,False,False
9,2020-12-03,35.696167,28.24980183504522,23,18.20210669600108,49,38.77840122191534,11,8.705355376348342,78,61.72888357774278,24.080502,19.057211466133595,14,11.079543206261524,31,24.533274242436235,7,5.539771603130762,49,38.77840122191534,165.72084117126465,131.15080142393074,135.0,106.83845234609328,193.0,152.73941705774817,102.0,80.72238621704825,243.0,192.30921422296788,21.0,148.0,False,False,False
10,2020-12-04,30.67414,24.27539002383128,17,13.453731036174707,41,32.44723367548018,9,7.122563489739552,65,51.44073631478565,24.24573,19.187972065992653,14,11.079543206261524,32,25.32467018574063,6,4.748375659826367,51,40.36119310852413,166.64359733581543,131.88106690921535,134.0,106.04705640278888,193.0,152.73941705774817,102.0,80.72238621704825,246.0,194.6834020528811,10.0,120.0,False,False,False
11,2020-12-05,20.513851,16.2345779244788,12,9.496751319652734,28,22.15908641252305,5,3.956979716521973,44,34.82142150539337,24.422602,19.32794839376584,14,11.079543206261524,32,25.32467018574063,7,5.539771603130762,53,41.94398499513292,167.6440675201416,132.67283495448808,137.0,108.42124423270208,192.0,151.94802111444375,103.0,81.51378216035265,244.0,193.10061016627228,10.0,101.0,False,False,False
12,2020-12-06,14.074529,11.13852486014366,8,6.331167546435157,19,15.036522922783496,3,2.374187829913184,30,23.74187829913184,24.611305,19.47728742379695,14,11.079543206261524,31,24.533274242436235,7,5.539771603130762,51,40.36119310852413,168.72343379211426,133.52704104346685,136.0,107.62984828939766,195.0,154.32220894435693,106.0,83.88796999026583,246.0,194.6834020528811,21.0,108.0,False,False,False
13,2020-12-07,16.750685,13.25642369920388,9,7.122563489739552,22,17.410710752696684,4,3.1655837732175787,35,27.69885801565381,24.8121,19.63619433809072,13,10.28814726295713,32,25.32467018574063,6,4.748375659826367,49,38.77840122191534,169.88299253082275,134.4447111253039,138.0,109.21264017600646,194.0,153.53081300105256,106.0,83.88796999026583,249.0,197.05758988279428,16.0,115.0,False,False,False
14,2020-12-08,27.73272,21.947562345303595,15,11.87093914956592,36,28.490253958958206,7,5.539771603130762,59,46.69236065495928,25.025253,19.804884504992515,14,11.079543206261524,32,25.32467018574063,7,5.539771603130762,52,41.15258905182852,171.1241548690796,135.42696196478255,139.0,110.00403611931084,194.0,153.53081300105256,106.0,83.88796999026583,245.0,193.8920061095767,35.0,141.0,False,False,False
15,2020-12-09,32.876926,26.018667267635465,18,14.245126979479103,43,34.030025562088966,9,7.122563489739552,73,57.7719038612208,25.250944,19.98349471250549,14,11.079543206261524,33,26.11606612904502,6,4.748375659826367,55,43.5267768817417,172.44845491027831,136.47500764510505,139.0,110.00403611931084,196.0,155.11360488766135,107.0,84.67936593357022,243.0,192.30921422296788,33.0,146.0,False,False,False
